UP_id	tax_group
UniRef50_A0A2G4GWH0	Bacteria
UniRef50_A0A2G4GWJ5	Bacteria
UniRef50_A0A2G4GWK5	Bacteria
UniRef50_A0A2G4GWL6	Bacteria
UniRef50_A0A2G4GWM5	Bacteria
UniRef50_A0A2G4GWM8	Bacteria
UniRef50_A0A2G4GWN4	Bacteria
UniRef50_A0A2G4GWP3	Bacteria
UniRef50_A0A2G4GWQ7	Bacteria
UniRef50_A0A2G4GWS0	Bacteria
UniRef50_A0A2G4GWT5	Bacteria
UniRef50_A0A2G4GWV0	Bacteria
UniRef50_A0A2G4GWW1	Bacteria
UniRef50_A0A2G4GWZ7	Bacteria
UniRef50_A0A2G4GWZ9	Bacteria
UniRef50_A0A2G4GX41	Bacteria
UniRef50_A0A2G4GX51	Bacteria
UniRef50_A0A2G4GX75	Bacteria
UniRef50_A0A2G4GX77	Bacteria
UniRef50_A0A2G4GXA5	Bacteria
UniRef50_A0A2G4GXB3	Bacteria
UniRef50_A0A2G4GXC4	Bacteria
UniRef50_A0A2G4GXC5	Bacteria
UniRef50_A0A2G4GXH4	Bacteria
UniRef50_A0A2G4GXM0	Bacteria
UniRef50_A0A2G4GXN3	Bacteria
UniRef50_A0A2G4GXQ8	Bacteria
UniRef50_A0A2G4GXR0	Bacteria
UniRef50_A0A2G4GXR6	Bacteria
UniRef50_A0A2G4GXV3	Bacteria
UniRef50_A0A2G4GXV4	Bacteria
UniRef50_A0A2G4GXV6	Bacteria
UniRef50_A0A2G4GXX1	Bacteria
UniRef50_A0A2G4GXY4	Bacteria
UniRef50_A0A2G4GY38	Bacteria
UniRef50_A0A2G4GY53	Bacteria
UniRef50_A0A2G4GY64	Bacteria
UniRef50_A0A2G4GYA6	Bacteria
UniRef50_A0A2G4GYB6	Bacteria
UniRef50_A0A2G4GYI2	Bacteria
UniRef50_A0A2G4GYR7	Bacteria
UniRef50_A0A2G4GYU5	Bacteria
UniRef50_A0A2G4GZE9	Bacteria
UniRef50_A0A2G4GZG3	Bacteria
UniRef50_A0A2G4GZN4	Bacteria
UniRef50_A0A2G4H0W2	Bacteria
UniRef50_A0A2G4H0X0	Bacteria
UniRef50_A0A2G4H115	Bacteria
UniRef50_A0A2G4H1F8	Bacteria
UniRef50_A0A2G4H207	Bacteria
UniRef50_A0A2G4H2R0	Bacteria
UniRef50_A0A2G4H2U0	Bacteria
UniRef50_A0A2G4H2V7	Bacteria
UniRef50_A0A2G4H314	Bacteria
UniRef50_A0A2G4H3A5	Bacteria
UniRef50_A0A2G4H3C1	Bacteria
UniRef50_A0A2G4H3G5	Bacteria
UniRef50_A0A2G4H3H9	Bacteria
UniRef50_A0A2G4H3R7	Bacteria
UniRef50_A0A2G4H450	Bacteria
UniRef50_A0A2G4H4I4	Bacteria
UniRef50_A0A2G4H5A4	Bacteria
UniRef50_A0A2G4H5A6	Bacteria
UniRef50_A0A2G4H5B5	Bacteria
UniRef50_A0A2G4H5C1	Bacteria
