UP_id	tax_group
UniRef50_A0A2K9YRP9	Eukaryota
UniRef50_A0A2K9YS07	Eukaryota
UniRef50_A0A2L0BCM1	Eukaryota
UniRef50_A0A2L0BDN3	Eukaryota
UniRef50_A0A2L0ESK4	Bacteria
UniRef50_A0A2L0EYX1	Bacteria
UniRef50_A0A2L0EYY1	Bacteria
UniRef50_A0A2L0F6E4	Bacteria
UniRef50_A0A2L0GNB3	Bacteria
UniRef50_A0A2L0GPE0	Bacteria
UniRef50_A0A2L0II49	Bacteria
UniRef50_A0A2L0II59	Bacteria
UniRef50_A0A2L0N3K3	Bacteria
UniRef50_A0A2L0N3P1	Bacteria
UniRef50_A0A2L0TCK3	Bacteria
UniRef50_A0A2L0U009	Bacteria
UniRef50_A0A2L0UH22	Bacteria
UniRef50_A0A2L0UZ51	Viruses
UniRef50_A0A2L0UZ56	Viruses
UniRef50_A0A2L0UZK6	Viruses
UniRef50_A0A2L0UZY9	Viruses
UniRef50_A0A2L0V0T0	Viruses
UniRef50_A0A2L0V106	Viruses
UniRef50_A0A2L0V141	Viruses
UniRef50_A0A2L0V160	Viruses
UniRef50_A0A2L0V163	Viruses
UniRef50_A0A2L0WEX7	Bacteria
UniRef50_A0A2L0WUX5	Viruses
UniRef50_A0A2L1C8E4	Archaea
UniRef50_A0A2L1C8Q5	Archaea
UniRef50_A0A2L1C9P0	Archaea
UniRef50_A0A2L1UZB5	Bacteria
UniRef50_A0A2L2BQA5	Bacteria
UniRef50_A0A2L2DLS9	Viruses
UniRef50_A0A2L2DMB8	Viruses
UniRef50_A0A2L2DMQ1	Viruses
UniRef50_A0A2L2M2H3	Bacteria
UniRef50_A0A2L2NDU8	Bacteria
UniRef50_A0A2L2NI00	Bacteria
UniRef50_A0A2L2P6A6	Bacteria
UniRef50_A0A2L2T5N0	Eukaryota
UniRef50_A0A2L2WUI6	Bacteria
UniRef50_A0A2L2WVG6	Bacteria
UniRef50_A0A2L2X7W9	Bacteria
UniRef50_A0A2L2XBP7	Bacteria
UniRef50_A0A2L2XJD7	Bacteria
UniRef50_A0A2L2XW18	Eukaryota
UniRef50_A0A2L2Y1Z0	Eukaryota
UniRef50_A0A2L2Y729	Eukaryota
UniRef50_A0A2L2Y9V6	Eukaryota
UniRef50_A0A2L2YE63	Eukaryota
UniRef50_A0A2L2YHK7	Eukaryota
UniRef50_A0A2L2YIW0	Eukaryota
UniRef50_A0A2L2YNV7	Eukaryota
UniRef50_A0A2L2YSC0	Eukaryota
UniRef50_A0A2M4A6N6	Eukaryota
