UP_id	tax_group
UniRef50_A1B8I4	Bacteria
UniRef50_A1B9F9	Bacteria
UniRef50_A1BGV6	Bacteria
UniRef50_A1SNK2	Bacteria
UniRef50_A1SS38	Bacteria
UniRef50_A1TPS0	Bacteria
UniRef50_A1TYJ0	Bacteria
UniRef50_A1VJJ1	Bacteria
UniRef50_A1Z003	Viruses
UniRef50_A1ZVW8	Bacteria
UniRef50_A2BSH4	Bacteria
UniRef50_A2BYV5	Bacteria
UniRef50_A2CDN9	Bacteria
UniRef50_A2FC41	Eukaryota
UniRef50_A2SNA5	Bacteria
UniRef50_A3DG65	Bacteria
UniRef50_A3DI89	Bacteria
UniRef50_A3J5J6	Bacteria
UniRef50_A3JWH1	Bacteria
UniRef50_A3UJJ5	Bacteria
UniRef50_A3WWI2	Bacteria
UniRef50_A3WWY5	Bacteria
UniRef50_A3ZUZ3	Bacteria
UniRef50_A4AD45	Bacteria
UniRef50_A4BPS1	Bacteria
UniRef50_A4CPV1	Bacteria
UniRef50_A4IM77	Bacteria
UniRef50_A4P189	Bacteria
UniRef50_A4QMB1	Eukaryota
UniRef50_A4SZV1	Bacteria
UniRef50_A4VGL9	Bacteria
UniRef50_A4X6A9	Bacteria
UniRef50_A4YYL2	Bacteria
UniRef50_A4YZK2	Bacteria
UniRef50_A4ZRC3	Viruses
UniRef50_A5EAW2	Bacteria
UniRef50_A5EC22	Bacteria
UniRef50_A5ENK7	Bacteria
UniRef50_A5EQR9	Bacteria
UniRef50_A5FI90	Bacteria
UniRef50_A5G103	Bacteria
UniRef50_A5UU63	Bacteria
UniRef50_A5UW60	Bacteria
UniRef50_A5VFE8	Bacteria
UniRef50_A5Z0F5	Eukaryota
UniRef50_A5Z302	Bacteria
UniRef50_A6CG92	Bacteria
UniRef50_A6F0K2	Bacteria
UniRef50_A6FSA1	Bacteria
UniRef50_A6GZP3	Bacteria
UniRef50_A6T071	Bacteria
UniRef50_A6UAR2	Bacteria
UniRef50_A6VYI1	Bacteria
UniRef50_A7A2H3	Eukaryota
UniRef50_A7BA92	Bacteria
UniRef50_A7ER41	Eukaryota
UniRef50_A7INX5	Bacteria
UniRef50_A7NJB0	Bacteria
UniRef50_A7RGI4	Eukaryota
UniRef50_A7RU60	Eukaryota
UniRef50_A7RV21	Eukaryota
UniRef50_A7RVH1	Eukaryota
UniRef50_A7RWF7	Eukaryota
UniRef50_A7RWP6	Eukaryota
UniRef50_A7S118	Eukaryota
UniRef50_A7S3Y2	Eukaryota
UniRef50_A7S3Z4	Eukaryota
UniRef50_A7S4H1	Eukaryota
UniRef50_A7S9G4	Eukaryota
UniRef50_A7SG29	Eukaryota
UniRef50_A7SGT3	Eukaryota
UniRef50_A7SHC9	Eukaryota
UniRef50_A7SI55	Eukaryota
UniRef50_A7SLX2	Eukaryota
UniRef50_A7SM40	Eukaryota
UniRef50_A7SM83	Eukaryota
UniRef50_A7SQ92	Eukaryota
UniRef50_A7SZ51	Eukaryota
UniRef50_A7T3D3	Eukaryota
UniRef50_A8A982	Archaea
UniRef50_A8DWK8	Eukaryota
UniRef50_A8LZY7	Bacteria
UniRef50_A8PRZ8	Eukaryota
UniRef50_A8PW94	Eukaryota
UniRef50_A8Q1N7	Eukaryota
