UP_id	tax_group
UniRef50_P66920	Bacteria
UniRef50_P72253	Bacteria
UniRef50_P72897	Bacteria
UniRef50_P73511	Bacteria
UniRef50_P77206	Bacteria
UniRef50_P77598	Bacteria
UniRef50_P77962	Bacteria
UniRef50_P77964	Bacteria
UniRef50_P80866	Bacteria
UniRef50_P95619	Bacteria
UniRef50_P97313	Eukaryota
UniRef50_Q00750	Bacteria
UniRef50_Q01UD2	Bacteria
UniRef50_Q01VZ8	Bacteria
UniRef50_Q023V4	Bacteria
UniRef50_Q02773	Eukaryota
UniRef50_Q02BF9	Bacteria
UniRef50_Q02BK4	Bacteria
UniRef50_Q03012	Eukaryota
UniRef50_Q03338	Eukaryota
UniRef50_Q03640	Eukaryota
UniRef50_Q03690	Eukaryota
UniRef50_Q03983	Eukaryota
UniRef50_Q04149	Eukaryota
UniRef50_Q04601	Eukaryota
UniRef50_Q05971	Bacteria
UniRef50_Q05DL8	Eukaryota
UniRef50_Q06411	Eukaryota
UniRef50_Q06681	Eukaryota
UniRef50_Q06698	Eukaryota
UniRef50_Q07530	Eukaryota
UniRef50_Q07533	Eukaryota
UniRef50_Q07844	Eukaryota
UniRef50_Q079A8	Bacteria
UniRef50_Q079E7	Bacteria
UniRef50_Q08262	Bacteria
UniRef50_Q08287	Eukaryota
UniRef50_Q08422	Eukaryota
UniRef50_Q0AAF8	Bacteria
UniRef50_Q0AHH6	Bacteria
UniRef50_Q0BW23	Bacteria
UniRef50_Q0F263	Bacteria
UniRef50_Q0FG99	Bacteria
UniRef50_Q0H8X4	Eukaryota
UniRef50_Q0I4I0	Bacteria
UniRef50_Q0K822	Bacteria
UniRef50_Q0MRI5	Bacteria
UniRef50_Q0PHZ3	Bacteria
UniRef50_Q0QD70	Bacteria
UniRef50_Q0QWV9	Bacteria
UniRef50_Q0RH72	Bacteria
UniRef50_Q0RMC2	Bacteria
UniRef50_Q0RMC9	Bacteria
UniRef50_Q0RP29	Bacteria
UniRef50_Q0SEY8	Bacteria
UniRef50_Q0U791	Eukaryota
UniRef50_Q0VA82	Eukaryota
UniRef50_Q0YQC9	Bacteria
UniRef50_Q0YTT2	Bacteria
UniRef50_Q10WB7	Bacteria
UniRef50_Q10XW6	Bacteria
UniRef50_Q119S1	Bacteria
UniRef50_Q11IZ4	Bacteria
UniRef50_Q11LT3	Bacteria
UniRef50_Q11LU6	Bacteria
