UP_id	tax_group
UniRef50_A0A1Z9NJE4	Bacteria
UniRef50_A0A1Z9PK28	Bacteria
UniRef50_A0A1Z9PN00	Bacteria
UniRef50_A0A1Z9PN17	Bacteria
UniRef50_A0A1Z9PNI9	Bacteria
UniRef50_A0A1Z9PNL6	Bacteria
UniRef50_A0A1Z9PNN9	Bacteria
UniRef50_A0A1Z9PP91	Bacteria
UniRef50_A0A1Z9PQY3	Bacteria
UniRef50_A0A1Z9PST5	Bacteria
UniRef50_A0A1Z9PVE3	Bacteria
UniRef50_A0A1Z9PW23	Bacteria
UniRef50_A0A1Z9Q4E3	Bacteria
UniRef50_A0A1Z9Q568	Bacteria
UniRef50_A0A1Z9Q5N9	Bacteria
UniRef50_A0A1Z9Q5U4	Bacteria
UniRef50_A0A1Z9Q5Z5	Bacteria
UniRef50_A0A1Z9Q651	Bacteria
UniRef50_A0A1Z9QGG1	Bacteria
UniRef50_A0A1Z9QID5	Bacteria
UniRef50_A0A1Z9QIS0	Bacteria
UniRef50_A0A1Z9QJ11	Bacteria
UniRef50_A0A1Z9QPG6	Bacteria
UniRef50_A0A1Z9S6C9	Bacteria
UniRef50_A0A1Z9STE5	Bacteria
UniRef50_A0A1Z9SUK8	Bacteria
UniRef50_A0A1Z9T633	Bacteria
UniRef50_A0A1Z9T8P2	Bacteria
UniRef50_A0A1Z9TAK4	Bacteria
UniRef50_A0A1Z9TTF6	Bacteria
UniRef50_A0A1Z9ULA0	Bacteria
UniRef50_A0A1Z9UMC1	Bacteria
UniRef50_A0A1Z9UMP3	Bacteria
UniRef50_A0A1Z9UMW7	Bacteria
UniRef50_A0A1Z9VRH5	Bacteria
UniRef50_A0A1Z9XC33	Bacteria
UniRef50_A0A202B214	Bacteria
UniRef50_A0A202B5V4	Bacteria
UniRef50_A0A202DCV5	Bacteria
UniRef50_A0A202DKH3	Bacteria
UniRef50_A0A202DTL1	Bacteria
UniRef50_A0A202DWI3	Bacteria
UniRef50_A0A202DWR3	Bacteria
UniRef50_A0A202E3G1	Bacteria
UniRef50_A0A210BH11	Bacteria
UniRef50_A0A210PF17	Eukaryota
UniRef50_A0A210PIV0	Eukaryota
UniRef50_A0A210PKG3	Eukaryota
UniRef50_A0A210PLL6	Eukaryota
UniRef50_A0A210PRZ6	Eukaryota
UniRef50_A0A210PUC5	Eukaryota
UniRef50_A0A210PX14	Eukaryota
UniRef50_A0A210Q030	Eukaryota
UniRef50_A0A210Q180	Eukaryota
UniRef50_A0A210Q3X3	Eukaryota
UniRef50_A0A210Q636	Eukaryota
UniRef50_A0A210QHX6	Eukaryota
UniRef50_A0A210QU29	Eukaryota
UniRef50_A0A210QVH0	Eukaryota
UniRef50_A0A210QWN5	Eukaryota
UniRef50_A0A210R231	Eukaryota
UniRef50_A0A210R386	Eukaryota
UniRef50_A0A210R5B5	Eukaryota
UniRef50_A0A210R706	Eukaryota
UniRef50_A0A210XTT8	Bacteria
UniRef50_A0A212AC11	Bacteria
UniRef50_A0A212AC26	Bacteria
UniRef50_A0A212AQL7	Bacteria
UniRef50_A0A212AY51	Bacteria
UniRef50_A0A212CGC7	Eukaryota
UniRef50_A0A212CMA7	Eukaryota
UniRef50_A0A212CQY2	Eukaryota
UniRef50_A0A212DJ95	Bacteria
UniRef50_A0A212DJG0	Bacteria
UniRef50_A0A212DJW4	Bacteria
UniRef50_A0A212DTZ5	Bacteria
UniRef50_A0A212EGX6	Eukaryota
UniRef50_A0A212FMG7	Eukaryota
UniRef50_A0A212IW37	Bacteria
UniRef50_A0A212IWZ2	Bacteria
UniRef50_A0A212IXT4	Bacteria
UniRef50_A0A212JAB9	Bacteria
UniRef50_A0A212JIG0	Bacteria
UniRef50_A0A212KHS7	Bacteria
UniRef50_A0A212KL62	Bacteria
UniRef50_A0A212KRK6	Bacteria
UniRef50_A0A212LY11	Bacteria
UniRef50_A0A212R2S3	Bacteria
UniRef50_A0A212SC34	Bacteria
UniRef50_A0A218M311	Viruses
UniRef50_A0A218M343	Viruses
UniRef50_A0A218MKA7	Viruses
UniRef50_A0A218MKD0	Viruses
UniRef50_A0A218MKK0	Viruses
UniRef50_A0A218MKN2	Viruses
UniRef50_A0A218MKY9	Viruses
UniRef50_A0A218MLC6	Viruses
UniRef50_A0A218MLM1	Viruses
UniRef50_A0A218MLM8	Viruses
UniRef50_A0A218MLQ8	Viruses
UniRef50_A0A218MLX3	Viruses
UniRef50_A0A218Q653	Bacteria
UniRef50_A0A218Q7P6	Bacteria
UniRef50_A0A218QIM0	Bacteria
UniRef50_A0A218QPH4	Bacteria
UniRef50_A0A219AP65	Eukaryota
UniRef50_A0A219YB87	Viruses
UniRef50_A0A219YCK9	Viruses
UniRef50_A0A220MS47	Bacteria
UniRef50_A0A220S766	Bacteria
UniRef50_A0A220S954	Bacteria
UniRef50_A0A220W6J7	Bacteria
UniRef50_A0A220W6K6	Bacteria
UniRef50_A0A220YL69	Viruses
UniRef50_A0A221IJR8	Bacteria
UniRef50_A0A221NLJ2	Bacteria
UniRef50_A0A221S2K3	Viruses
UniRef50_A0A221S3H8	Viruses
UniRef50_A0A221S4C1	Viruses
UniRef50_A0A222F582	Bacteria
UniRef50_A0A222SH57	Bacteria
UniRef50_A0A222YWX4	Viruses
UniRef50_A0A222YXD4	Viruses
UniRef50_A0A222ZHH2	Viruses
UniRef50_A0A223B3E1	Bacteria
UniRef50_A0A223LIJ6	Viruses
UniRef50_A0A223S087	Bacteria
UniRef50_A0A223S0A7	Bacteria
UniRef50_A0A223VZI6	Viruses
UniRef50_A0A223W0A3	Viruses
UniRef50_A0A224XHR1	Eukaryota
UniRef50_A0A224XIQ4	Eukaryota
UniRef50_A0A224XL26	Eukaryota
UniRef50_A0A224Y3P5	Eukaryota
UniRef50_A0A224Z0X6	Eukaryota
UniRef50_A0A224Z105	Eukaryota
UniRef50_A0A225D059	Bacteria
UniRef50_A0A225D1H0	Bacteria
UniRef50_A0A225D3U3	Bacteria
UniRef50_A0A225D3W0	Bacteria
UniRef50_A0A225D5N2	Bacteria
UniRef50_A0A225D8M1	Bacteria
UniRef50_A0A225DA69	Bacteria
UniRef50_A0A225DDW7	Bacteria
UniRef50_A0A225DEI5	Bacteria
UniRef50_A0A225DFC9	Bacteria
UniRef50_A0A225DMD3	Bacteria
UniRef50_A0A225DN24	Bacteria
UniRef50_A0A225DNI8	Bacteria
UniRef50_A0A225DVM1	Bacteria
UniRef50_A0A225DZB1	Bacteria
UniRef50_A0A225EE34	Bacteria
UniRef50_A0A225EGX7	Bacteria
UniRef50_A0A225NRW2	Bacteria
UniRef50_A0A225NUP7	Bacteria
UniRef50_A0A225UDL6	Eukaryota
UniRef50_A0A225UWA2	Eukaryota
UniRef50_A0A225V929	Eukaryota
UniRef50_A0A225W7P2	Eukaryota
UniRef50_A0A225X119	Eukaryota
UniRef50_A0A226D082	Eukaryota
UniRef50_A0A226DFT0	Eukaryota
UniRef50_A0A226DYJ1	Eukaryota
UniRef50_A0A226E5D5	Eukaryota
UniRef50_A0A226EJL6	Eukaryota
UniRef50_A0A226EMA2	Eukaryota
UniRef50_A0A226EN57	Eukaryota
UniRef50_A0A226GVA4	Bacteria
UniRef50_A0A226I6B7	Bacteria
UniRef50_A0A226PX79	Eukaryota
UniRef50_A0A226QT20	Bacteria
UniRef50_A0A227JR35	Bacteria
UniRef50_A0A227JRG5	Bacteria
UniRef50_A0A227JU21	Bacteria
UniRef50_A0A227LNX7	Bacteria
UniRef50_A0A229HI77	Bacteria
UniRef50_A0A229UKP3	Bacteria
UniRef50_A0A229UL23	Bacteria
UniRef50_A0A231MXD1	Bacteria
UniRef50_A0A231P568	Bacteria
UniRef50_A0A231PKZ9	Bacteria
UniRef50_A0A233HCH6	Bacteria
UniRef50_A0A235BAA4	Bacteria
UniRef50_A0A235I210	Bacteria
UniRef50_A0A238DSU9	Bacteria
UniRef50_A0A238KCI1	Bacteria
UniRef50_A0A238KYN5	Bacteria
UniRef50_A0A238LEG8	Bacteria
UniRef50_A0A238VKJ2	Bacteria
UniRef50_A0A238WTG6	Bacteria
UniRef50_A0A239AB18	Bacteria
UniRef50_A0A239ABL0	Bacteria
UniRef50_A0A239AVL4	Bacteria
UniRef50_A0A239AYW9	Bacteria
UniRef50_A0A239BCB1	Bacteria
UniRef50_A0A239CFA7	Bacteria
UniRef50_A0A239DX94	Bacteria
UniRef50_A0A239E783	Bacteria
UniRef50_A0A239EA47	Bacteria
UniRef50_A0A239EAV3	Bacteria
UniRef50_A0A239EK42	Bacteria
UniRef50_A0A239F996	Bacteria
UniRef50_A0A239FPM0	Bacteria
UniRef50_A0A239G305	Bacteria
UniRef50_A0A239HSK9	Bacteria
UniRef50_A0A239KVI6	Bacteria
UniRef50_A0A239PLZ4	Bacteria
UniRef50_A0A239Q0C8	Bacteria
UniRef50_A0A239Q306	Bacteria
UniRef50_A0A239QXH9	Bacteria
UniRef50_A0A239S0B3	Bacteria
UniRef50_A0A239WGZ7	Bacteria
UniRef50_A0A239WYN1	Bacteria
UniRef50_A0A239XKR2	Bacteria
UniRef50_A0A239Y127	Bacteria
UniRef50_A0A240EWV5	Viruses
UniRef50_A0A240EWX2	Viruses
UniRef50_A0A240F7A1	Viruses
UniRef50_A0A240UE60	Bacteria
UniRef50_A0A240UEL1	Bacteria
UniRef50_A0A241VC66	Bacteria
UniRef50_A0A241XEV1	Bacteria
UniRef50_A0A241ZE55	Bacteria
UniRef50_A0A242CG37	Bacteria
UniRef50_A0A242K7Q5	Bacteria
UniRef50_A0A242KYL5	Bacteria
UniRef50_A0A242N700	Bacteria
UniRef50_A0A242N8F5	Bacteria
UniRef50_A0A243W613	Bacteria
UniRef50_A0A244CAA7	Bacteria
UniRef50_A0A244E2Q1	Bacteria
UniRef50_A0A244E2S0	Bacteria
UniRef50_A0A244EB25	Bacteria
UniRef50_A0A244EBD8	Bacteria
UniRef50_A0A244EBH7	Bacteria
UniRef50_A0A246G9U9	Bacteria
UniRef50_A0A246JS01	Bacteria
UniRef50_A0A246JT11	Bacteria
UniRef50_A0A246KYG3	Bacteria
UniRef50_A0A246L3F0	Bacteria
UniRef50_A0A246PZK2	Bacteria
UniRef50_A0A248SJC8	Viruses
UniRef50_A0A248SJG5	Viruses
UniRef50_A0A248SJZ6	Viruses
UniRef50_A0A248SK03	Viruses
UniRef50_A0A248SK13	Viruses
UniRef50_A0A248UIC1	Bacteria
UniRef50_A0A248W6L5	Bacteria
UniRef50_A0A249JYM4	Bacteria
UniRef50_A0A249JZ34	Bacteria
UniRef50_A0A249JZA7	Bacteria
UniRef50_A0A249K9A2	Bacteria
UniRef50_A0A249KB74	Bacteria
UniRef50_A0A249KF31	Bacteria
UniRef50_A0A249KS60	Bacteria
UniRef50_A0A249L3E0	Bacteria
UniRef50_A0A249L3Q3	Bacteria
UniRef50_A0A249L3X1	Bacteria
UniRef50_A0A249L4L5	Bacteria
UniRef50_A0A249L4N2	Bacteria
UniRef50_A0A249L5I2	Bacteria
UniRef50_A0A249L5K2	Bacteria
UniRef50_A0A249L5T3	Bacteria
UniRef50_A0A249LI50	Bacteria
UniRef50_A0A249NRL8	Bacteria
UniRef50_A0A249T0A9	Bacteria
UniRef50_A0A249T3L5	Bacteria
UniRef50_A0A249T3Y4	Bacteria
UniRef50_A0A249XR98	Viruses
UniRef50_A0A249XSC6	Viruses
UniRef50_A0A250DJR1	Bacteria
UniRef50_A0A250F5T1	Bacteria
UniRef50_A0A250KMX4	Bacteria
UniRef50_A0A250KT30	Bacteria
UniRef50_A0A250LSR8	Bacteria
UniRef50_A0A250LT83	Bacteria
UniRef50_A0A250WSW8	Eukaryota
UniRef50_A0A250XGM6	Eukaryota
UniRef50_A0A250XQS3	Eukaryota
UniRef50_A0A250XT17	Eukaryota
UniRef50_A0A251RUU0	Eukaryota
UniRef50_A0A251T2Y1	Eukaryota
