UP_id	tax_group
UniRef50_A0A0P1EJT1	Bacteria
UniRef50_A0A0P1EV83	Bacteria
UniRef50_A0A0P1FI71	Bacteria
UniRef50_A0A0P1HAD8	Bacteria
UniRef50_A0A0P1IT08	Bacteria
UniRef50_A0A0P1IW16	Bacteria
UniRef50_A0A0P1KM20	Viruses
UniRef50_A0A0P1M4Q7	Bacteria
UniRef50_A0A0P1MP36	Bacteria
UniRef50_A0A0P4URP9	Bacteria
UniRef50_A0A0P4UWG7	Bacteria
UniRef50_A0A0P4VPP4	Eukaryota
UniRef50_A0A0P4VUG6	Eukaryota
UniRef50_A0A0P6RWR5	Bacteria
UniRef50_A0A0P6UYT8	Bacteria
UniRef50_A0A0P6X5N8	Bacteria
UniRef50_A0A0P7AX87	Eukaryota
UniRef50_A0A0P7C5Y7	Bacteria
UniRef50_A0A0P7K797	Bacteria
UniRef50_A0A0P7WV69	Bacteria
UniRef50_A0A0P7WY27	Bacteria
UniRef50_A0A0P7WYB5	Bacteria
UniRef50_A0A0P7Y0A9	Bacteria
UniRef50_A0A0P7ZJ41	Bacteria
UniRef50_A0A0P7ZJD8	Bacteria
UniRef50_A0A0P8A3P9	Bacteria
UniRef50_A0A0P8BRC6	Bacteria
UniRef50_A0A0P8BVU9	Bacteria
UniRef50_A0A0P8CGD1	Archaea
UniRef50_A0A0P8DWG8	Archaea
UniRef50_A0A0P8Y5N3	Eukaryota
UniRef50_A0A0P8Y9V1	Bacteria
UniRef50_A0A0P8YAL8	Bacteria
UniRef50_A0A0P8YBT0	Bacteria
UniRef50_A0A0P8YGV8	Bacteria
UniRef50_A0A0P9CJC3	Bacteria
UniRef50_A0A0P9DDL1	Bacteria
UniRef50_A0A0P9DLN8	Bacteria
UniRef50_A0A0P9H8K2	Bacteria
UniRef50_A0A0P9X1Q9	Bacteria
UniRef50_A0A0Q0FZJ8	Bacteria
UniRef50_A0A0Q0REM6	Archaea
UniRef50_A0A0Q0VFZ3	Bacteria
UniRef50_A0A0Q0X947	Bacteria
UniRef50_A0A0Q1BSY5	Bacteria
UniRef50_A0A0Q3LXD1	Bacteria
UniRef50_A0A0Q3QSE0	Bacteria
UniRef50_A0A0Q3VIX0	Bacteria
UniRef50_A0A0Q4EXI4	Bacteria
UniRef50_A0A0Q4FKB4	Bacteria
UniRef50_A0A0Q4GL11	Bacteria
UniRef50_A0A0Q4ILG6	Bacteria
UniRef50_A0A0Q4JJH7	Bacteria
UniRef50_A0A0Q4K3B8	Bacteria
UniRef50_A0A0Q4N9Z0	Bacteria
UniRef50_A0A0Q4WW56	Bacteria
UniRef50_A0A0Q4X9W3	Bacteria
UniRef50_A0A0Q5LDQ1	Bacteria
UniRef50_A0A0Q5QDD0	Bacteria
UniRef50_A0A0Q5TQJ0	Bacteria
UniRef50_A0A0Q5UQR1	Bacteria
UniRef50_A0A0Q5V393	Bacteria
UniRef50_A0A0Q5V7U7	Bacteria
UniRef50_A0A0Q5WVX1	Bacteria
UniRef50_A0A0Q5XEY9	Bacteria
UniRef50_A0A0Q5YTF3	Bacteria
UniRef50_A0A0Q5Z9Y7	Bacteria
UniRef50_A0A0Q5ZB98	Bacteria
UniRef50_A0A0Q5ZX90	Bacteria
UniRef50_A0A0Q6BS89	Bacteria
UniRef50_A0A0Q6C3J5	Bacteria
UniRef50_A0A0Q6CJU4	Bacteria
UniRef50_A0A0Q6CQ80	Bacteria
UniRef50_A0A0Q6G8P3	Bacteria
UniRef50_A0A0Q6LJ64	Bacteria
UniRef50_A0A0Q6M619	Bacteria
UniRef50_A0A0Q6TBR3	Bacteria
UniRef50_A0A0Q6TWM6	Bacteria
UniRef50_A0A0Q6U3P8	Bacteria
UniRef50_A0A0Q6UHG4	Bacteria
UniRef50_A0A0Q6VXD5	Bacteria
UniRef50_A0A0Q6ZRG1	Bacteria
UniRef50_A0A0Q6ZRZ5	Bacteria
UniRef50_A0A0Q7A733	Bacteria
UniRef50_A0A0Q7AMP1	Bacteria
UniRef50_A0A0Q7AQS6	Bacteria
UniRef50_A0A0Q7DQU4	Bacteria
UniRef50_A0A0Q7FNY3	Bacteria
UniRef50_A0A0Q7G708	Bacteria
UniRef50_A0A0Q7MIK3	Bacteria
UniRef50_A0A0Q7TK31	Bacteria
UniRef50_A0A0Q7TNC6	Bacteria
UniRef50_A0A0Q7VDH7	Bacteria
UniRef50_A0A0Q7XSD2	Bacteria
UniRef50_A0A0Q7XXW6	Bacteria
UniRef50_A0A0Q8AUK2	Bacteria
UniRef50_A0A0Q8FDG6	Bacteria
UniRef50_A0A0Q8J314	Bacteria
UniRef50_A0A0Q8KM47	Bacteria
UniRef50_A0A0Q8KP78	Bacteria
UniRef50_A0A0Q8N5B4	Bacteria
UniRef50_A0A0Q8N860	Bacteria
UniRef50_A0A0Q8N8B3	Bacteria
UniRef50_A0A0Q8P2J3	Bacteria
UniRef50_A0A0Q8R994	Bacteria
UniRef50_A0A0Q8YZM7	Bacteria
UniRef50_A0A0Q8ZWV6	Bacteria
UniRef50_A0A0Q9KD07	Bacteria
UniRef50_A0A0Q9MSU8	Bacteria
UniRef50_A0A0Q9Y920	Bacteria
UniRef50_A0A0Q9YEC8	Bacteria
UniRef50_A0A0Q9YEU4	Bacteria
UniRef50_A0A0Q9YK53	Bacteria
UniRef50_A0A0Q9YNP1	Bacteria
UniRef50_A0A0R0AQ57	Bacteria
UniRef50_A0A0R0CHS7	Bacteria
UniRef50_A0A0R0GRT5	Eukaryota
UniRef50_A0A0R0LNK8	Bacteria
UniRef50_A0A0R0LNM4	Bacteria
UniRef50_A0A0R1GK02	Bacteria
UniRef50_A0A0R1RQ18	Bacteria
UniRef50_A0A0R1WKM0	Bacteria
UniRef50_A0A0R2B0H9	Bacteria
UniRef50_A0A0R2BCG9	Bacteria
UniRef50_A0A0R2BWK1	Bacteria
UniRef50_A0A0R2CP90	Bacteria
UniRef50_A0A0R2FRL5	Bacteria
UniRef50_A0A0R2H6S5	Bacteria
UniRef50_A0A0R2NW33	Archaea
UniRef50_A0A0R2PJ63	Bacteria
UniRef50_A0A0R2PJV8	Bacteria
UniRef50_A0A0R2PLW5	Bacteria
UniRef50_A0A0R2PSI2	Bacteria
UniRef50_A0A0R2PW99	Bacteria
UniRef50_A0A0R2PXS7	Bacteria
UniRef50_A0A0R2Q2C8	Bacteria
UniRef50_A0A0R2Q3P5	Bacteria
UniRef50_A0A0R2Q4N7	Bacteria
UniRef50_A0A0R2Q547	Bacteria
UniRef50_A0A0R2Q611	Bacteria
UniRef50_A0A0R2Q7B7	Bacteria
UniRef50_A0A0R2Q834	Bacteria
UniRef50_A0A0R2Q9B1	Bacteria
UniRef50_A0A0R2QA24	Bacteria
UniRef50_A0A0R2QAF4	Bacteria
UniRef50_A0A0R2QD58	Bacteria
UniRef50_A0A0R2QDE7	Bacteria
UniRef50_A0A0R2QEC8	Bacteria
UniRef50_A0A0R2QIH0	Bacteria
UniRef50_A0A0R2QTZ1	Bacteria
UniRef50_A0A0R2QWA4	Bacteria
UniRef50_A0A0R2QWI5	Bacteria
UniRef50_A0A0R2R026	Bacteria
UniRef50_A0A0R2R3D5	Bacteria
UniRef50_A0A0R2R731	Bacteria
UniRef50_A0A0R2R889	Bacteria
UniRef50_A0A0R2R8U5	Bacteria
UniRef50_A0A0R2R9T8	Bacteria
UniRef50_A0A0R2RGX3	Bacteria
UniRef50_A0A0R2RHG4	Bacteria
UniRef50_A0A0R2RJC8	Bacteria
UniRef50_A0A0R2RM10	Bacteria
UniRef50_A0A0R2SJT4	Bacteria
UniRef50_A0A0R2UZD2	Bacteria
UniRef50_A0A0R2VNW3	Bacteria
UniRef50_A0A0R2W1Y9	Bacteria
UniRef50_A0A0R2WXV7	Bacteria
UniRef50_A0A0R2X3U4	Bacteria
UniRef50_A0A0R2X400	Bacteria
UniRef50_A0A0R2X437	Bacteria
UniRef50_A0A0R2X755	Bacteria
UniRef50_A0A0R2X814	Bacteria
UniRef50_A0A0R2X9J6	Bacteria
UniRef50_A0A0R2XA66	Bacteria
UniRef50_A0A0R2XAH0	Bacteria
UniRef50_A0A0R2XBV9	Bacteria
UniRef50_A0A0R2XC15	Bacteria
UniRef50_A0A0R2XCU8	Bacteria
UniRef50_A0A0R2XE32	Bacteria
UniRef50_A0A0R2XER0	Bacteria
UniRef50_A0A0R2XES6	Bacteria
UniRef50_A0A0R2XF30	Bacteria
UniRef50_A0A0R2XJ11	Bacteria
