UP_id	tax_group
UniRef50_A0A509JFA8	Bacteria
UniRef50_A0A509KW42	Bacteria
UniRef50_A0A509KXI2	Bacteria
UniRef50_A0A509L1X1	Bacteria
UniRef50_A0A509LCG0	Bacteria
UniRef50_A0A509LIM4	Bacteria
UniRef50_A0A509LLR5	Bacteria
UniRef50_A0A510E8Q8	Viruses
UniRef50_A0A510HFM5	Bacteria
UniRef50_A0A510Y1G2	Bacteria
UniRef50_A0A511B123	Bacteria
UniRef50_A0A511CYM3	Bacteria
UniRef50_A0A511HLZ1	Bacteria
UniRef50_A0A511HRQ6	Bacteria
UniRef50_A0A511MV61	Bacteria
UniRef50_A0A511N064	Bacteria
UniRef50_A0A512B9V5	Bacteria
UniRef50_A0A512BCK4	Bacteria
UniRef50_A0A512BFH5	Bacteria
UniRef50_A0A512C1Y8	Bacteria
UniRef50_A0A512CPU8	Bacteria
UniRef50_A0A512DUQ3	Bacteria
UniRef50_A0A512H916	Bacteria
UniRef50_A0A512HBU1	Bacteria
UniRef50_A0A512IS71	Bacteria
UniRef50_A0A512M9F0	Bacteria
UniRef50_A0A512MAM7	Bacteria
UniRef50_A0A512MDA2	Bacteria
UniRef50_A0A512N419	Bacteria
UniRef50_A0A512QFT5	Bacteria
UniRef50_A0A512RIP8	Bacteria
UniRef50_A0A512RMQ1	Bacteria
UniRef50_A0A513TZI6	Eukaryota
UniRef50_A0A513ZY77	Viruses
UniRef50_A0A514A064	Viruses
UniRef50_A0A514A0X1	Viruses
UniRef50_A0A514AAR2	Viruses
UniRef50_A0A514AAZ4	Viruses
UniRef50_A0A514AB01	Viruses
UniRef50_A0A514ABJ4	Viruses
UniRef50_A0A514CSS3	Viruses
UniRef50_A0A514CTB0	Viruses
UniRef50_A0A514CTK9	Viruses
UniRef50_A0A514DHQ1	Viruses
UniRef50_A0A514TSJ4	Bacteria
UniRef50_A0A514XLK3	Bacteria
UniRef50_A0A515CX36	Bacteria
UniRef50_A0A515ELM9	Bacteria
UniRef50_A0A515EMP1	Bacteria
UniRef50_A0A515ERN1	Bacteria
UniRef50_A0A515MGZ2	Viruses
UniRef50_A0A515MKB2	Viruses
UniRef50_A0A515MKH6	Viruses
UniRef50_A0A516GWW8	Bacteria
UniRef50_A0A516IUX3	Bacteria
UniRef50_A0A516KVA1	Viruses
UniRef50_A0A516KVF3	Viruses
UniRef50_A0A516KVS3	Viruses
UniRef50_A0A516KVX6	Viruses
UniRef50_A0A516KVZ0	Viruses
UniRef50_A0A516KW15	Viruses
UniRef50_A0A516KW27	Viruses
UniRef50_A0A516KW30	Viruses
UniRef50_A0A516KW40	Viruses
UniRef50_A0A516KWJ8	Viruses
UniRef50_A0A516KWV0	Viruses
UniRef50_A0A516KXL3	Viruses
UniRef50_A0A516KXQ8	Viruses
UniRef50_A0A516KYY7	Viruses
UniRef50_A0A516KYZ6	Viruses
UniRef50_A0A516KZ50	Viruses
UniRef50_A0A516KZ56	Viruses
UniRef50_A0A516KZ77	Viruses
UniRef50_A0A516L029	Viruses
UniRef50_A0A516L0C5	Viruses
UniRef50_A0A516L0C9	Viruses
UniRef50_A0A516L0S4	Viruses
UniRef50_A0A516L102	Viruses
UniRef50_A0A516L1E3	Viruses
UniRef50_A0A516L258	Viruses
UniRef50_A0A516L368	Viruses
UniRef50_A0A516L3D9	Viruses
UniRef50_A0A516L3S1	Viruses
UniRef50_A0A516L3W6	Viruses
UniRef50_A0A516L3W9	Viruses
UniRef50_A0A516L4B7	Viruses
UniRef50_A0A516L4C8	Viruses
UniRef50_A0A516L4T8	Viruses
UniRef50_A0A516L529	Viruses
UniRef50_A0A516L545	Viruses
UniRef50_A0A516L5A4	Viruses
UniRef50_A0A516L5S6	Viruses
UniRef50_A0A516L683	Viruses
UniRef50_A0A516L6C3	Viruses
UniRef50_A0A516L6J4	Viruses
UniRef50_A0A516L6Q8	Viruses
UniRef50_A0A516L725	Viruses
UniRef50_A0A516L7V8	Viruses
UniRef50_A0A516L7Z7	Viruses
UniRef50_A0A516L966	Viruses
UniRef50_A0A516L968	Viruses
UniRef50_A0A516L9F4	Viruses
UniRef50_A0A516L9G6	Viruses
UniRef50_A0A516L9R7	Viruses
UniRef50_A0A516L9S0	Viruses
UniRef50_A0A516LA15	Viruses
UniRef50_A0A516LA35	Viruses
UniRef50_A0A516LAP5	Viruses
UniRef50_A0A516LAP8	Viruses
UniRef50_A0A516LAR9	Viruses
UniRef50_A0A516LB46	Viruses
UniRef50_A0A516LB85	Viruses
UniRef50_A0A516LBI9	Viruses
UniRef50_A0A516LBL1	Viruses
UniRef50_A0A516LBU4	Viruses
UniRef50_A0A516LBX2	Viruses
UniRef50_A0A516LBY4	Viruses
UniRef50_A0A516LBZ4	Viruses
UniRef50_A0A516LC22	Viruses
UniRef50_A0A516LCA3	Viruses
UniRef50_A0A516LCC7	Viruses
UniRef50_A0A516LCE1	Viruses
UniRef50_A0A516LCE5	Viruses
UniRef50_A0A516LCF0	Viruses
UniRef50_A0A516LCW2	Viruses
UniRef50_A0A516LDP9	Viruses
UniRef50_A0A516LEB6	Viruses
UniRef50_A0A516LES0	Viruses
UniRef50_A0A516LGB3	Viruses
UniRef50_A0A516LHG1	Viruses
UniRef50_A0A516LHH1	Viruses
UniRef50_A0A516LHS3	Viruses
UniRef50_A0A516LHT4	Viruses
UniRef50_A0A516LHU4	Viruses
UniRef50_A0A516LIF6	Viruses
UniRef50_A0A516LIW6	Viruses
UniRef50_A0A516LJ02	Viruses
UniRef50_A0A516LJB1	Viruses
UniRef50_A0A516LJC8	Viruses
UniRef50_A0A516LJN1	Viruses
UniRef50_A0A516LJP3	Viruses
UniRef50_A0A516LJT0	Viruses
UniRef50_A0A516LJV1	Viruses
UniRef50_A0A516LK15	Viruses
UniRef50_A0A516LKM5	Viruses
UniRef50_A0A516LLF3	Viruses
UniRef50_A0A516LLK5	Viruses
UniRef50_A0A516LLR6	Viruses
UniRef50_A0A516LLS3	Viruses
UniRef50_A0A516LLS9	Viruses
UniRef50_A0A516LLV4	Viruses
UniRef50_A0A516LM60	Viruses
UniRef50_A0A516LMC0	Viruses
UniRef50_A0A516LMX5	Viruses
UniRef50_A0A516LNB4	Viruses
UniRef50_A0A516LNI9	Viruses
UniRef50_A0A516LP78	Viruses
UniRef50_A0A516LPC9	Viruses
UniRef50_A0A516LPN1	Viruses
UniRef50_A0A516LPQ5	Viruses
UniRef50_A0A516LPZ1	Viruses
UniRef50_A0A516LQB7	Viruses
UniRef50_A0A516LQF7	Viruses
UniRef50_A0A516LRE6	Viruses
UniRef50_A0A516LRI5	Viruses
UniRef50_A0A516LRI6	Viruses
UniRef50_A0A516LRN8	Viruses
UniRef50_A0A516LRV6	Viruses
UniRef50_A0A516LRY9	Viruses
UniRef50_A0A516LS78	Viruses
UniRef50_A0A516LTE4	Viruses
UniRef50_A0A516LTU1	Viruses
UniRef50_A0A516LTY1	Viruses
UniRef50_A0A516LTY6	Viruses
UniRef50_A0A516LUG6	Viruses
UniRef50_A0A516LUU4	Viruses
UniRef50_A0A516LUZ2	Viruses
UniRef50_A0A516LUZ7	Viruses
UniRef50_A0A516LVD5	Viruses
UniRef50_A0A516LVM4	Viruses
UniRef50_A0A516LVP5	Viruses
UniRef50_A0A516LVT6	Viruses
UniRef50_A0A516LW25	Viruses
UniRef50_A0A516LW85	Viruses
UniRef50_A0A516LWD9	Viruses
UniRef50_A0A516LWS9	Viruses
UniRef50_A0A516LX27	Viruses
UniRef50_A0A516LXL8	Viruses
UniRef50_A0A516LXM3	Viruses
UniRef50_A0A516LY53	Viruses
UniRef50_A0A516LYG3	Viruses
UniRef50_A0A516LZB9	Viruses
UniRef50_A0A516LZW7	Viruses
UniRef50_A0A516M006	Viruses
UniRef50_A0A516M0U0	Viruses
UniRef50_A0A516M0V1	Viruses
UniRef50_A0A516M180	Viruses
UniRef50_A0A516M195	Viruses
UniRef50_A0A516M224	Viruses
UniRef50_A0A516M249	Viruses
UniRef50_A0A516M299	Viruses
UniRef50_A0A516M2D2	Viruses
UniRef50_A0A516M2X2	Viruses
UniRef50_A0A516M330	Viruses
UniRef50_A0A516M352	Viruses
UniRef50_A0A516M3D3	Viruses
UniRef50_A0A516M3E4	Viruses
UniRef50_A0A516M3F4	Viruses
UniRef50_A0A516M3G3	Viruses
UniRef50_A0A516M3T5	Viruses
UniRef50_A0A516M4E0	Viruses
UniRef50_A0A516M4P1	Viruses
UniRef50_A0A516M4P8	Viruses
UniRef50_A0A516M4V0	Viruses
UniRef50_A0A516M5B2	Viruses
UniRef50_A0A516M5D2	Viruses
UniRef50_A0A516M5D9	Viruses
UniRef50_A0A516M5G4	Viruses
UniRef50_A0A516M5S7	Viruses
UniRef50_A0A516M6D8	Viruses
UniRef50_A0A516M6G5	Viruses
UniRef50_A0A516M6U8	Viruses
UniRef50_A0A516M6X2	Viruses
UniRef50_A0A516M710	Viruses
UniRef50_A0A516M7D8	Viruses
UniRef50_A0A516M7F5	Viruses
UniRef50_A0A516M7H5	Viruses
UniRef50_A0A516M7K6	Viruses
UniRef50_A0A516M8B2	Viruses
UniRef50_A0A516M8G0	Viruses
UniRef50_A0A516M8I2	Viruses
UniRef50_A0A516M8U4	Viruses
UniRef50_A0A516M927	Viruses
UniRef50_A0A516M9C0	Viruses
UniRef50_A0A516M9T1	Viruses
UniRef50_A0A516M9U3	Viruses
UniRef50_A0A516MAD2	Viruses
UniRef50_A0A516MAI2	Viruses
UniRef50_A0A516MB21	Viruses
UniRef50_A0A516MB46	Viruses
UniRef50_A0A516MB69	Viruses
UniRef50_A0A516MB70	Viruses
UniRef50_A0A516MBC9	Viruses
UniRef50_A0A516MBD6	Viruses
UniRef50_A0A516MBE4	Viruses
UniRef50_A0A516MBM6	Viruses
UniRef50_A0A516MCH1	Viruses
UniRef50_A0A516MD62	Viruses
UniRef50_A0A516MDB0	Viruses
UniRef50_A0A516MDE5	Viruses
UniRef50_A0A516MDG9	Viruses
UniRef50_A0A516MEI3	Viruses
UniRef50_A0A516MEM8	Viruses
UniRef50_A0A516MFB9	Viruses
UniRef50_A0A516MFM3	Viruses
UniRef50_A0A516MGA8	Viruses
UniRef50_A0A516MGW1	Viruses
UniRef50_A0A516MH19	Viruses
UniRef50_A0A516MHN3	Viruses
UniRef50_A0A516MHP9	Viruses
UniRef50_A0A516MHT6	Viruses
UniRef50_A0A516MHT9	Viruses
UniRef50_A0A516MHU9	Viruses
UniRef50_A0A516MIN4	Viruses
UniRef50_A0A516MIY2	Viruses
UniRef50_A0A516MJ50	Viruses
UniRef50_A0A516MJ52	Viruses
UniRef50_A0A516MJR2	Viruses
UniRef50_A0A516MJY6	Viruses
UniRef50_A0A516MKI9	Viruses
UniRef50_A0A516MKK6	Viruses
UniRef50_A0A516MKW9	Viruses
UniRef50_A0A516MKX5	Viruses
UniRef50_A0A516ML39	Viruses
UniRef50_A0A516ML90	Viruses
UniRef50_A0A516MLD0	Viruses
UniRef50_A0A516MLH5	Viruses
UniRef50_A0A516MLU1	Viruses
UniRef50_A0A516MM32	Viruses
UniRef50_A0A516MM66	Viruses
UniRef50_A0A516MN01	Viruses
UniRef50_A0A516MN97	Viruses
UniRef50_A0A516MNJ3	Viruses
UniRef50_A0A516MNR8	Viruses
UniRef50_A0A516MNY1	Viruses
UniRef50_A0A516MQ03	Viruses
UniRef50_A0A516MQ14	Viruses
UniRef50_A0A516MQ26	Viruses
UniRef50_A0A516Q5C2	Bacteria
UniRef50_A0A517DVJ1	Bacteria
UniRef50_A0A517M445	Bacteria
UniRef50_A0A517MPK4	Bacteria
UniRef50_A0A517MWW3	Bacteria
UniRef50_A0A517MY91	Bacteria
UniRef50_A0A517N127	Bacteria
UniRef50_A0A517NAU8	Bacteria
UniRef50_A0A517NCP2	Bacteria
UniRef50_A0A517NGL3	Bacteria
UniRef50_A0A517NID7	Bacteria
UniRef50_A0A517NKD1	Bacteria
UniRef50_A0A517NKW5	Bacteria
UniRef50_A0A517NXQ5	Bacteria
UniRef50_A0A517P3P9	Bacteria
UniRef50_A0A517P416	Bacteria
UniRef50_A0A517P6U8	Bacteria
UniRef50_A0A517P6X7	Bacteria
UniRef50_A0A517PY51	Bacteria
UniRef50_A0A517QKJ5	Bacteria
UniRef50_A0A517QV93	Bacteria
UniRef50_A0A517QWR8	Bacteria
UniRef50_A0A517R5R1	Bacteria
UniRef50_A0A517R7F7	Bacteria
UniRef50_A0A517R922	Bacteria
UniRef50_A0A517RAX8	Bacteria
UniRef50_A0A517S7D9	Bacteria
UniRef50_A0A517SEB2	Bacteria
UniRef50_A0A517SF71	Bacteria
UniRef50_A0A517SFN2	Bacteria
UniRef50_A0A517SH93	Bacteria
UniRef50_A0A517SHI2	Bacteria
UniRef50_A0A517SII0	Bacteria
UniRef50_A0A517STQ1	Bacteria
UniRef50_A0A517T5G9	Bacteria
UniRef50_A0A517TA47	Bacteria
UniRef50_A0A517TF66	Bacteria
UniRef50_A0A517TNH8	Bacteria
UniRef50_A0A517TQ29	Bacteria
UniRef50_A0A517TZV7	Bacteria
UniRef50_A0A517U0A8	Bacteria
UniRef50_A0A517U4V2	Bacteria
UniRef50_A0A517VMD6	Bacteria
UniRef50_A0A517WCZ0	Bacteria
UniRef50_A0A517WNI8	Bacteria
UniRef50_A0A517X194	Bacteria
UniRef50_A0A517XT81	Bacteria
UniRef50_A0A517XWC1	Bacteria
UniRef50_A0A517Y396	Bacteria
UniRef50_A0A517Y8D6	Bacteria
UniRef50_A0A517YGV6	Bacteria
UniRef50_A0A517YM22	Bacteria
UniRef50_A0A517YMW6	Bacteria
UniRef50_A0A517YN84	Bacteria
UniRef50_A0A517YQ12	Bacteria
UniRef50_A0A517YUI4	Bacteria
UniRef50_A0A517YVN8	Bacteria
UniRef50_A0A517YW78	Bacteria
UniRef50_A0A517YXE7	Bacteria
UniRef50_A0A517Z5L7	Bacteria
UniRef50_A0A517Z8R3	Bacteria
UniRef50_A0A517ZFU9	Bacteria
UniRef50_A0A517ZLP7	Bacteria
UniRef50_A0A517ZNL5	Bacteria
UniRef50_A0A517ZQ07	Bacteria
UniRef50_A0A517ZQM6	Bacteria
UniRef50_A0A517ZY38	Bacteria
UniRef50_A0A518ADR7	Bacteria
UniRef50_A0A518AM82	Bacteria
UniRef50_A0A518AMH2	Bacteria
UniRef50_A0A518APU4	Bacteria
UniRef50_A0A518ATB4	Bacteria
UniRef50_A0A518AX72	Bacteria
UniRef50_A0A518AZ78	Bacteria
UniRef50_A0A518B0C9	Bacteria
UniRef50_A0A518B207	Bacteria
UniRef50_A0A518B2N3	Bacteria
UniRef50_A0A518B3Z7	Bacteria
UniRef50_A0A518B5E2	Bacteria
UniRef50_A0A518BL18	Bacteria
UniRef50_A0A518BY12	Bacteria
UniRef50_A0A518CBT8	Bacteria
UniRef50_A0A518CCC1	Bacteria
UniRef50_A0A518CD87	Bacteria
UniRef50_A0A518CSU6	Bacteria
UniRef50_A0A518CTR8	Bacteria
UniRef50_A0A518CTZ1	Bacteria
UniRef50_A0A518CTZ2	Bacteria
UniRef50_A0A518CUG0	Bacteria
UniRef50_A0A518CXR2	Bacteria
UniRef50_A0A518D2M4	Bacteria
UniRef50_A0A518D707	Bacteria
UniRef50_A0A518DCD1	Bacteria
UniRef50_A0A518DHK4	Bacteria
UniRef50_A0A518DRE3	Bacteria
UniRef50_A0A518DTL8	Bacteria
UniRef50_A0A518DTN1	Bacteria
UniRef50_A0A518DWL2	Bacteria
UniRef50_A0A518DWM8	Bacteria
UniRef50_A0A518E1H2	Bacteria
UniRef50_A0A518E2G7	Bacteria
UniRef50_A0A518FYU2	Bacteria
UniRef50_A0A518G1S1	Bacteria
UniRef50_A0A518G3E7	Bacteria
UniRef50_A0A518G735	Bacteria
UniRef50_A0A518GBI2	Bacteria
UniRef50_A0A518GCL7	Bacteria
UniRef50_A0A518GCM1	Bacteria
UniRef50_A0A518GE08	Bacteria
UniRef50_A0A518GIK1	Bacteria
UniRef50_A0A518H2A4	Bacteria
UniRef50_A0A518H9A9	Bacteria
UniRef50_A0A518HEG2	Bacteria
UniRef50_A0A518HFU4	Bacteria
UniRef50_A0A518HTH1	Bacteria
UniRef50_A0A518HY77	Bacteria
UniRef50_A0A518I911	Bacteria
UniRef50_A0A518IAE4	Bacteria
UniRef50_A0A518IKT4	Bacteria
UniRef50_A0A518IL57	Bacteria
UniRef50_A0A518ITH8	Bacteria
UniRef50_A0A518K5J5	Bacteria
UniRef50_A0A518KD07	Bacteria
UniRef50_A0A519BHF3	Bacteria
UniRef50_A0A519BLR6	Bacteria
UniRef50_A0A519CG59	Archaea
UniRef50_A0A519CG77	Archaea
UniRef50_A0A519CH02	Archaea
UniRef50_A0A519CHI1	Archaea
UniRef50_A0A519CJE7	Archaea
UniRef50_A0A519CJJ2	Archaea
UniRef50_A0A519CKK4	Archaea
UniRef50_A0A519CLA9	Archaea
UniRef50_A0A519CLJ0	Archaea
UniRef50_A0A519CLM6	Archaea
UniRef50_A0A519CLP2	Archaea
UniRef50_A0A519CLU7	Archaea
UniRef50_A0A519CM35	Archaea
UniRef50_A0A519CN75	Archaea
UniRef50_A0A519CP48	Archaea
UniRef50_A0A519CPT5	Archaea
UniRef50_A0A519CQJ3	Archaea
UniRef50_A0A519CRL7	Archaea
UniRef50_A0A519CSE5	Archaea
UniRef50_A0A519CSQ8	Archaea
UniRef50_A0A519CSZ0	Archaea
UniRef50_A0A519D1K2	Archaea
UniRef50_A0A519D2W3	Archaea
UniRef50_A0A519D564	Archaea
UniRef50_A0A519DAN4	Archaea
UniRef50_A0A519DPE7	Archaea
UniRef50_A0A519DPS1	Archaea
UniRef50_A0A519E751	Bacteria
UniRef50_A0A519E921	Bacteria
UniRef50_A0A519ERS2	Bacteria
UniRef50_A0A519F818	Bacteria
UniRef50_A0A519HAD3	Bacteria
UniRef50_A0A519HN93	Bacteria
UniRef50_A0A519HRD3	Bacteria
UniRef50_A0A519HV23	Bacteria
UniRef50_A0A519J2P9	Bacteria
UniRef50_A0A519JIB3	Bacteria
UniRef50_A0A519JR91	Bacteria
UniRef50_A0A519JRH2	Bacteria
UniRef50_A0A519JYC4	Bacteria
UniRef50_A0A519K8K5	Bacteria
UniRef50_A0A519KCT2	Bacteria
UniRef50_A0A519KJZ7	Bacteria
UniRef50_A0A519KPR3	Bacteria
UniRef50_A0A519L2A2	Bacteria
UniRef50_A0A519LAY8	Bacteria
UniRef50_A0A519LHI9	Bacteria
UniRef50_A0A519LNS1	Bacteria
UniRef50_A0A519LZF2	Bacteria
UniRef50_A0A519M499	Bacteria
UniRef50_A0A519MHC3	Bacteria
UniRef50_A0A519MX02	Bacteria
UniRef50_A0A519N1D7	Bacteria
UniRef50_A0A519N6F5	Bacteria
UniRef50_A0A519N982	Bacteria
UniRef50_A0A519NE37	Bacteria
UniRef50_A0A519NXC7	Bacteria
UniRef50_A0A519P621	Bacteria
UniRef50_A0A519P905	Bacteria
UniRef50_A0A519PBF5	Bacteria
UniRef50_A0A519PNU3	Bacteria
UniRef50_A0A519PZ58	Bacteria
UniRef50_A0A519Q293	Bacteria
UniRef50_A0A519Q6M1	Bacteria
UniRef50_A0A519Q9B2	Bacteria
UniRef50_A0A519QAF9	Bacteria
UniRef50_A0A519QPF2	Bacteria
UniRef50_A0A519QT55	Bacteria
UniRef50_A0A519QUH2	Bacteria
UniRef50_A0A519RF73	Bacteria
UniRef50_A0A519SG02	Bacteria
UniRef50_A0A519SNF8	Bacteria
UniRef50_A0A519TZU1	Bacteria
UniRef50_A0A519UEH2	Bacteria
UniRef50_A0A519UM02	Bacteria
UniRef50_A0A519UTY8	Bacteria
UniRef50_A0A519XFB2	Bacteria
UniRef50_A0A519XG20	Bacteria
UniRef50_A0A519XLB4	Bacteria
UniRef50_A0A519Y0D9	Bacteria
UniRef50_A0A519YB22	Bacteria
