UP_id	tax_group
UniRef50_A0A481YSD8	Viruses
UniRef50_A0A481YSM1	Viruses
UniRef50_A0A481YV00	Viruses
UniRef50_A0A481YVW4	Viruses
UniRef50_A0A481YXX9	Viruses
UniRef50_A0A481Z016	Viruses
UniRef50_A0A481Z1H9	Viruses
UniRef50_A0A481Z2D7	Viruses
UniRef50_A0A481Z2V4	Viruses
UniRef50_A0A481Z347	Viruses
UniRef50_A0A481Z380	Viruses
UniRef50_A0A481Z3P7	Viruses
UniRef50_A0A481Z4L3	Viruses
UniRef50_A0A481Z5D1	Viruses
UniRef50_A0A481Z6Z9	Viruses
UniRef50_A0A481Z7N1	Viruses
UniRef50_A0A481Z862	Viruses
UniRef50_A0A481Z8L5	Viruses
UniRef50_A0A481Z9Q2	Viruses
UniRef50_A0A481ZAS3	Viruses
UniRef50_A0A481ZDB1	Viruses
UniRef50_A0A481ZED9	Viruses
UniRef50_A0A482B121	Eukaryota
UniRef50_A0A482CVF1	Viruses
UniRef50_A0A482D788	Archaea
UniRef50_A0A482D7D7	Archaea
UniRef50_A0A482D8F2	Archaea
UniRef50_A0A482D9A8	Archaea
UniRef50_A0A482DF23	Archaea
UniRef50_A0A482GG30	Viruses
UniRef50_A0A482ICQ6	Viruses
UniRef50_A0A482IDE3	Viruses
UniRef50_A0A482IDE9	Viruses
UniRef50_A0A482IF12	Viruses
UniRef50_A0A482IF32	Viruses
UniRef50_A0A482IFQ8	Viruses
UniRef50_A0A482ILN5	Viruses
UniRef50_A0A482IN27	Bacteria
UniRef50_A0A482JJN9	Viruses
UniRef50_A0A482MDD7	Viruses
UniRef50_A0A482MGF2	Viruses
UniRef50_A0A482MHZ3	Viruses
UniRef50_A0A482MMH9	Viruses
UniRef50_A0A482MMM1	Viruses
UniRef50_A0A482MP66	Viruses
UniRef50_A0A482MVU3	Viruses
UniRef50_A0A482NLY6	Bacteria
UniRef50_A0A482R3S0	Archaea
UniRef50_A0A482RWE9	Archaea
UniRef50_A0A482S8V6	Archaea
UniRef50_A0A482USA5	Archaea
UniRef50_A0A482WFR9	Eukaryota
UniRef50_A0A482X2A4	Eukaryota
UniRef50_A0A482XHR9	Eukaryota
UniRef50_A0A482XKF7	Eukaryota
UniRef50_A0A482XRK4	Eukaryota
UniRef50_A0A482YR43	Bacteria
UniRef50_A0A482Z908	Bacteria
UniRef50_A0A482ZCQ3	Bacteria
UniRef50_A0A482ZLZ0	Bacteria
UniRef50_A0A482ZMX0	Bacteria
UniRef50_A0A482ZR66	Bacteria
UniRef50_A0A482ZSJ4	Bacteria
UniRef50_A0A482ZUV3	Bacteria
UniRef50_A0A482ZVE5	Bacteria
UniRef50_A0A483ADL7	Bacteria
UniRef50_A0A484BJI5	Eukaryota
UniRef50_A0A484EGF7	Eukaryota
UniRef50_A0A484IG01	Archaea
UniRef50_A0A484U1Y4	unclassified
UniRef50_A0A484YWU8	Bacteria
UniRef50_A0A484ZSH6	Bacteria
UniRef50_A0A485AXQ3	Bacteria
UniRef50_A0A485EE67	Bacteria
UniRef50_A0A485EIR4	Bacteria
UniRef50_A0A485L2R4	Eukaryota
UniRef50_A0A485PES7	Eukaryota
UniRef50_A0A485PM70	Eukaryota
UniRef50_A0A486R9A4	Bacteria
UniRef50_A0A486SU05	Bacteria
UniRef50_A0A489DM18	Bacteria
UniRef50_A0A493T9X1	Eukaryota
UniRef50_A0A494GKA1	Bacteria
UniRef50_A0A494J1I4	Bacteria
UniRef50_A0A494J271	Bacteria
UniRef50_A0A494JAC6	Bacteria
UniRef50_A0A494T9U9	Bacteria
UniRef50_A0A494TDQ8	Bacteria
UniRef50_A0A494TF92	Bacteria
UniRef50_A0A494TJJ5	Bacteria
UniRef50_A0A494TJM1	Bacteria
UniRef50_A0A494WBM5	Viruses
UniRef50_A0A494WBY9	Bacteria
UniRef50_A0A494WQP7	Viruses
UniRef50_A0A494X1M9	Bacteria
UniRef50_A0A494X8K2	Bacteria
UniRef50_A0A494X9D8	Bacteria
UniRef50_A0A494Y270	Bacteria
UniRef50_A0A495BA64	Bacteria
UniRef50_A0A495D4J5	Bacteria
UniRef50_A0A495EBX6	Bacteria
UniRef50_A0A495GQG1	Bacteria
UniRef50_A0A495IT67	Bacteria
UniRef50_A0A495J2K6	Bacteria
UniRef50_A0A495J937	Bacteria
UniRef50_A0A495JSV6	Bacteria
UniRef50_A0A495VB85	Bacteria
UniRef50_A0A495WVS9	Bacteria
UniRef50_A0A495YUF8	Bacteria
UniRef50_A0A495Z002	Bacteria
UniRef50_A0A495Z3A0	Bacteria
UniRef50_A0A495ZJ97	Bacteria
UniRef50_A0A495ZN83	Bacteria
UniRef50_A0A495ZV12	Bacteria
UniRef50_A0A496A3L0	Bacteria
UniRef50_A0A496A492	Bacteria
UniRef50_A0A496AAS2	Bacteria
UniRef50_A0A496ARP9	Bacteria
UniRef50_A0A496ASP1	Bacteria
UniRef50_A0A496AWM7	Bacteria
UniRef50_A0A496BA47	Bacteria
UniRef50_A0A496BGR1	Bacteria
UniRef50_A0A496C8I2	Bacteria
UniRef50_A0A496CCT9	Bacteria
UniRef50_A0A496CW25	Bacteria
UniRef50_A0A496JV26	Bacteria
