UP_id	tax_group
UniRef50_A0A2E4ZYX6	Bacteria
UniRef50_A0A2E4ZZD7	Bacteria
UniRef50_A0A2E4ZZQ9	Bacteria
UniRef50_A0A2E5A0E8	Bacteria
UniRef50_A0A2E5AD75	Bacteria
UniRef50_A0A2E5ADX7	Bacteria
UniRef50_A0A2E5AE13	Bacteria
UniRef50_A0A2E5AJM6	Bacteria
UniRef50_A0A2E5ALY6	Bacteria
UniRef50_A0A2E5APC2	Bacteria
UniRef50_A0A2E5AR08	Bacteria
UniRef50_A0A2E5AS16	Bacteria
UniRef50_A0A2E5AS19	Bacteria
UniRef50_A0A2E5ASB5	Bacteria
UniRef50_A0A2E5ASJ6	Bacteria
UniRef50_A0A2E5ATH1	Bacteria
UniRef50_A0A2E5AUL0	Bacteria
UniRef50_A0A2E5AV37	Bacteria
UniRef50_A0A2E5AVJ8	Bacteria
UniRef50_A0A2E5AVL3	Bacteria
UniRef50_A0A2E5AVL9	Bacteria
UniRef50_A0A2E5AVM8	Bacteria
UniRef50_A0A2E5AVN6	Bacteria
UniRef50_A0A2E5AVQ3	Bacteria
UniRef50_A0A2E5AVQ5	Bacteria
UniRef50_A0A2E5AVT2	Bacteria
UniRef50_A0A2E5AVT4	Bacteria
UniRef50_A0A2E5AVU9	Bacteria
UniRef50_A0A2E5AVV1	Bacteria
UniRef50_A0A2E5AVV7	Bacteria
UniRef50_A0A2E5AVV9	Bacteria
UniRef50_A0A2E5AVX5	Bacteria
UniRef50_A0A2E5AW28	Bacteria
UniRef50_A0A2E5AW78	Bacteria
UniRef50_A0A2E5AW86	Bacteria
UniRef50_A0A2E5AWC5	Bacteria
UniRef50_A0A2E5AWF7	Bacteria
UniRef50_A0A2E5AWJ1	Bacteria
UniRef50_A0A2E5AWX8	Bacteria
UniRef50_A0A2E5AX19	Bacteria
UniRef50_A0A2E5AX26	Bacteria
UniRef50_A0A2E5AX39	Bacteria
UniRef50_A0A2E5AX52	Bacteria
UniRef50_A0A2E5AX81	Bacteria
UniRef50_A0A2E5B629	Archaea
UniRef50_A0A2E5B6A0	Archaea
UniRef50_A0A2E5B8M0	Archaea
UniRef50_A0A2E5BK30	Bacteria
UniRef50_A0A2E5BMN5	Bacteria
UniRef50_A0A2E5BNY6	Bacteria
UniRef50_A0A2E5BQC8	Bacteria
UniRef50_A0A2E5BS91	Bacteria
UniRef50_A0A2E5BT31	Bacteria
UniRef50_A0A2E5BTL1	Bacteria
UniRef50_A0A2E5BVD7	Bacteria
