UP_id	tax_group
UniRef50_A0A6J5NNV7	Viruses
UniRef50_A0A6J5NPA2	Viruses
UniRef50_A0A6J5NPD2	Viruses
UniRef50_A0A6J5NPG4	Viruses
UniRef50_A0A6J5NPH2	Viruses
UniRef50_A0A6J5NPU2	Viruses
UniRef50_A0A6J5NPX3	Viruses
UniRef50_A0A6J5NQX6	Viruses
UniRef50_A0A6J5NR60	Viruses
UniRef50_A0A6J5NR77	Viruses
UniRef50_A0A6J5NS50	Viruses
UniRef50_A0A6J5NS83	Viruses
UniRef50_A0A6J5NSB2	Viruses
UniRef50_A0A6J5NSL4	Viruses
UniRef50_A0A6J5NSP4	Viruses
UniRef50_A0A6J5NSZ2	Viruses
UniRef50_A0A6J5NT34	Viruses
UniRef50_A0A6J5NTH6	Viruses
UniRef50_A0A6J5NTH8	Viruses
UniRef50_A0A6J5NTV4	Viruses
UniRef50_A0A6J5NUA1	Viruses
UniRef50_A0A6J5NUD3	Viruses
UniRef50_A0A6J5NUD6	Viruses
UniRef50_A0A6J5NUE1	Viruses
UniRef50_A0A6J5NUP7	Viruses
UniRef50_A0A6J5NUY7	Viruses
UniRef50_A0A6J5NV97	Viruses
UniRef50_A0A6J5NVF1	Viruses
UniRef50_A0A6J5NVL8	Viruses
UniRef50_A0A6J5NVU4	Viruses
UniRef50_A0A6J5NVZ5	Viruses
UniRef50_A0A6J5NW17	Viruses
UniRef50_A0A6J5NWQ8	Viruses
UniRef50_A0A6J5NWR9	Viruses
UniRef50_A0A6J5NWV9	Viruses
UniRef50_A0A6J5NWY5	Viruses
UniRef50_A0A6J5NXQ2	Viruses
UniRef50_A0A6J5NYJ0	Viruses
UniRef50_A0A6J5NYP4	Viruses
UniRef50_A0A6J5NYT6	Viruses
UniRef50_A0A6J5NYV6	Viruses
UniRef50_A0A6J5NZ44	Viruses
UniRef50_A0A6J5NZ47	Viruses
UniRef50_A0A6J5NZ89	Viruses
UniRef50_A0A6J5NZ95	Viruses
UniRef50_A0A6J5NZG0	Viruses
UniRef50_A0A6J5NZS1	Viruses
UniRef50_A0A6J5NZY2	Viruses
UniRef50_A0A6J5P079	Viruses
UniRef50_A0A6J5P0E5	Viruses
UniRef50_A0A6J5P0U2	Viruses
UniRef50_A0A6J5P175	Viruses
UniRef50_A0A6J5P1D2	Viruses
UniRef50_A0A6J5P1U3	Viruses
UniRef50_A0A6J5P2Q6	Viruses
UniRef50_A0A6J5P307	Viruses
UniRef50_A0A6J5P386	Viruses
UniRef50_A0A6J5P3P3	Viruses
UniRef50_A0A6J5P3R5	Viruses
UniRef50_A0A6J5P3V1	Viruses
UniRef50_A0A6J5P484	Viruses
UniRef50_A0A6J5P494	Viruses
UniRef50_A0A6J5P4B7	Viruses
UniRef50_A0A6J5P4G9	Viruses
UniRef50_A0A6J5P4M9	Viruses
UniRef50_A0A6J5P4R6	Viruses
UniRef50_A0A6J5P585	Viruses
UniRef50_A0A6J5P5R5	Viruses
UniRef50_A0A6J5P5Z6	Viruses
UniRef50_A0A6J5P664	Viruses
UniRef50_A0A6J5P6C8	Viruses
UniRef50_A0A6J5P6J2	Viruses
UniRef50_A0A6J5P6P9	Viruses
UniRef50_A0A6J5P7H2	Viruses
UniRef50_A0A6J5P838	Viruses
UniRef50_A0A6J5P8J0	Viruses
UniRef50_A0A6J5P9C5	Viruses
UniRef50_A0A6J5P9W4	Viruses
UniRef50_A0A6J5P9Z1	Viruses
UniRef50_A0A6J5PA03	Viruses
UniRef50_A0A6J5PAL2	Viruses
UniRef50_A0A6J5PAR5	Viruses
UniRef50_A0A6J5PAX9	Viruses
UniRef50_A0A6J5PBA0	Viruses
UniRef50_A0A6J5PBD8	Viruses
UniRef50_A0A6J5PCW4	Viruses
UniRef50_A0A6J5PD14	Viruses
UniRef50_A0A6J5PD84	Viruses
UniRef50_A0A6J5PDD1	Viruses
UniRef50_A0A6J5PDG8	Viruses
UniRef50_A0A6J5PE40	Viruses
UniRef50_A0A6J5PE45	Viruses
UniRef50_A0A6J5PE79	Viruses
UniRef50_A0A6J5PF48	Viruses
UniRef50_A0A6J5PFQ2	Viruses
UniRef50_A0A6J5PFR1	Viruses
UniRef50_A0A6J5PG10	Viruses
UniRef50_A0A6J5PG68	Viruses
UniRef50_A0A6J5PI38	Viruses
UniRef50_A0A6J5PIH2	Viruses
UniRef50_A0A6J5PII0	Viruses
UniRef50_A0A6J5PIN2	Viruses
UniRef50_A0A6J5PIU9	Viruses
UniRef50_A0A6J5PJ49	Viruses
UniRef50_A0A6J5PJ77	Viruses
UniRef50_A0A6J5PKH6	Viruses
UniRef50_A0A6J5PKS9	Viruses
UniRef50_A0A6J5PKZ3	Viruses
UniRef50_A0A6J5PLA9	Viruses
UniRef50_A0A6J5PLW4	Viruses
UniRef50_A0A6J5PM54	Viruses
UniRef50_A0A6J5PNH4	Viruses
UniRef50_A0A6J5PNU2	Viruses
UniRef50_A0A6J5PQ09	Viruses
UniRef50_A0A6J5PRL8	Viruses
UniRef50_A0A6J5PRR2	Viruses
UniRef50_A0A6J5PRV8	Viruses
UniRef50_A0A6J5PSE2	Viruses
UniRef50_A0A6J5PT90	Viruses
UniRef50_A0A6J5PTV4	Viruses
UniRef50_A0A6J5PTY5	Viruses
UniRef50_A0A6J5PUB5	Viruses
UniRef50_A0A6J5PUC0	Viruses
UniRef50_A0A6J5PUH1	Viruses
UniRef50_A0A6J5PUL0	Viruses
UniRef50_A0A6J5PV24	Viruses
UniRef50_A0A6J5PV26	Viruses
UniRef50_A0A6J5PV36	Viruses
UniRef50_A0A6J5PW70	Viruses
UniRef50_A0A6J5PWK9	Viruses
UniRef50_A0A6J5PY99	Viruses
UniRef50_A0A6J5PYT9	Viruses
UniRef50_A0A6J5PYY8	Viruses
UniRef50_A0A6J5Q153	Viruses
UniRef50_A0A6J5Q246	Viruses
UniRef50_A0A6J5Q293	Viruses
UniRef50_A0A6J5Q2S5	Viruses
UniRef50_A0A6J5Q3J5	Viruses
UniRef50_A0A6J5Q3M8	Viruses
UniRef50_A0A6J5Q3X6	Viruses
UniRef50_A0A6J5Q3Z0	Viruses
UniRef50_A0A6J5Q4D9	Viruses
UniRef50_A0A6J5Q4I1	Viruses
UniRef50_A0A6J5Q593	Viruses
UniRef50_A0A6J5Q5X8	Viruses
UniRef50_A0A6J5Q606	Viruses
UniRef50_A0A6J5Q6A0	Viruses
UniRef50_A0A6J5Q6M5	Viruses
UniRef50_A0A6J5Q788	Viruses
UniRef50_A0A6J5Q7I2	Viruses
UniRef50_A0A6J5Q9Q2	Viruses
UniRef50_A0A6J5Q9S2	Viruses
UniRef50_A0A6J5Q9Y7	Viruses
UniRef50_A0A6J5Q9Z9	Viruses
UniRef50_A0A6J5QA64	Viruses
UniRef50_A0A6J5QA94	Viruses
UniRef50_A0A6J5QAB1	Viruses
UniRef50_A0A6J5QB20	Viruses
UniRef50_A0A6J5QC80	Viruses
UniRef50_A0A6J5QCC8	Viruses
UniRef50_A0A6J5QDA6	Viruses
UniRef50_A0A6J5QDS8	Viruses
UniRef50_A0A6J5QER2	Viruses
UniRef50_A0A6J5QGC8	Viruses
UniRef50_A0A6J5QH58	Viruses
UniRef50_A0A6J5QI58	Viruses
UniRef50_A0A6J5QIK6	Viruses
UniRef50_A0A6J5QJ01	Viruses
UniRef50_A0A6J5QK19	Viruses
UniRef50_A0A6J5QK84	Viruses
UniRef50_A0A6J5QKJ2	Viruses
UniRef50_A0A6J5QLD0	Viruses
UniRef50_A0A6J5QLE4	Viruses
UniRef50_A0A6J5QME6	Viruses
UniRef50_A0A6J5QMZ3	Viruses
UniRef50_A0A6J5QP87	Viruses
UniRef50_A0A6J5QPM2	Viruses
UniRef50_A0A6J5QPP8	Viruses
UniRef50_A0A6J5QPZ6	Viruses
UniRef50_A0A6J5QQ50	Viruses
UniRef50_A0A6J5QQP1	Viruses
UniRef50_A0A6J5QR71	Viruses
UniRef50_A0A6J5QRF6	Viruses
UniRef50_A0A6J5QRQ0	Viruses
UniRef50_A0A6J5QS80	Viruses
UniRef50_A0A6J5QSZ4	Viruses
UniRef50_A0A6J5QSZ9	Viruses
UniRef50_A0A6J5QTW9	Viruses
UniRef50_A0A6J5QTY9	Viruses
UniRef50_A0A6J5QU25	Viruses
