UP_id	tax_group
UniRef50_C9KJA8	Bacteria
UniRef50_C9KJE4	Bacteria
UniRef50_C9M6U7	Bacteria
UniRef50_C9M9A1	Bacteria
UniRef50_C9MXV2	Bacteria
UniRef50_C9QEA1	Bacteria
UniRef50_C9W971	Viruses
UniRef50_C9Y8B7	Bacteria
UniRef50_C9Y8W5	Bacteria
UniRef50_C9YBS3	Bacteria
UniRef50_C9YFP0	Bacteria
UniRef50_C9YX95	Bacteria
UniRef50_C9Z8Z5	Bacteria
UniRef50_D0BKC2	Bacteria
UniRef50_D0BN62	Bacteria
UniRef50_D0CFQ4	Bacteria
UniRef50_D0CQ00	Bacteria
UniRef50_D0CUT9	Bacteria
UniRef50_D0CUV9	Bacteria
UniRef50_D0CUX2	Bacteria
UniRef50_D0GK70	Bacteria
UniRef50_D0IZ13	Bacteria
UniRef50_D0J4A1	Bacteria
UniRef50_D0R7J1	Viruses
UniRef50_D0RUM9	Bacteria
UniRef50_D1C8V5	Bacteria
UniRef50_D1CCR4	Bacteria
UniRef50_D1CDV6	Bacteria
UniRef50_D1D062	Bacteria
UniRef50_D1KJU5	Viruses
UniRef50_D1M7M1	Eukaryota
UniRef50_D1PEH4	Bacteria
UniRef50_D1PX19	Bacteria
UniRef50_D1Q075	Bacteria
UniRef50_D1Y7B1	Bacteria
UniRef50_D1YBQ3	Bacteria
UniRef50_D1YDA5	Bacteria
UniRef50_D1YE90	Bacteria
UniRef50_D1YVC2	Archaea
UniRef50_D2A1Z4	Eukaryota
UniRef50_D2BL42	Bacteria
UniRef50_D2C6D0	Bacteria
UniRef50_D2ERD8	Bacteria
UniRef50_D2HAV2	Eukaryota
UniRef50_D2QEQ8	Bacteria
UniRef50_D2QY26	Bacteria
UniRef50_D2QZB6	Bacteria
UniRef50_D2R835	Bacteria
UniRef50_D2RBL2	Bacteria
UniRef50_D2RJP4	Bacteria
UniRef50_D2RK98	Bacteria
UniRef50_D2TBX1	Bacteria
UniRef50_D2U1N0	Bacteria
UniRef50_D2U8I0	Bacteria
UniRef50_D2VGW8	Eukaryota
UniRef50_D2VRD6	Eukaryota
UniRef50_D2XB39	Viruses
UniRef50_D2YJM1	Bacteria
UniRef50_D3AKE7	Bacteria
UniRef50_D3AV89	Bacteria
UniRef50_D3AXT3	Eukaryota
UniRef50_D3AZE2	Eukaryota
UniRef50_D3BN63	Eukaryota
UniRef50_D3BNV2	Eukaryota
UniRef50_D3BQH3	Eukaryota
UniRef50_D3DZU3	Archaea
UniRef50_D3E093	Archaea
UniRef50_D3EZR0	Bacteria
UniRef50_D3GGW2	Bacteria
UniRef50_D3H6T7	Bacteria
UniRef50_D3H6Z7	Bacteria
UniRef50_D3IH40	Bacteria
UniRef50_D3NTQ0	Bacteria
UniRef50_D3NU05	Bacteria
UniRef50_D3NZT4	Bacteria
UniRef50_D3P1V9	Bacteria
UniRef50_D3PA34	Bacteria
UniRef50_D3PEP2	Bacteria
UniRef50_D3PSN9	Bacteria
UniRef50_D3Q406	Bacteria
UniRef50_D3RRR1	Bacteria
UniRef50_D3SGC9	Bacteria
UniRef50_D3SUK3	Archaea
UniRef50_D4BRW8	Bacteria
UniRef50_D4CBN4	Bacteria
UniRef50_D4FI14	Bacteria
UniRef50_D4IM89	Bacteria
UniRef50_D4K2R5	Bacteria
UniRef50_D4LDX0	Bacteria
UniRef50_D4LPW5	Bacteria
UniRef50_D4N0R6	Bacteria
UniRef50_D4N1L4	Bacteria
UniRef50_D4N417	Viruses
UniRef50_D4VJV8	Bacteria
UniRef50_D4XAP8	Bacteria
UniRef50_D4XGW5	Bacteria
UniRef50_D4XVZ7	Bacteria
UniRef50_D4XWH5	Bacteria
UniRef50_D4YVU1	Bacteria
UniRef50_D4ZNR8	Bacteria
UniRef50_D4ZS51	Bacteria
UniRef50_D4ZW68	Bacteria
UniRef50_D5A4E4	Bacteria
UniRef50_D5A698	Bacteria
UniRef50_D5BFI2	Bacteria
UniRef50_D5BNM6	Bacteria
UniRef50_D5BP12	Bacteria
UniRef50_D5BPK9	Bacteria
UniRef50_D5BPR9	Bacteria
UniRef50_D5BQJ4	Bacteria
UniRef50_D5BTJ8	Bacteria
UniRef50_D5BTP4	Bacteria
UniRef50_D5BTX1	Bacteria
UniRef50_D5BZL2	Bacteria
UniRef50_D5C5E3	Bacteria
UniRef50_D5CT79	Bacteria
UniRef50_D5CTA0	Bacteria
UniRef50_D5CUB5	Bacteria
UniRef50_D5E5M6	Bacteria
UniRef50_D5EHX6	Bacteria
UniRef50_D5EIG6	Bacteria
UniRef50_D5EPF7	Bacteria
UniRef50_D5ERK5	Bacteria
UniRef50_D5EVV4	Bacteria
UniRef50_D5EYH8	Bacteria
UniRef50_D5FSI3	Eukaryota
UniRef50_D5GV80	Viruses
UniRef50_D5H7R4	Bacteria
UniRef50_D5H867	Bacteria
UniRef50_D5L2B2	Viruses
UniRef50_D5L2E6	Viruses
UniRef50_D5MTA2	Bacteria
UniRef50_D5QIM0	Bacteria
UniRef50_D5RLC5	Bacteria
UniRef50_D5RNK0	Bacteria
UniRef50_D5RPD9	Bacteria
UniRef50_D5SMQ5	Bacteria
UniRef50_D5SQA6	Bacteria
UniRef50_D5SVJ2	Bacteria
UniRef50_D5U040	Archaea
UniRef50_D6A4D2	Bacteria
UniRef50_D6BKL3	Eukaryota
UniRef50_D6CRF9	Bacteria
UniRef50_D6GWL6	Archaea
UniRef50_D6LJ04	Bacteria
UniRef50_D6PEG8	Viruses
UniRef50_D6PFB3	Viruses
UniRef50_D6PFC6	Viruses
UniRef50_D6PFF2	Viruses
UniRef50_D6PFF3	Viruses
UniRef50_D6PFG6	Viruses
UniRef50_D6PFK8	Viruses
UniRef50_D6PFM8	Viruses
UniRef50_D6PFS5	Viruses
UniRef50_D6PG27	Viruses
UniRef50_D6PG53	Viruses
UniRef50_D6PGB1	Viruses
UniRef50_D6PGC0	Viruses
UniRef50_D6PGC8	Viruses
UniRef50_D6PGE0	Viruses
UniRef50_D6PGF4	Viruses
UniRef50_D6PGI3	Viruses
UniRef50_D6PH18	Viruses
UniRef50_D6PH40	Viruses
UniRef50_D6PHI7	Viruses
UniRef50_D6PHK4	Viruses
UniRef50_D6PHN5	Viruses
UniRef50_D6PHV1	Viruses
UniRef50_D6PI73	Viruses
UniRef50_D6PIC8	Viruses
UniRef50_D6PJG7	unclassified
UniRef50_D6PJR1	unclassified
UniRef50_D6PJV2	unclassified
UniRef50_D6PJZ7	unclassified
UniRef50_D6PJZ8	unclassified
UniRef50_D6PK96	unclassified
UniRef50_D6PKL2	unclassified
UniRef50_D6PL42	unclassified
UniRef50_D6PL48	unclassified
UniRef50_D6PL73	unclassified
UniRef50_D6PL79	unclassified
UniRef50_D6PL82	unclassified
UniRef50_D6PLD4	unclassified
UniRef50_D6STR7	Bacteria
UniRef50_D6TFG5	Bacteria
UniRef50_D6TGH4	Bacteria
UniRef50_D6V5H8	Bacteria
UniRef50_D6WTE2	Eukaryota
UniRef50_D6X2Q3	Eukaryota
UniRef50_D6ZSM1	Bacteria
UniRef50_D6ZZC0	Bacteria
UniRef50_D7BGH9	Bacteria
UniRef50_D7BPU7	Bacteria
UniRef50_D7BRU1	Bacteria
UniRef50_D7CRI2	Bacteria
UniRef50_D7E7K9	Archaea
UniRef50_D7F159	Eukaryota
UniRef50_D7G905	Eukaryota
UniRef50_D7GWJ0	Bacteria
UniRef50_D7JGL3	Bacteria
UniRef50_D7N2W6	Bacteria
UniRef50_D7PEY1	Bacteria
UniRef50_D7VN69	Bacteria
UniRef50_D8EYR5	Bacteria
UniRef50_D8EZX6	Bacteria
UniRef50_D8F5X0	Bacteria
UniRef50_D8FV27	Bacteria
UniRef50_D8GLP6	Bacteria
UniRef50_D8IW48	Bacteria
UniRef50_D8JQ27	Bacteria
UniRef50_D8JQ71	Bacteria
UniRef50_D8JQ82	Bacteria
UniRef50_D8JVA2	Bacteria
UniRef50_D8JVA5	Bacteria
UniRef50_D8JVE2	Bacteria
UniRef50_D8JVU5	Bacteria
UniRef50_D8K447	Bacteria
UniRef50_D8K663	Bacteria
UniRef50_D8KY42	Viruses
UniRef50_D8LKH8	Eukaryota
UniRef50_D8M427	Eukaryota
UniRef50_D8MV81	Bacteria
UniRef50_D8QIC1	Eukaryota
UniRef50_D8SYB6	Eukaryota
UniRef50_D8T752	Eukaryota
UniRef50_D8TIN3	Eukaryota
UniRef50_D8U0I4	Eukaryota
UniRef50_D8U3X6	Eukaryota
UniRef50_D8U5H1	Eukaryota
UniRef50_D8UGX6	Eukaryota
UniRef50_D8UMS4	Eukaryota
UniRef50_D9PHK5	unclassified
UniRef50_D9PID7	unclassified
UniRef50_D9S9J5	Bacteria
UniRef50_D9SKR7	Bacteria
UniRef50_D9Y6G2	Bacteria
UniRef50_D9Y6K0	Bacteria
UniRef50_D9Y8G6	Bacteria
UniRef50_E0D3Y6	Bacteria
UniRef50_E0E3X3	Bacteria
UniRef50_E0HI29	Bacteria
UniRef50_E0MQC7	Bacteria
UniRef50_E0MRK9	Bacteria
UniRef50_E0MRP8	Bacteria
UniRef50_E0N6E0	Bacteria
UniRef50_E0NQR5	Bacteria
UniRef50_E0NTE8	Bacteria
UniRef50_E0NYU5	Bacteria
UniRef50_E0Q0W0	Bacteria
UniRef50_E0SJQ8	Bacteria
UniRef50_E0TF77	Bacteria
UniRef50_E0TKS0	Bacteria
UniRef50_E0UE82	Bacteria
UniRef50_E0UP13	Bacteria
UniRef50_E0UTV6	Bacteria
UniRef50_E0VA05	Eukaryota
UniRef50_E0VAB4	Eukaryota
UniRef50_E0VAR9	Eukaryota
UniRef50_E0VAX2	Eukaryota
UniRef50_E0VBG3	Eukaryota
UniRef50_E0VBW7	Eukaryota
UniRef50_E0VCA5	Eukaryota
UniRef50_E0VCC8	Eukaryota
UniRef50_E0VD46	Eukaryota
UniRef50_E0VD77	Eukaryota
UniRef50_E0VDI8	Eukaryota
UniRef50_E0VE00	Eukaryota
UniRef50_E0VE05	Eukaryota
UniRef50_E0VEK7	Eukaryota
UniRef50_E0VF10	Eukaryota
UniRef50_E0VFH2	Eukaryota
UniRef50_E0VFV7	Eukaryota
UniRef50_E0VFW2	Eukaryota
UniRef50_E0VFW8	Eukaryota
UniRef50_E0VFY9	Eukaryota
UniRef50_E0VG19	Eukaryota
UniRef50_E0VG80	Eukaryota
UniRef50_E0VJ13	Eukaryota
UniRef50_E0VJ31	Eukaryota
UniRef50_E0VJ79	Eukaryota
UniRef50_E0VJ98	Eukaryota
UniRef50_E0VJD1	Eukaryota
UniRef50_E0VJP0	Eukaryota
UniRef50_E0VK27	Eukaryota
UniRef50_E0VK74	Eukaryota
UniRef50_E0VKQ0	Eukaryota
UniRef50_E0VKS9	Eukaryota
UniRef50_E0VKV6	Eukaryota
UniRef50_E0VKZ1	Eukaryota
UniRef50_E0VM70	Eukaryota
UniRef50_E0VMQ2	Eukaryota
UniRef50_E0VMQ5	Eukaryota
UniRef50_E0VN57	Eukaryota
UniRef50_E0VN61	Eukaryota
UniRef50_E0VNR7	Eukaryota
UniRef50_E0VP61	Eukaryota
UniRef50_E0VPI4	Eukaryota
UniRef50_E0VQL4	Eukaryota
UniRef50_E0VQV8	Eukaryota
UniRef50_E0VR52	Eukaryota
UniRef50_E0VR65	Eukaryota
UniRef50_E0VRJ5	Eukaryota
UniRef50_E0VRK3	Eukaryota
UniRef50_E0VRY4	Eukaryota
UniRef50_E0VSL8	Eukaryota
UniRef50_E0VT58	Eukaryota
UniRef50_E0VTD2	Eukaryota
UniRef50_E0VTJ4	Eukaryota
UniRef50_E0VTN7	Eukaryota
UniRef50_E0VV44	Eukaryota
UniRef50_E0VVC8	Eukaryota
UniRef50_E0VVW0	Eukaryota
UniRef50_E0VWK4	Eukaryota
UniRef50_E0VWW0	Eukaryota
UniRef50_E0VX88	Eukaryota
UniRef50_E0VYC3	Eukaryota
UniRef50_E0VZ14	Eukaryota
UniRef50_E0VZE7	Eukaryota
UniRef50_E0W0J4	Eukaryota
UniRef50_E0W0P6	Eukaryota
UniRef50_E0W0Y2	Eukaryota
UniRef50_E0W178	Eukaryota
UniRef50_E0W186	Eukaryota
UniRef50_E0W1C1	Eukaryota
UniRef50_E0W1J9	Eukaryota
UniRef50_E0W246	Eukaryota
UniRef50_E0W2G5	Eukaryota
UniRef50_E0W2P4	Eukaryota
UniRef50_E0W3B8	Eukaryota
UniRef50_E0W3Z9	Eukaryota
UniRef50_E0WQK6	Bacteria
UniRef50_E0Y372	Bacteria
UniRef50_E0Y9H6	Bacteria
UniRef50_E0YIS7	Viruses
UniRef50_E0YIX5	Viruses
UniRef50_E1A2N3	Viruses
UniRef50_E1ABZ9	Viruses
UniRef50_E1BYF1	Eukaryota
UniRef50_E1EXB1	Eukaryota
UniRef50_E1GE73	Eukaryota
UniRef50_E1II92	Bacteria
UniRef50_E1KWH4	Bacteria
UniRef50_E1M533	Bacteria
UniRef50_E1M870	Bacteria
UniRef50_E1QFX8	Bacteria
UniRef50_E1QK61	Bacteria
UniRef50_E1QPN3	Archaea
UniRef50_E1R217	Bacteria
UniRef50_E1R235	Bacteria
UniRef50_E1R3N9	Bacteria
UniRef50_E1RJI4	Archaea
UniRef50_E1SQ57	Bacteria
UniRef50_E1VAX3	Bacteria
UniRef50_E1VK84	Bacteria
UniRef50_E1X0S6	Bacteria
UniRef50_E1X196	Bacteria
UniRef50_E1X3F9	Bacteria
UniRef50_E1Y3T3	Viruses
UniRef50_E1YMI3	Bacteria
UniRef50_E1ZLM0	Eukaryota
UniRef50_E1ZRV3	Eukaryota
UniRef50_E2AI13	Eukaryota
UniRef50_E2BA15	Eukaryota
UniRef50_E2BDJ1	Eukaryota
UniRef50_E2BER0	Eukaryota
UniRef50_E2BJS9	Eukaryota
UniRef50_E2BMN3	Eukaryota
UniRef50_E2BP74	Eukaryota
UniRef50_E2BW05	Eukaryota
UniRef50_E2C210	Eukaryota
UniRef50_E2C253	Eukaryota
UniRef50_E2C3S1	Eukaryota
UniRef50_E2C6U7	Eukaryota
UniRef50_E2CBY7	Bacteria
UniRef50_E2CCG3	Bacteria
UniRef50_E2CCH8	Bacteria
UniRef50_E2CCI6	Bacteria
UniRef50_E2CEK1	Bacteria
UniRef50_E2CGU2	Bacteria
UniRef50_E2CHK7	Bacteria
UniRef50_E2CI19	Bacteria
UniRef50_E2CI45	Bacteria
UniRef50_E2CNU5	Bacteria
UniRef50_E2LH58	Eukaryota
UniRef50_E2PHV7	Bacteria
UniRef50_E2RWL8	Bacteria
UniRef50_E2ZD26	Bacteria
UniRef50_E3CVX5	Bacteria
UniRef50_E3DAE8	Bacteria
UniRef50_E3GZ82	Archaea
UniRef50_E3HHN2	Bacteria
UniRef50_E3HI94	Bacteria
UniRef50_E3HTR8	Bacteria
UniRef50_E3I2R3	Bacteria
UniRef50_E3I5F4	Bacteria
UniRef50_E3I7H5	Bacteria
UniRef50_E3KZR1	Eukaryota
UniRef50_E3N7K7	Eukaryota
UniRef50_E3NBP7	Eukaryota
UniRef50_E3NCZ7	Eukaryota
UniRef50_E3P8N3	Eukaryota
UniRef50_E3P8S0	Eukaryota
UniRef50_E3PZ76	Viruses
UniRef50_E3PZ82	Viruses
UniRef50_E3QBF4	Eukaryota
UniRef50_E3SI53	Viruses
UniRef50_E3SI56	Viruses
UniRef50_E3SI67	Viruses
UniRef50_E3SJB0	Viruses
UniRef50_E3SJK3	Viruses
UniRef50_E3SKA3	Viruses
UniRef50_E3SKR8	Viruses
UniRef50_E3SKT7	Viruses
UniRef50_E3SKU3	Viruses
UniRef50_E3SKX7	Viruses
UniRef50_E3SLA5	Viruses
UniRef50_E3SLB5	Viruses
UniRef50_E3SLB7	Viruses
UniRef50_E3SML7	Viruses
UniRef50_E3SMQ4	Viruses
UniRef50_E3SMS2	Viruses
UniRef50_E3SMZ1	Viruses
UniRef50_E3SNW8	Viruses
UniRef50_E3SQ05	Viruses
UniRef50_E3SQ69	Viruses
UniRef50_E3SQQ2	Viruses
UniRef50_E3SQS3	Viruses
UniRef50_E3SQV4	Viruses
UniRef50_E3SR22	Viruses
UniRef50_E3SSK7	Viruses
UniRef50_E3T4N5	Viruses
UniRef50_E3T5P3	Viruses
UniRef50_E3T5P9	Viruses
UniRef50_E3UJY6	Eukaryota
UniRef50_E4HHV9	Bacteria
UniRef50_E4HI97	Bacteria
UniRef50_E4HJ61	Bacteria
UniRef50_E4HL53	Bacteria
UniRef50_E4HLC4	Bacteria
UniRef50_E4HMS3	Bacteria
UniRef50_E4HPH8	Bacteria
UniRef50_E4HPI4	Bacteria
UniRef50_E4PGT1	Bacteria
UniRef50_E4PPZ3	Bacteria
UniRef50_E4PQ41	Bacteria
UniRef50_E4PQM2	Bacteria
UniRef50_E4PQN6	Bacteria
UniRef50_E4PQP7	Bacteria
UniRef50_E4Q627	Bacteria
UniRef50_E4QDS1	Bacteria
UniRef50_E4RN96	Bacteria
UniRef50_E4T275	Bacteria
UniRef50_E4XRT4	Eukaryota
UniRef50_E4Z2I5	Eukaryota
UniRef50_E5APA7	Bacteria
UniRef50_E5APB5	Bacteria
UniRef50_E5APB9	Bacteria
UniRef50_E5B9K6	Bacteria
UniRef50_E5EPS3	Viruses
UniRef50_E5EQA8	Viruses
UniRef50_E5EQD8	Viruses
UniRef50_E5ESF6	Viruses
UniRef50_E5FG29	Eukaryota
UniRef50_E5WTW6	Bacteria
UniRef50_E5Y1W1	Bacteria
UniRef50_E5Y1Y6	Bacteria
UniRef50_E5YB80	Bacteria
UniRef50_E6D3N7	Bacteria
UniRef50_E6D542	Bacteria
UniRef50_E6D5X2	Bacteria
UniRef50_E6D6N8	Bacteria
UniRef50_E6D6X9	Bacteria
UniRef50_E6D751	Bacteria
UniRef50_E6D7C1	Bacteria
UniRef50_E6D7X3	Bacteria
UniRef50_E6DA08	Bacteria
UniRef50_E6DAJ5	Bacteria
UniRef50_E6DAK6	Bacteria
UniRef50_E6DAL3	Bacteria
UniRef50_E6K2E4	Bacteria
UniRef50_E6L4H6	Bacteria
UniRef50_E6PIM5	unclassified
UniRef50_E6PN33	unclassified
UniRef50_E6PQ92	unclassified
UniRef50_E6PXR1	unclassified
UniRef50_E6SML5	Bacteria
UniRef50_E6SQ69	Bacteria
UniRef50_E6U6H0	Bacteria
UniRef50_E6U8A6	Bacteria
UniRef50_E6V9T9	Bacteria
UniRef50_E6VFI8	Bacteria
UniRef50_E6VL25	Bacteria
UniRef50_E6VL69	Bacteria
UniRef50_E6VLV3	Bacteria
UniRef50_E6VWF7	Bacteria
UniRef50_E6W030	Bacteria
UniRef50_E6W2S3	Bacteria
UniRef50_E6W6J0	Bacteria
UniRef50_E6WS30	Bacteria
UniRef50_E6WS51	Bacteria
UniRef50_E6WS67	Bacteria
UniRef50_E6WS74	Bacteria
UniRef50_E7CWN1	Eukaryota
UniRef50_E7D271	Bacteria
UniRef50_E7EKS3	Viruses
UniRef50_E7EYM8	Eukaryota
UniRef50_E7FHX6	Archaea
UniRef50_E7FQH0	Bacteria
UniRef50_E7GN83	Bacteria
UniRef50_E7MZ80	Bacteria
UniRef50_E7N422	Bacteria
UniRef50_E7NS28	Bacteria
UniRef50_E8JYB9	Bacteria
UniRef50_E8K5J1	Bacteria
UniRef50_E8KF21	Bacteria
UniRef50_E8KWS6	Bacteria
UniRef50_E8LWR3	Bacteria
UniRef50_E8MTA2	Bacteria
UniRef50_E8QWV6	Bacteria
UniRef50_E8QZ66	Bacteria
UniRef50_E8U8N6	Bacteria
UniRef50_E8X0Q3	Bacteria
UniRef50_E9CQA7	Bacteria
UniRef50_E9E4B0	Eukaryota
UniRef50_E9FM86	Bacteria
UniRef50_E9FUX4	Eukaryota
UniRef50_E9GPJ6	Eukaryota
UniRef50_E9HK96	Eukaryota
UniRef50_E9I2H9	Eukaryota
UniRef50_E9I7F2	Eukaryota
UniRef50_E9IBR4	Eukaryota
UniRef50_E9J3V2	Eukaryota
UniRef50_E9M4E0	unclassified
UniRef50_E9PHB9	Eukaryota
UniRef50_E9QH47	Eukaryota
UniRef50_E9RJE6	Bacteria
