UP_id	tax_group
UniRef50_V3ZGL3	Eukaryota
UniRef50_V3ZR82	Eukaryota
UniRef50_V3ZU76	Eukaryota
UniRef50_V4AHE8	Eukaryota
UniRef50_V4AJA4	Eukaryota
UniRef50_V4C3F0	Eukaryota
UniRef50_V6JZ15	Bacteria
UniRef50_V7H4F4	Bacteria
UniRef50_V9H098	Eukaryota
UniRef50_V9ILW7	Eukaryota
UniRef50_V9VYD2	Bacteria
UniRef50_W0A3S7	Bacteria
UniRef50_W0J8X6	Bacteria
UniRef50_W0QAT4	Bacteria
UniRef50_W0RPZ8	Bacteria
UniRef50_W1EQB3	Bacteria
UniRef50_W1KIG0	Bacteria
UniRef50_W1TR59	Bacteria
UniRef50_W4BEA0	Bacteria
UniRef50_W4N9K5	Bacteria
UniRef50_W4PDD9	Bacteria
UniRef50_W4PFG7	Bacteria
UniRef50_W4PJX1	Bacteria
UniRef50_W4TEG0	Bacteria
UniRef50_W4TEP0	Bacteria
UniRef50_W4TF56	Bacteria
UniRef50_W4TF89	Bacteria
UniRef50_W4TFM8	Bacteria
UniRef50_W4THS1	Bacteria
UniRef50_W4TIE6	Bacteria
UniRef50_W4TIF6	Bacteria
UniRef50_W4TJH2	Bacteria
UniRef50_W4TJP1	Bacteria
UniRef50_W4TK04	Bacteria
UniRef50_W4TLH0	Bacteria
UniRef50_W4TMG7	Bacteria
UniRef50_W4TNC7	Bacteria
UniRef50_W4TNT5	Bacteria
UniRef50_W4TQV4	Bacteria
UniRef50_W4TSA7	Bacteria
UniRef50_W4TSJ0	Bacteria
UniRef50_W4TSY1	Bacteria
UniRef50_W4TU61	Bacteria
UniRef50_W4TUS8	Bacteria
UniRef50_W4TUX4	Bacteria
UniRef50_W4TVR7	Bacteria
UniRef50_W4TVS2	Bacteria
UniRef50_W4TW47	Bacteria
UniRef50_W4TWY0	Bacteria
UniRef50_W4TX32	Bacteria
UniRef50_W4TX70	Bacteria
UniRef50_W4TXK9	Bacteria
UniRef50_W4TXR5	Bacteria
UniRef50_W4TYN2	Bacteria
UniRef50_W4TYX7	Bacteria
UniRef50_W4TZE6	Bacteria
UniRef50_W4U6P6	Bacteria
UniRef50_W4U948	Bacteria
UniRef50_W4UBV6	Bacteria
UniRef50_W4UDN7	Bacteria
UniRef50_W4UE87	Bacteria
UniRef50_W4UEN8	Bacteria
UniRef50_W4UH52	Bacteria
UniRef50_W4UHJ8	Bacteria
UniRef50_W4UKB0	Bacteria
UniRef50_W4UKB7	Bacteria
UniRef50_W5SAC2	Viruses
UniRef50_W5SCU4	Bacteria
UniRef50_W5YMV5	Bacteria
UniRef50_W5YRA7	Bacteria
UniRef50_W6AQY0	Viruses
UniRef50_W6EKF5	Viruses
UniRef50_W6I3J8	Bacteria
UniRef50_W6L0N7	Eukaryota
UniRef50_W6RMQ9	Bacteria
UniRef50_W7DFG6	Bacteria
UniRef50_W7KN57	Bacteria
UniRef50_W7MPV0	Eukaryota
UniRef50_W7TZW1	Eukaryota
UniRef50_W7XAQ6	Bacteria
UniRef50_W7Z1B7	Bacteria
UniRef50_W7ZLH4	Bacteria
UniRef50_W8CQ33	Viruses
UniRef50_W9B4R7	Bacteria
UniRef50_W9H8S8	Bacteria
UniRef50_W9SYN9	Bacteria
UniRef50_X0R9H3	Bacteria
UniRef50_X0RH87	unclassified
UniRef50_X0RJY2	unclassified
UniRef50_X0RUJ9	unclassified
UniRef50_X0RXM6	unclassified
UniRef50_X0RZA6	unclassified
UniRef50_X0S933	unclassified
UniRef50_X0SKF0	unclassified
UniRef50_X0SMD7	unclassified
UniRef50_X0SVA4	unclassified
UniRef50_X0T1B2	unclassified
UniRef50_X0T4T0	unclassified
UniRef50_X0T7Y9	unclassified
UniRef50_X0TDR2	unclassified
UniRef50_X0THQ7	unclassified
UniRef50_X0TLX1	unclassified
UniRef50_X0TRU7	unclassified
UniRef50_X0TSH7	unclassified
UniRef50_X0TXN3	unclassified
UniRef50_X0TYE6	unclassified
UniRef50_X0TZ00	unclassified
UniRef50_X0U1R1	unclassified
UniRef50_X0U4I1	unclassified
UniRef50_X0U4S1	unclassified
UniRef50_X0U809	unclassified
UniRef50_X0UAY8	unclassified
UniRef50_X0UB27	unclassified
UniRef50_X0UES2	unclassified
UniRef50_X0UFU1	unclassified
UniRef50_X0UHZ5	unclassified
UniRef50_X0UJG9	unclassified
UniRef50_X0UJS2	unclassified
UniRef50_X0ULY2	unclassified
UniRef50_X0UMQ3	unclassified
UniRef50_X0UP53	unclassified
UniRef50_X0US53	unclassified
UniRef50_X0UV70	unclassified
UniRef50_X0UW18	unclassified
UniRef50_X0UWQ8	unclassified
UniRef50_X0V1P2	unclassified
UniRef50_X0V889	unclassified
UniRef50_X0VAC7	unclassified
UniRef50_X0VBA6	unclassified
UniRef50_X0VEH0	unclassified
UniRef50_X0VF29	unclassified
UniRef50_X0VGR8	unclassified
UniRef50_X0VH99	unclassified
UniRef50_X0VII3	unclassified
UniRef50_X0VKI4	unclassified
UniRef50_X0VKM1	unclassified
UniRef50_X0VNU3	unclassified
UniRef50_X0VNX4	unclassified
UniRef50_X0VRQ6	unclassified
UniRef50_X0VSD2	unclassified
UniRef50_X0VVA8	unclassified
UniRef50_X0VZG9	unclassified
UniRef50_X0WG00	unclassified
UniRef50_X0WHX2	unclassified
UniRef50_X0WLD6	unclassified
UniRef50_X0WM24	unclassified
UniRef50_X0WZ32	unclassified
UniRef50_X0X2P0	unclassified
UniRef50_X0X3C7	unclassified
UniRef50_X0X8Q0	unclassified
UniRef50_X0X9W1	unclassified
UniRef50_X0XAD2	unclassified
UniRef50_X0XE34	unclassified
UniRef50_X0XER1	unclassified
UniRef50_X0XI48	unclassified
UniRef50_X0XJK5	unclassified
UniRef50_X0XVV0	unclassified
UniRef50_X0XWJ9	unclassified
UniRef50_X0XWY8	unclassified
UniRef50_X0XZF4	unclassified
UniRef50_X0Y008	unclassified
UniRef50_X0Y0Q1	unclassified
UniRef50_X0Y181	unclassified
UniRef50_X0YD54	unclassified
UniRef50_X0YJ29	unclassified
UniRef50_X0YJ67	unclassified
UniRef50_X0YLA1	unclassified
UniRef50_X0YRI4	unclassified
UniRef50_X0YVC4	unclassified
UniRef50_X0YXI7	unclassified
UniRef50_X0YY04	unclassified
UniRef50_X0YY47	unclassified
UniRef50_X0YZF4	unclassified
UniRef50_X0Z386	unclassified
UniRef50_X0ZDN5	unclassified
UniRef50_X0ZF52	unclassified
UniRef50_X0ZKR6	unclassified
UniRef50_X0ZM62	unclassified
UniRef50_X0ZQX0	unclassified
UniRef50_X0ZUV4	unclassified
UniRef50_X0ZUY3	unclassified
UniRef50_X1A3P4	unclassified
UniRef50_X1ACK4	unclassified
UniRef50_X1AIU4	unclassified
UniRef50_X1AUY2	unclassified
UniRef50_X1BB79	unclassified
UniRef50_X1BCI0	unclassified
UniRef50_X1BD66	unclassified
UniRef50_X1BFA5	unclassified
UniRef50_X1BHD7	unclassified
UniRef50_X1BME2	unclassified
UniRef50_X1BTI6	unclassified
UniRef50_X1BXE9	unclassified
UniRef50_X1BXU7	unclassified
UniRef50_X1C3M2	unclassified
UniRef50_X1C5X9	unclassified
UniRef50_X1CK26	unclassified
UniRef50_X1CP19	unclassified
UniRef50_X1CQ70	unclassified
UniRef50_X1CTR0	unclassified
UniRef50_X1CY89	unclassified
UniRef50_X1D4B2	unclassified
UniRef50_X1D6I1	unclassified
UniRef50_X1D8L7	unclassified
UniRef50_X1D8Q4	unclassified
UniRef50_X1DMT5	unclassified
UniRef50_X1DYA5	unclassified
UniRef50_X1E0H4	unclassified
UniRef50_X1E2C4	unclassified
UniRef50_X1E3A5	unclassified
UniRef50_X1E5C3	unclassified
UniRef50_X1EI54	unclassified
UniRef50_X1EU42	unclassified
UniRef50_X1FAG7	unclassified
UniRef50_X1FPX1	unclassified
UniRef50_X1FYI8	unclassified
UniRef50_X1GB83	unclassified
UniRef50_X1GPW4	unclassified
UniRef50_X1GZV4	unclassified
UniRef50_X1H2L2	unclassified
UniRef50_X1H2Y9	unclassified
UniRef50_X1H5G6	unclassified
UniRef50_X1H5U0	unclassified
UniRef50_X1HI62	unclassified
UniRef50_X1I2A6	unclassified
UniRef50_X1IQS7	unclassified
UniRef50_X1J2I2	unclassified
UniRef50_X1JE12	unclassified
UniRef50_X1K1L6	unclassified
UniRef50_X1L7P2	unclassified
UniRef50_X1LJS5	unclassified
UniRef50_X1LVK8	unclassified
UniRef50_X1M0R6	unclassified
UniRef50_X1N5R2	unclassified
UniRef50_X1N7Q5	unclassified
UniRef50_X1PUT2	unclassified
UniRef50_X1PWE8	unclassified
UniRef50_X1Q0U6	unclassified
UniRef50_X1Q8H8	unclassified
UniRef50_X1QG82	unclassified
UniRef50_X1R4V6	unclassified
UniRef50_X1RE74	unclassified
UniRef50_X1RUU0	unclassified
UniRef50_X1RXP5	unclassified
UniRef50_X1RYC7	unclassified
UniRef50_X1S4G3	unclassified
UniRef50_X1S4G6	unclassified
UniRef50_X1S9S6	unclassified
UniRef50_X1SEK7	unclassified
UniRef50_X1SQL3	unclassified
UniRef50_X1SY94	unclassified
UniRef50_X1T2M6	unclassified
UniRef50_X1TJY3	unclassified
UniRef50_X1TM48	unclassified
UniRef50_X1U1L9	unclassified
UniRef50_X1U889	unclassified
UniRef50_X1UJH3	unclassified
UniRef50_X1UYX2	unclassified
UniRef50_X1V8J1	unclassified
UniRef50_X1VNM0	unclassified
UniRef50_X1VT25	unclassified
UniRef50_X1WPZ7	Eukaryota
UniRef50_X1XJQ1	Eukaryota
UniRef50_X2ANQ4	Eukaryota
UniRef50_X5L7L7	Bacteria
UniRef50_X5S7F0	Bacteria
UniRef50_X6D9Q0	Bacteria
UniRef50_X6GDA5	Bacteria
UniRef50_X6GQ71	Bacteria
UniRef50_X6MEN0	Eukaryota
UniRef50_Z9JUG0	Bacteria
UniRef50_A0A010SYH9	Bacteria
UniRef50_A0A011A8L7	Bacteria
UniRef50_A0A011P7V0	Bacteria
UniRef50_A0A011PNF2	Bacteria
UniRef50_A0A011TQ97	Bacteria
UniRef50_A0A011TZY5	Bacteria
UniRef50_A0A011VKJ9	Bacteria
UniRef50_A0A011VMU4	Bacteria
UniRef50_A0A016QKX0	Bacteria
UniRef50_A0A017HBD8	Bacteria
UniRef50_A0A017HVH3	Bacteria
UniRef50_A0A017SYI7	Bacteria
UniRef50_A0A021X9J1	Bacteria
UniRef50_A0A023NGD2	Viruses
UniRef50_A0A023WVT4	Bacteria
UniRef50_A0A024HKC3	Bacteria
UniRef50_A0A024K995	Bacteria
UniRef50_A0A024K9C4	Bacteria
UniRef50_A0A024KE04	Bacteria
UniRef50_A0A026WBM2	Eukaryota
UniRef50_A0A026WVU6	Eukaryota
UniRef50_A0A037UUS2	Bacteria
UniRef50_A0A037ZK39	Bacteria
UniRef50_A0A059DQ35	Bacteria
UniRef50_A0A059DR85	Bacteria
UniRef50_A0A059DRE6	Bacteria
UniRef50_A0A059EDE8	Bacteria
UniRef50_A0A059KJP3	Bacteria
UniRef50_A0A059LPN1	Eukaryota
UniRef50_A0A059PYE1	Viruses
UniRef50_A0A059WK50	Bacteria
UniRef50_A0A059WTW1	Bacteria
UniRef50_A0A059WYF8	Bacteria
UniRef50_A0A059XSZ9	Bacteria
UniRef50_A0A059XWJ2	Bacteria
UniRef50_A0A060DAM7	Viruses
