UP_id	tax_group
UniRef50_A0A814XPE9	Eukaryota
UniRef50_A0A815D753	Eukaryota
UniRef50_A0A815G200	Eukaryota
UniRef50_A0A815NGC0	Eukaryota
UniRef50_A0A815RC64	Eukaryota
UniRef50_A0A815UJG6	Eukaryota
UniRef50_A0A816C6E7	Eukaryota
UniRef50_A0A816D998	Eukaryota
UniRef50_A0A816DGA1	Eukaryota
UniRef50_A0A816DRC6	Eukaryota
UniRef50_A0A816E512	Eukaryota
UniRef50_A0A816GB32	Eukaryota
UniRef50_A0A816GL34	Eukaryota
UniRef50_A0A816SE24	Eukaryota
UniRef50_A0A816SJD7	Eukaryota
UniRef50_A0A816TZX2	Eukaryota
UniRef50_A0A816ZZM9	Eukaryota
UniRef50_A0A817CMP2	Eukaryota
UniRef50_A0A817T2U6	Eukaryota
UniRef50_A0A817WII3	Eukaryota
UniRef50_A0A817YYG9	Eukaryota
UniRef50_A0A818A3D1	Eukaryota
UniRef50_A0A818CK00	Eukaryota
UniRef50_A0A818EI89	Eukaryota
UniRef50_A0A818HSF4	Eukaryota
UniRef50_A0A818PSB0	Eukaryota
UniRef50_A0A818SCK7	Eukaryota
UniRef50_A0A818VYP8	Eukaryota
UniRef50_A0A819DJW5	Eukaryota
UniRef50_A0A819G5E3	Eukaryota
UniRef50_A0A819KDH5	Eukaryota
UniRef50_A0A819XWE5	Eukaryota
UniRef50_A0A820FB94	Eukaryota
UniRef50_A0A820HUN1	Eukaryota
UniRef50_A0A820KWL6	Eukaryota
UniRef50_A0A820MS89	Eukaryota
UniRef50_A0A820NTD4	Eukaryota
UniRef50_A0A820RTS8	Eukaryota
UniRef50_A0A821D8J2	Eukaryota
UniRef50_A0A821SFS2	Eukaryota
UniRef50_A0A821T0A5	Eukaryota
UniRef50_A0A821VIT6	Eukaryota
UniRef50_A0A821YCQ8	Eukaryota
UniRef50_A0A822G1B2	Eukaryota
UniRef50_A0A822IJD7	Eukaryota
UniRef50_A0A822P306	Bacteria
UniRef50_A0A822RZ68	Bacteria
UniRef50_A0A823AB93	Viruses
UniRef50_A0A827MBI7	Bacteria
UniRef50_A0A828SGC8	Bacteria
UniRef50_A0A828SJV3	Bacteria
UniRef50_A0A828Z8D1	Bacteria
UniRef50_A0A829ZJC8	Bacteria
UniRef50_A0A831K395	Bacteria
UniRef50_A0A831K7F3	Bacteria
UniRef50_A0A831LQS8	Bacteria
UniRef50_A0A831LUC4	Bacteria
UniRef50_A0A831M2L2	Bacteria
UniRef50_A0A831QM21	Bacteria
UniRef50_A0A831QMK7	Bacteria
UniRef50_A0A831R7J4	Bacteria
UniRef50_A0A831T5B8	Bacteria
UniRef50_A0A831T6T8	Bacteria
UniRef50_A0A831UE30	Bacteria
UniRef50_A0A831UTE1	Bacteria
UniRef50_A0A831UYE6	Bacteria
UniRef50_A0A831VP03	Bacteria
UniRef50_A0A831VPD6	Bacteria
UniRef50_A0A831VS01	Bacteria
UniRef50_A0A831WTZ8	Bacteria
UniRef50_A0A831XSJ2	Bacteria
UniRef50_A0A831YIJ7	Bacteria
UniRef50_A0A831ZFV8	Bacteria
UniRef50_A0A832A996	Bacteria
UniRef50_A0A832AXH8	Bacteria
UniRef50_A0A832B1E7	Bacteria
UniRef50_A0A832B9S9	Bacteria
UniRef50_A0A832CJ55	Bacteria
UniRef50_A0A832DUS0	Bacteria
UniRef50_A0A832ESE3	Bacteria
UniRef50_A0A832ESJ7	Bacteria
UniRef50_A0A832GG42	Bacteria
UniRef50_A0A832GJ78	Bacteria
UniRef50_A0A832GJI1	Bacteria
UniRef50_A0A832GK31	Bacteria
UniRef50_A0A832GK42	Bacteria
UniRef50_A0A832H490	Bacteria
UniRef50_A0A832HBZ8	Bacteria
UniRef50_A0A832HTY2	Bacteria
UniRef50_A0A832HXX1	Bacteria
UniRef50_A0A832JCD3	Bacteria
UniRef50_A0A832L7L6	Bacteria
UniRef50_A0A832LVD8	Bacteria
UniRef50_A0A832M634	Bacteria
UniRef50_A0A832N583	Bacteria
UniRef50_A0A832SSB5	Archaea
UniRef50_A0A832TBM4	Archaea
UniRef50_A0A832U7M8	Archaea
UniRef50_A0A832UTP1	Bacteria
UniRef50_A0A832V2C7	Archaea
UniRef50_A0A832X1E9	Archaea
UniRef50_A0A832X1F4	Archaea
UniRef50_A0A832X426	Archaea
UniRef50_A0A832XAH1	Bacteria
UniRef50_A0A832YC87	Archaea
UniRef50_A0A832YJP4	Archaea
UniRef50_A0A832ZQH7	Archaea
UniRef50_A0A833A1N7	Archaea
UniRef50_A0A833A512	Archaea
UniRef50_A0A833ARU9	Bacteria
UniRef50_A0A833D358	Bacteria
UniRef50_A0A833D472	Bacteria
UniRef50_A0A833DBY8	Archaea
UniRef50_A0A833DII5	Archaea
UniRef50_A0A833FYL8	Bacteria
UniRef50_A0A833G1J7	Bacteria
UniRef50_A0A833GP29	Bacteria
UniRef50_A0A833IZU7	Bacteria
UniRef50_A0A833J9Z1	Bacteria
UniRef50_A0A833L0P0	Bacteria
UniRef50_A0A833LR18	Bacteria
UniRef50_A0A833PEW8	Bacteria
UniRef50_A0A833RY02	Eukaryota
UniRef50_A0A833S1A0	Eukaryota
UniRef50_A0A833S672	Eukaryota
UniRef50_A0A833SA30	Eukaryota
