UP_id	tax_group
UniRef50_A0A497P2I8	Archaea
UniRef50_A0A497P2P8	Archaea
UniRef50_A0A497P307	Archaea
UniRef50_A0A497P635	Archaea
UniRef50_A0A497P9D4	Archaea
UniRef50_A0A497PBY0	Archaea
UniRef50_A0A497PKZ8	Archaea
UniRef50_A0A497PNF9	Archaea
UniRef50_A0A497PQP7	Archaea
UniRef50_A0A497PR41	Archaea
UniRef50_A0A497PRI7	Archaea
UniRef50_A0A497PS16	Archaea
UniRef50_A0A497PSA5	Archaea
UniRef50_A0A497PTE8	Archaea
UniRef50_A0A497PWG4	Archaea
UniRef50_A0A497PXB8	Archaea
UniRef50_A0A497QFA4	Archaea
UniRef50_A0A497QQ09	Archaea
UniRef50_A0A497QR03	Archaea
UniRef50_A0A497QUU2	Archaea
UniRef50_A0A497QWU3	Archaea
UniRef50_A0A497R010	Archaea
UniRef50_A0A497R375	Archaea
UniRef50_A0A497RHZ4	Archaea
UniRef50_A0A497RN52	Archaea
UniRef50_A0A497RPZ2	Archaea
UniRef50_A0A497RU01	Archaea
UniRef50_A0A497SM75	Archaea
UniRef50_A0A497SV38	Archaea
UniRef50_A0A497SWZ3	Archaea
UniRef50_A0A497SX35	Archaea
UniRef50_A0A497SZY0	Archaea
UniRef50_A0A497T395	Archaea
UniRef50_A0A497T6V4	Archaea
UniRef50_A0A497TAQ4	Archaea
UniRef50_A0A497TQ79	Bacteria
UniRef50_A0A497U609	Bacteria
UniRef50_A0A497VUW1	Bacteria
UniRef50_A0A497XH60	Bacteria
UniRef50_A0A497XH91	Bacteria
UniRef50_A0A497Z0S4	Bacteria
UniRef50_A0A497ZK81	Bacteria
UniRef50_A0A498CBT6	Bacteria
UniRef50_A0A498CRP2	Bacteria
UniRef50_A0A498JQG0	Eukaryota
UniRef50_A0A498LFW5	Eukaryota
UniRef50_A0A498MI90	Eukaryota
UniRef50_A0A498MK42	Eukaryota
UniRef50_A0A498MM41	Eukaryota
UniRef50_A0A498MW77	Eukaryota
UniRef50_A0A498NC89	Eukaryota
UniRef50_A0A498P1C4	Eukaryota
UniRef50_A0A498R1L5	Bacteria
UniRef50_A0A498R291	Bacteria
UniRef50_A0A498RGX5	Bacteria
UniRef50_A0A499S7K9	Viruses
UniRef50_A0A499SAJ2	Viruses
UniRef50_A0A499V2S1	Bacteria
UniRef50_A0A4C1SE78	Eukaryota
UniRef50_A0A4C1UAQ6	Eukaryota
UniRef50_A0A4C1VW11	Eukaryota
UniRef50_A0A4D4MVS1	Bacteria
UniRef50_A0A4D5REQ2	Eukaryota
UniRef50_A0A4D5RYE1	Eukaryota
UniRef50_A0A4D6B2K4	Viruses
UniRef50_A0A4D6BFG4	Viruses
UniRef50_A0A4D6BFJ3	Viruses
UniRef50_A0A4D6D1R2	Viruses
UniRef50_A0A4D6HCM0	Archaea
UniRef50_A0A4D7AUW8	Bacteria
UniRef50_A0A4D7B7J4	Bacteria
UniRef50_A0A4D7C8F1	Bacteria
UniRef50_A0A4D7DB15	Bacteria
UniRef50_A0A4D7K4A0	Bacteria
UniRef50_A0A4D7YH24	Bacteria
UniRef50_A0A4D7YHP3	Bacteria
UniRef50_A0A4D8PRD8	Bacteria
UniRef50_A0A4D8PUL8	Bacteria
UniRef50_A0A4D8Q4D7	Bacteria
UniRef50_A0A4D8QL15	Bacteria
UniRef50_A0A4D8QPT4	Bacteria
UniRef50_A0A4D8QTM6	Bacteria
UniRef50_A0A4D8R858	Bacteria
UniRef50_A0A4D9CCL5	Bacteria
UniRef50_A0A4D9CX93	Eukaryota
UniRef50_A0A4D9D4L6	Eukaryota
UniRef50_A0A4D9DB71	Eukaryota
UniRef50_A0A4D9DBR0	Eukaryota
UniRef50_A0A4D9DMQ8	Eukaryota
UniRef50_A0A4E0R5P8	Bacteria
UniRef50_A0A4E9F630	Eukaryota
UniRef50_A0A4H8LKS2	Bacteria
UniRef50_A0A4J1N5I3	Bacteria
UniRef50_A0A4J1S8N2	Bacteria
UniRef50_A0A4J1VZT9	Bacteria
UniRef50_A0A4J1XYS2	Bacteria
UniRef50_A0A4J2EUJ1	Bacteria
UniRef50_A0A4J2FPC0	Bacteria
UniRef50_A0A4L8JKG7	Bacteria
UniRef50_A0A4M3JUP7	Bacteria
UniRef50_A0A4N2G0D7	Bacteria
UniRef50_A0A4P0Z7R9	Bacteria
UniRef50_A0A4P1ATX6	Bacteria
UniRef50_A0A4P1K239	Bacteria
UniRef50_A0A4P1KKG1	Bacteria
UniRef50_A0A4P1LUE0	Viruses
UniRef50_A0A4P1LUE9	Viruses
UniRef50_A0A4P1LUG1	Viruses
UniRef50_A0A4P1LUG3	Viruses
UniRef50_A0A4P1QX35	Eukaryota
UniRef50_A0A4P2Q6T7	Bacteria
UniRef50_A0A4P2QD28	Bacteria
UniRef50_A0A4P5PDQ8	Bacteria
UniRef50_A0A4P5QMW8	Bacteria
UniRef50_A0A4P5QQA4	Bacteria
UniRef50_A0A4P5QSJ5	Bacteria
UniRef50_A0A4P5QU65	Bacteria
UniRef50_A0A4P5QYL8	Bacteria
UniRef50_A0A4P5R2V5	Bacteria
UniRef50_A0A4P5R8M0	Bacteria
UniRef50_A0A4P5RAM5	Bacteria
