UP_id	tax_group
UniRef50_A0A2E0X3D5	Bacteria
UniRef50_A0A2E0X454	Bacteria
UniRef50_A0A2E0X499	Bacteria
UniRef50_A0A2E0X4S1	Bacteria
UniRef50_A0A2E0X5M8	Bacteria
UniRef50_A0A2E0X6S1	Bacteria
UniRef50_A0A2E0X722	Bacteria
UniRef50_A0A2E0X8M3	Bacteria
UniRef50_A0A2E0X9G9	Bacteria
UniRef50_A0A2E0X9Y6	Bacteria
UniRef50_A0A2E0XAD4	Bacteria
UniRef50_A0A2E0XAD6	Bacteria
UniRef50_A0A2E0XB80	Bacteria
UniRef50_A0A2E0XBU9	Bacteria
UniRef50_A0A2E0XCI4	Bacteria
UniRef50_A0A2E0XJC6	Bacteria
UniRef50_A0A2E0XNV7	Bacteria
UniRef50_A0A2E0XTC2	Bacteria
UniRef50_A0A2E0XX23	Bacteria
UniRef50_A0A2E0XXZ8	Bacteria
UniRef50_A0A2E0Y0U3	Bacteria
UniRef50_A0A2E0Y222	Bacteria
UniRef50_A0A2E0Y2M2	Bacteria
UniRef50_A0A2E0Y323	Bacteria
UniRef50_A0A2E0Y7B5	Bacteria
UniRef50_A0A2E0YBK3	Archaea
UniRef50_A0A2E0YFX8	Bacteria
UniRef50_A0A2E0YG17	Bacteria
UniRef50_A0A2E0YGE3	Bacteria
UniRef50_A0A2E0YJJ5	Bacteria
UniRef50_A0A2E0YL35	Bacteria
UniRef50_A0A2E0YN54	Bacteria
UniRef50_A0A2E0YN77	Bacteria
UniRef50_A0A2E0YNA0	Bacteria
UniRef50_A0A2E0YNA2	Bacteria
UniRef50_A0A2E0YT54	Bacteria
UniRef50_A0A2E0Z0P8	Bacteria
UniRef50_A0A2E0Z4I9	Bacteria
UniRef50_A0A2E0Z4K0	Bacteria
UniRef50_A0A2E0Z8Q0	Bacteria
UniRef50_A0A2E0ZA30	Bacteria
UniRef50_A0A2E0ZHJ9	Bacteria
UniRef50_A0A2E0ZIM5	Bacteria
UniRef50_A0A2E0ZKZ3	Bacteria
UniRef50_A0A2E0ZL16	Bacteria
UniRef50_A0A2E0ZL67	Bacteria
UniRef50_A0A2E0ZM54	Bacteria
UniRef50_A0A2E0ZME4	Bacteria
UniRef50_A0A2E0ZP62	Bacteria
UniRef50_A0A2E0ZP88	Bacteria
UniRef50_A0A2E0ZP99	Bacteria
UniRef50_A0A2E1A0Y6	Bacteria
UniRef50_A0A2E1A5D4	Bacteria
UniRef50_A0A2E1A6X7	Bacteria
UniRef50_A0A2E1A7L8	Bacteria
UniRef50_A0A2E1A891	Bacteria
UniRef50_A0A2E1AAC8	Bacteria
UniRef50_A0A2E1AC24	Bacteria
UniRef50_A0A2E1AD84	Bacteria
UniRef50_A0A2E1AEK1	Bacteria
UniRef50_A0A2E1AEM8	Bacteria
UniRef50_A0A2E1AF31	Bacteria
UniRef50_A0A2E1AFH6	Bacteria
UniRef50_A0A2E1AJQ5	Bacteria
UniRef50_A0A2E1ALP5	Bacteria
UniRef50_A0A2E1ASI9	Bacteria
UniRef50_A0A2E1BCB1	Bacteria
UniRef50_A0A2E1BJ47	Bacteria
UniRef50_A0A2E1BR25	Bacteria
UniRef50_A0A2E1CF82	Bacteria
UniRef50_A0A2E1CFN9	Bacteria
UniRef50_A0A2E1CFZ5	Bacteria
UniRef50_A0A2E1CGH5	Bacteria
UniRef50_A0A2E1CGM0	Bacteria
UniRef50_A0A2E1CGR2	Bacteria
UniRef50_A0A2E1CGT1	Bacteria
UniRef50_A0A2E1CH59	Bacteria
UniRef50_A0A2E1CHI6	Bacteria
UniRef50_A0A2E1CHL1	Bacteria
UniRef50_A0A2E1CHX3	Bacteria
UniRef50_A0A2E1CJ19	Bacteria
