UP_id	tax_group
UniRef50_A0A850P3X6	Bacteria
UniRef50_A0A850Q0R3	Bacteria
UniRef50_A0A850R9Z1	Bacteria
UniRef50_A0A850RED1	Bacteria
UniRef50_A0A850RLK6	Bacteria
UniRef50_A0A850SE89	Archaea
UniRef50_A0A850SYC6	Bacteria
UniRef50_A0A850Z7Z1	Eukaryota
UniRef50_A0A851A2B0	Eukaryota
UniRef50_A0A851DUX0	Eukaryota
UniRef50_A0A851GC62	Bacteria
UniRef50_A0A851GTH6	Bacteria
UniRef50_A0A851H8S3	Bacteria
UniRef50_A0A851HSZ6	Bacteria
UniRef50_A0A851J0F0	Eukaryota
UniRef50_A0A851KDA5	Eukaryota
UniRef50_A0A852DZX9	Eukaryota
UniRef50_A0A852EGZ2	Eukaryota
UniRef50_A0A852HQD2	Eukaryota
UniRef50_A0A852KM43	Eukaryota
UniRef50_A0A852TYT4	Bacteria
UniRef50_A0A853D5I6	Bacteria
UniRef50_A0A853F3J9	Bacteria
UniRef50_A0A853F5L5	Bacteria
UniRef50_A0A853HFP1	Bacteria
UniRef50_A0A853HLL4	Bacteria
UniRef50_A0A853I5F1	Bacteria
UniRef50_A0A853I981	Bacteria
UniRef50_A0A853IA38	Bacteria
UniRef50_A0A853IJ11	Bacteria
UniRef50_A0A853IKF8	Bacteria
UniRef50_A0A853IZJ6	Bacteria
UniRef50_A0A853KUY2	Bacteria
UniRef50_A0A853KVP1	Bacteria
UniRef50_A0A853KW51	Bacteria
UniRef50_A0A853MXD2	Bacteria
UniRef50_A0A853QH81	Bacteria
UniRef50_A0A853SRS2	Bacteria
UniRef50_A0A854FQG7	Bacteria
UniRef50_A0A854LT95	Bacteria
UniRef50_A0A854LZ54	Bacteria
UniRef50_A0A854M293	Bacteria
UniRef50_A0A854PX39	Bacteria
UniRef50_A0A854PZC3	Bacteria
UniRef50_A0A855A2Q4	Bacteria
UniRef50_A0A855GFT9	Bacteria
UniRef50_A0A855GNK4	Bacteria
UniRef50_A0A855R701	Bacteria
UniRef50_A0A856LSV3	Bacteria
UniRef50_A0A857C5S3	Bacteria
UniRef50_A0A857FSJ2	Bacteria
UniRef50_A0A857GGR3	Bacteria
UniRef50_A0A857J820	Bacteria
UniRef50_A0A857JAR8	Bacteria
UniRef50_A0A857M2Y9	Bacteria
UniRef50_A0A858BLA6	Bacteria
UniRef50_A0A858C209	Bacteria
UniRef50_A0A858MYD1	Viruses
UniRef50_A0A858NEY0	Viruses
UniRef50_A0A858NFD8	Viruses
UniRef50_A0A858NFG3	Viruses
UniRef50_A0A858NFG7	Viruses
UniRef50_A0A858NGC3	Viruses
