UP_id	tax_group
UniRef50_A0A1Z8RTY8	Bacteria
UniRef50_A0A1Z8RU03	Bacteria
UniRef50_A0A1Z8RV24	Bacteria
UniRef50_A0A1Z8RVL9	Bacteria
UniRef50_A0A1Z8RXE4	Bacteria
UniRef50_A0A1Z8RY96	Bacteria
UniRef50_A0A1Z8S016	Bacteria
UniRef50_A0A1Z8S0H9	Bacteria
UniRef50_A0A1Z8S0N2	Bacteria
UniRef50_A0A1Z8S163	Bacteria
UniRef50_A0A1Z8S184	Bacteria
UniRef50_A0A1Z8S194	Bacteria
UniRef50_A0A1Z8S1B5	Bacteria
UniRef50_A0A1Z8S1C9	Bacteria
UniRef50_A0A1Z8S1E5	Bacteria
UniRef50_A0A1Z8S1G1	Bacteria
UniRef50_A0A1Z8S207	Bacteria
UniRef50_A0A1Z8S6J3	Bacteria
UniRef50_A0A1Z8S6M3	Bacteria
UniRef50_A0A1Z8S6N1	Bacteria
UniRef50_A0A1Z8S6Y3	Bacteria
UniRef50_A0A1Z8S7F9	Bacteria
UniRef50_A0A1Z8S7P7	Bacteria
UniRef50_A0A1Z8S805	Bacteria
UniRef50_A0A1Z8S867	Bacteria
UniRef50_A0A1Z8S8D1	Bacteria
UniRef50_A0A1Z8SAP0	Bacteria
UniRef50_A0A1Z8SAW3	Bacteria
UniRef50_A0A1Z8SBA3	Bacteria
UniRef50_A0A1Z8SBP4	Bacteria
UniRef50_A0A1Z8SF58	Bacteria
UniRef50_A0A1Z8SH71	Bacteria
UniRef50_A0A1Z8SIS9	Bacteria
UniRef50_A0A1Z8SKY0	Bacteria
UniRef50_A0A1Z8SNV6	Bacteria
UniRef50_A0A1Z8SNW5	Bacteria
UniRef50_A0A1Z8SPH9	Bacteria
UniRef50_A0A1Z8SPM5	Bacteria
UniRef50_A0A1Z8SQ46	Bacteria
UniRef50_A0A1Z8SQ93	Bacteria
UniRef50_A0A1Z8SQC4	Bacteria
UniRef50_A0A1Z8SQD7	Bacteria
UniRef50_A0A1Z8SQF2	Bacteria
UniRef50_A0A1Z8SR05	Bacteria
UniRef50_A0A1Z8SR07	Bacteria
UniRef50_A0A1Z8SR19	Bacteria
UniRef50_A0A1Z8SR34	Bacteria
UniRef50_A0A1Z8SR70	Bacteria
UniRef50_A0A1Z8SRN5	Bacteria
UniRef50_A0A1Z8STI8	Bacteria
UniRef50_A0A1Z8STM1	Bacteria
UniRef50_A0A1Z8SUM9	Bacteria
UniRef50_A0A1Z8SUR2	Bacteria
UniRef50_A0A1Z8SUT5	Bacteria
UniRef50_A0A1Z8SUW7	Bacteria
UniRef50_A0A1Z8SVK9	Bacteria
UniRef50_A0A1Z8SVP8	Bacteria
UniRef50_A0A1Z8SVS5	Bacteria
UniRef50_A0A1Z8SW02	Bacteria
UniRef50_A0A1Z8SWB8	Bacteria
UniRef50_A0A1Z8SWD7	Bacteria
UniRef50_A0A1Z8SWT5	Bacteria
UniRef50_A0A1Z8SXX9	Bacteria
UniRef50_A0A1Z8SZG9	Bacteria
UniRef50_A0A1Z8T1Q9	Bacteria
UniRef50_A0A1Z8T1X1	Bacteria
UniRef50_A0A1Z8T2L5	Bacteria
UniRef50_A0A1Z8T3F5	Bacteria
UniRef50_A0A1Z8T4F5	Bacteria
UniRef50_A0A1Z8T5F6	Bacteria
UniRef50_A0A1Z8T5H6	Bacteria
UniRef50_A0A1Z8T5P3	Bacteria
UniRef50_A0A1Z8T8T7	Bacteria
UniRef50_A0A1Z8T8V9	Bacteria
UniRef50_A0A1Z8TBQ3	Bacteria
UniRef50_A0A1Z8TBX1	Bacteria
UniRef50_A0A1Z8TD07	Bacteria
UniRef50_A0A1Z8TEZ6	Bacteria
UniRef50_A0A1Z8TF17	Bacteria
UniRef50_A0A1Z8TK96	Bacteria
UniRef50_A0A1Z8TQN9	Bacteria
UniRef50_A0A1Z8TWC8	Bacteria
UniRef50_A0A1Z8TWD8	Bacteria
UniRef50_A0A1Z8TWI0	Bacteria
UniRef50_A0A1Z8U080	Bacteria
UniRef50_A0A1Z8UCN6	Bacteria
UniRef50_A0A1Z8UCX4	Bacteria
UniRef50_A0A1Z8UE37	Bacteria
UniRef50_A0A1Z8UE79	Bacteria
UniRef50_A0A1Z8UEL8	Bacteria
UniRef50_A0A1Z8UJZ8	Bacteria
UniRef50_A0A1Z8ULW1	Bacteria
UniRef50_A0A1Z8UTL9	Bacteria
UniRef50_A0A1Z8UU17	Bacteria
UniRef50_A0A1Z8UU19	Bacteria
UniRef50_A0A1Z8UUE0	Bacteria
UniRef50_A0A1Z8UVY1	Bacteria
UniRef50_A0A1Z8UW76	Bacteria
UniRef50_A0A1Z8UZG6	Bacteria
UniRef50_A0A1Z8V2K8	Bacteria
UniRef50_A0A1Z8V334	Bacteria
UniRef50_A0A1Z8V688	Bacteria
UniRef50_A0A1Z8V7E1	Bacteria
UniRef50_A0A1Z8VAU8	Bacteria
UniRef50_A0A1Z8VTH0	Bacteria
UniRef50_A0A1Z8VUZ1	Bacteria
UniRef50_A0A1Z8VVV0	Bacteria
UniRef50_A0A1Z8VWL9	Bacteria
UniRef50_A0A1Z8VWP5	Bacteria
UniRef50_A0A1Z8VWS9	Bacteria
UniRef50_A0A1Z8VWV2	Bacteria
