UP_id	tax_group
UniRef50_A0A239LHD6	Bacteria
UniRef50_A0A239LTK0	Bacteria
UniRef50_A0A239LTW0	Bacteria
UniRef50_A0A239LVG0	Bacteria
UniRef50_A0A239M227	Bacteria
UniRef50_A0A239M244	Bacteria
UniRef50_A0A239M3P5	Bacteria
UniRef50_A0A239MIW0	Bacteria
UniRef50_A0A239MVI1	Bacteria
UniRef50_A0A239NE32	Bacteria
UniRef50_A0A239P070	Bacteria
UniRef50_A0A239PFC3	Bacteria
UniRef50_A0A239PGG8	Bacteria
UniRef50_A0A239PPZ1	Bacteria
UniRef50_A0A239PVX3	Bacteria
UniRef50_A0A239Q0U7	Bacteria
UniRef50_A0A239QKU2	Bacteria
UniRef50_A0A239R5Y2	Bacteria
UniRef50_A0A239S704	Bacteria
UniRef50_A0A239SFT6	Bacteria
UniRef50_A0A239TMP1	Bacteria
UniRef50_A0A239U1F8	Bacteria
UniRef50_A0A239V9I5	Bacteria
UniRef50_A0A239VUB2	Bacteria
UniRef50_A0A239W6I4	Bacteria
UniRef50_A0A239WDW4	Bacteria
UniRef50_A0A239WJB0	Bacteria
UniRef50_A0A239WM36	Bacteria
UniRef50_A0A239WSG4	Bacteria
UniRef50_A0A239WTB2	Bacteria
UniRef50_A0A239WTW0	Bacteria
UniRef50_A0A239WUS0	Bacteria
UniRef50_A0A239X1G3	Bacteria
UniRef50_A0A239X6X0	Bacteria
UniRef50_A0A239X7U2	Bacteria
UniRef50_A0A239X8W9	Bacteria
UniRef50_A0A239X918	Bacteria
UniRef50_A0A239Y087	Bacteria
UniRef50_A0A239Y1R9	Bacteria
UniRef50_A0A239Z979	Bacteria
UniRef50_A0A239ZHT3	Bacteria
UniRef50_A0A240C3M8	Bacteria
UniRef50_A0A240E0X5	Bacteria
UniRef50_A0A240E2T8	Bacteria
UniRef50_A0A240EH46	Bacteria
UniRef50_A0A240EK16	Bacteria
UniRef50_A0A240ENF6	Bacteria
UniRef50_A0A240F7E3	Viruses
UniRef50_A0A240SYU4	Eukaryota
UniRef50_A0A240TUC1	Bacteria
UniRef50_A0A240U3T6	Bacteria
UniRef50_A0A240U470	Bacteria
UniRef50_A0A240UEP8	Bacteria
UniRef50_A0A240UJ29	Bacteria
UniRef50_A0A240UJG8	Bacteria
UniRef50_A0A240UJW5	Bacteria
UniRef50_A0A241Q8M2	Bacteria
UniRef50_A0A241UZ42	Bacteria
UniRef50_A0A241V7V8	Bacteria
UniRef50_A0A241W258	Bacteria
UniRef50_A0A241ZG71	Bacteria
UniRef50_A0A242DCZ4	Bacteria
UniRef50_A0A242E9Z6	Bacteria
UniRef50_A0A242EAZ3	Bacteria
UniRef50_A0A242KYB3	Bacteria
UniRef50_A0A242M9N2	Bacteria
UniRef50_A0A242MEY6	Bacteria
UniRef50_A0A242MRI4	Bacteria
UniRef50_A0A242MYL6	Bacteria
UniRef50_A0A242PEY4	Bacteria
UniRef50_A0A242WCR6	Bacteria
UniRef50_A0A242WDZ6	Bacteria
UniRef50_A0A242ZVN9	Bacteria
UniRef50_A0A243D203	Bacteria
UniRef50_A0A243DZL6	Bacteria
UniRef50_A0A243E808	Bacteria
UniRef50_A0A243G4W5	Bacteria
UniRef50_A0A243G822	Bacteria
UniRef50_A0A243GAK6	Bacteria
UniRef50_A0A243KCP4	Bacteria
UniRef50_A0A243RX52	Bacteria
UniRef50_A0A243SBK5	Bacteria
UniRef50_A0A243SC62	Bacteria
UniRef50_A0A243SEC4	Bacteria
UniRef50_A0A243VJE2	Bacteria
UniRef50_A0A243W5H1	Bacteria
UniRef50_A0A243WCF8	Bacteria
UniRef50_A0A243WI16	Bacteria
UniRef50_A0A243WKL8	Bacteria
UniRef50_A0A244C5D7	Bacteria
UniRef50_A0A244D549	Bacteria
UniRef50_A0A244DJG7	Bacteria
UniRef50_A0A244EB06	Bacteria
UniRef50_A0A244EB94	Bacteria
UniRef50_A0A244EJ31	Bacteria
UniRef50_A0A245ZL29	Bacteria
UniRef50_A0A245ZM77	Bacteria
UniRef50_A0A245ZWG8	Bacteria
UniRef50_A0A246A6Y1	Bacteria
UniRef50_A0A246AJP9	Bacteria
UniRef50_A0A246BJF6	Bacteria
UniRef50_A0A246BTG4	Bacteria
UniRef50_A0A246BTH6	Bacteria
UniRef50_A0A246BX53	Bacteria
UniRef50_A0A246G751	Bacteria
UniRef50_A0A246GBB3	Bacteria
UniRef50_A0A246GJ81	Bacteria
UniRef50_A0A246HLK5	Bacteria
UniRef50_A0A246IUF2	Bacteria
UniRef50_A0A246J5G2	Bacteria
UniRef50_A0A246JLP0	Bacteria
UniRef50_A0A246JRX1	Bacteria
UniRef50_A0A246K764	Bacteria
UniRef50_A0A246KTR6	Bacteria
UniRef50_A0A246KUK5	Bacteria
UniRef50_A0A246RWT2	Bacteria
UniRef50_A0A246RZ62	Bacteria
UniRef50_A0A248JRL8	Bacteria
UniRef50_A0A248JRM8	Bacteria
UniRef50_A0A248JX01	Bacteria
UniRef50_A0A248L3W3	Bacteria
UniRef50_A0A248SIZ6	Viruses
UniRef50_A0A248SJ53	Viruses
UniRef50_A0A248SJ89	Viruses
UniRef50_A0A248SJK7	Viruses
UniRef50_A0A248SJL5	Viruses
UniRef50_A0A248SJN0	Viruses
UniRef50_A0A248SJQ0	Viruses
UniRef50_A0A248SJS8	Viruses
UniRef50_A0A248SJT8	Viruses
UniRef50_A0A248SJV9	Viruses
UniRef50_A0A248SK47	Viruses
UniRef50_A0A248SKA8	Viruses
UniRef50_A0A248SKF7	Viruses
UniRef50_A0A248SLB3	Viruses
UniRef50_A0A248SNZ8	Eukaryota
UniRef50_A0A248VCU9	Bacteria
UniRef50_A0A248VM72	Bacteria
UniRef50_A0A248W578	Bacteria
UniRef50_A0A248WGB4	Bacteria
UniRef50_A0A248XD37	Viruses
UniRef50_A0A248XD65	Viruses
UniRef50_A0A248XD87	Viruses
UniRef50_A0A249JWC4	Bacteria
UniRef50_A0A249JWE7	Bacteria
UniRef50_A0A249JWJ2	Bacteria
UniRef50_A0A249JXC5	Bacteria
UniRef50_A0A249JXZ3	Bacteria
UniRef50_A0A249JZE7	Bacteria
UniRef50_A0A249K8J7	Bacteria
UniRef50_A0A249K8U6	Bacteria
UniRef50_A0A249K970	Bacteria
UniRef50_A0A249KA95	Bacteria
UniRef50_A0A249KAM5	Bacteria
UniRef50_A0A249KAM8	Bacteria
UniRef50_A0A249KB50	Bacteria
UniRef50_A0A249KC21	Bacteria
UniRef50_A0A249KEY5	Bacteria
UniRef50_A0A249KFB1	Bacteria
UniRef50_A0A249KFC8	Bacteria
UniRef50_A0A249KFU4	Bacteria
UniRef50_A0A249KG94	Bacteria
UniRef50_A0A249KGC5	Bacteria
UniRef50_A0A249KGG9	Bacteria
UniRef50_A0A249KGK9	Bacteria
UniRef50_A0A249KH77	Bacteria
UniRef50_A0A249KHF1	Bacteria
UniRef50_A0A249KHM6	Bacteria
UniRef50_A0A249KHU5	Bacteria
UniRef50_A0A249KI69	Bacteria
UniRef50_A0A249KMH8	Bacteria
UniRef50_A0A249KN00	Bacteria
UniRef50_A0A249KQ67	Bacteria
UniRef50_A0A249KRA2	Bacteria
UniRef50_A0A249KRN8	Bacteria
UniRef50_A0A249KS01	Bacteria
UniRef50_A0A249KS63	Bacteria
UniRef50_A0A249KS89	Bacteria
UniRef50_A0A249KSN2	Bacteria
