UP_id	tax_group
UniRef50_A0A2V3ZYV5	Bacteria
UniRef50_A0A2V4C9Q3	Bacteria
UniRef50_A0A2V4KNU4	Bacteria
UniRef50_A0A2V5AAH9	Bacteria
UniRef50_A0A2V5AVF6	Bacteria
UniRef50_A0A2V5J4G8	Bacteria
UniRef50_A0A2V5L8T4	Bacteria
UniRef50_A0A2V5LNR6	Bacteria
UniRef50_A0A2V5LRZ8	Bacteria
UniRef50_A0A2V5NAG8	Bacteria
UniRef50_A0A2V5NBX5	Bacteria
UniRef50_A0A2V5NIL6	Bacteria
UniRef50_A0A2V5NN16	Bacteria
UniRef50_A0A2V5NPD6	Bacteria
UniRef50_A0A2V5NYT8	Bacteria
UniRef50_A0A2V5P0S1	Bacteria
UniRef50_A0A2V5P7U3	Bacteria
UniRef50_A0A2V5PJL7	Bacteria
UniRef50_A0A2V5PJM8	Bacteria
UniRef50_A0A2V5PZC1	Bacteria
UniRef50_A0A2V5Q1Y8	Bacteria
UniRef50_A0A2V5Q4D7	Bacteria
UniRef50_A0A2V5QU75	Bacteria
UniRef50_A0A2V5QYL3	Bacteria
UniRef50_A0A2V5REF3	Bacteria
UniRef50_A0A2V5S3G1	Bacteria
UniRef50_A0A2V5SGT2	Bacteria
UniRef50_A0A2V5SPT6	Bacteria
UniRef50_A0A2V5T5N8	Bacteria
UniRef50_A0A2V5U5L5	Bacteria
UniRef50_A0A2V5UWB3	Bacteria
UniRef50_A0A2V5UYP5	Bacteria
UniRef50_A0A2V5UYZ9	Bacteria
UniRef50_A0A2V5UZX9	Bacteria
UniRef50_A0A2V5V1Q5	Bacteria
UniRef50_A0A2V5VZ96	Bacteria
UniRef50_A0A2V5VZC9	Bacteria
UniRef50_A0A2V5WM26	Bacteria
UniRef50_A0A2V5WMD8	Bacteria
UniRef50_A0A2V5WV14	Bacteria
UniRef50_A0A2V5X257	Bacteria
UniRef50_A0A2V5Y0Q6	Bacteria
UniRef50_A0A2V5Y3K4	Bacteria
UniRef50_A0A2V5YTF4	Bacteria
UniRef50_A0A2V5ZNA4	Bacteria
UniRef50_A0A2V6AU06	Bacteria
UniRef50_A0A2V6AWC7	Bacteria
UniRef50_A0A2V6BDU3	Bacteria
UniRef50_A0A2V6CN38	Bacteria
UniRef50_A0A2V6CZD1	Bacteria
UniRef50_A0A2V6D7M0	Bacteria
UniRef50_A0A2V6DQV1	Bacteria
UniRef50_A0A2V6E0V7	Bacteria
UniRef50_A0A2V6EZI8	Bacteria
UniRef50_A0A2V6F7C4	Bacteria
UniRef50_A0A2V6FV75	Bacteria
UniRef50_A0A2V6GF39	Bacteria
UniRef50_A0A2V6GH94	Bacteria
UniRef50_A0A2V6GNT8	Bacteria
UniRef50_A0A2V6H353	Bacteria
UniRef50_A0A2V6HPT2	Bacteria
UniRef50_A0A2V6I669	Bacteria
UniRef50_A0A2V6IQG8	Bacteria
UniRef50_A0A2V6IQT4	Bacteria
UniRef50_A0A2V6IZ74	Bacteria
UniRef50_A0A2V6JI06	Bacteria
UniRef50_A0A2V6JT07	Bacteria
UniRef50_A0A2V6KFA7	Bacteria
UniRef50_A0A2V6L7J3	Bacteria
UniRef50_A0A2V6LEN6	Bacteria
UniRef50_A0A2V6MB65	Bacteria
UniRef50_A0A2V6MCP1	Bacteria
UniRef50_A0A2V6N8G1	Bacteria
UniRef50_A0A2V6NMF3	Bacteria
UniRef50_A0A2V6NYW3	Bacteria
UniRef50_A0A2V6P7T0	Bacteria
UniRef50_A0A2V6R612	Bacteria
UniRef50_A0A2V6R9D3	Bacteria
UniRef50_A0A2V6VBD1	Bacteria
UniRef50_A0A2V7B767	Bacteria
UniRef50_A0A2V7HTJ7	Bacteria
UniRef50_A0A2V7PVD5	Bacteria
UniRef50_A0A2V7T695	Bacteria
UniRef50_A0A2V7T7B3	Bacteria
UniRef50_A0A2V7WUF5	Bacteria
UniRef50_A0A2V7XBK7	Bacteria
UniRef50_A0A2V7XH08	Bacteria
UniRef50_A0A2V7Y9C3	Bacteria
UniRef50_A0A2V7YFV1	Bacteria
UniRef50_A0A2V7Z3S5	Bacteria
UniRef50_A0A2V8BS71	Bacteria
UniRef50_A0A2V8FI42	Bacteria
UniRef50_A0A2V8GN64	Bacteria
UniRef50_A0A2V8I163	Bacteria
UniRef50_A0A2V8J9R9	Bacteria
UniRef50_A0A2V8NEE7	Bacteria
UniRef50_A0A2V8NR52	Bacteria
UniRef50_A0A2V8R270	Bacteria
UniRef50_A0A2V8RMQ9	Bacteria
UniRef50_A0A2V8RSH1	Bacteria
UniRef50_A0A2V8RTE6	Bacteria
UniRef50_A0A2V8RTH1	Bacteria
UniRef50_A0A2V8RV96	Bacteria
UniRef50_A0A2V8S886	Bacteria
UniRef50_A0A2V8TMK7	Bacteria
UniRef50_A0A2V8UIV3	Bacteria
UniRef50_A0A2V8UKR6	Bacteria
UniRef50_A0A2V8WJ41	Bacteria
UniRef50_A0A2V8ZMP6	Bacteria
UniRef50_A0A2V9FGC8	Bacteria
UniRef50_A0A2V9K3K7	Bacteria
UniRef50_A0A2V9LIX7	Bacteria
UniRef50_A0A2V9MKQ6	Bacteria
UniRef50_A0A2V9NI73	Bacteria
UniRef50_A0A2V9NLE2	Bacteria
UniRef50_A0A2V9P3Y5	Bacteria
UniRef50_A0A2V9PK40	Bacteria
UniRef50_A0A2V9PPG0	Bacteria
UniRef50_A0A2V9V7X2	Bacteria
UniRef50_A0A2V9W705	Bacteria
UniRef50_A0A2V9ZM03	Bacteria
UniRef50_A0A2W0A536	Bacteria
UniRef50_A0A2W0AZ54	Bacteria
UniRef50_A0A2W0F589	Bacteria
UniRef50_A0A2W0G748	Bacteria
UniRef50_A0A2W0GMT8	Bacteria
UniRef50_A0A2W1AZK3	Bacteria
UniRef50_A0A2W1B2J3	Bacteria
UniRef50_A0A2W1BK57	Eukaryota
UniRef50_A0A2W1JU62	Bacteria
UniRef50_A0A2W2CVB6	Bacteria
UniRef50_A0A2W2DSS6	Bacteria
UniRef50_A0A2W2FG34	Bacteria
UniRef50_A0A2W4HVZ3	Bacteria
UniRef50_A0A2W4K0Q9	Bacteria
UniRef50_A0A2W4K3T1	Bacteria
UniRef50_A0A2W4LS27	Bacteria
UniRef50_A0A2W4M2F6	Bacteria
UniRef50_A0A2W4M6X9	Bacteria
UniRef50_A0A2W4MJV5	Bacteria
UniRef50_A0A2W4N5S0	Bacteria
UniRef50_A0A2W4N9K8	Bacteria
UniRef50_A0A2W4P0W1	Bacteria
UniRef50_A0A2W4QEN2	Bacteria
