UP_id	tax_group
UniRef50_A0A2H5WM99	Bacteria
UniRef50_A0A2H5WMA2	Bacteria
UniRef50_A0A2H5WMC4	Bacteria
UniRef50_A0A2H5WMC9	Bacteria
UniRef50_A0A2H5WMG3	Bacteria
UniRef50_A0A2H5WMK0	Bacteria
UniRef50_A0A2H5WMM8	Bacteria
UniRef50_A0A2H5WMP3	Bacteria
UniRef50_A0A2H5WMQ0	Bacteria
UniRef50_A0A2H5WMS9	Bacteria
UniRef50_A0A2H5WMT5	Bacteria
UniRef50_A0A2H5WMY1	Bacteria
UniRef50_A0A2H5WN08	Bacteria
UniRef50_A0A2H5WN10	Bacteria
UniRef50_A0A2H5WN46	Bacteria
UniRef50_A0A2H5WN65	Bacteria
UniRef50_A0A2H5WN74	Bacteria
UniRef50_A0A2H5WN77	Bacteria
UniRef50_A0A2H5WND4	Bacteria
UniRef50_A0A2H5WNF3	Bacteria
UniRef50_A0A2H5WNF4	Bacteria
UniRef50_A0A2H5WNH8	Bacteria
UniRef50_A0A2H5WNI7	Bacteria
UniRef50_A0A2H5WNJ0	Bacteria
UniRef50_A0A2H5WNJ1	Bacteria
UniRef50_A0A2H5WNK6	Bacteria
UniRef50_A0A2H5WNM7	Bacteria
UniRef50_A0A2H5WNN3	Bacteria
UniRef50_A0A2H5WNP6	Bacteria
UniRef50_A0A2H5WNR6	Bacteria
UniRef50_A0A2H5WNV8	Bacteria
UniRef50_A0A2H5WNX0	Bacteria
UniRef50_A0A2H5WP16	Bacteria
UniRef50_A0A2H5WP32	Bacteria
UniRef50_A0A2H5WP36	Bacteria
UniRef50_A0A2H5WPA9	Bacteria
UniRef50_A0A2H5WPD4	Bacteria
UniRef50_A0A2H5WPL1	Bacteria
UniRef50_A0A2H5WPS7	Bacteria
UniRef50_A0A2H5WPY4	Bacteria
UniRef50_A0A2H5WQD4	Bacteria
UniRef50_A0A2H5WQE9	Bacteria
UniRef50_A0A2H5WQG1	Bacteria
UniRef50_A0A2H5WQL6	Bacteria
UniRef50_A0A2H5WQN9	Bacteria
UniRef50_A0A2H5WQQ5	Bacteria
UniRef50_A0A2H5WQR2	Bacteria
UniRef50_A0A2H5WQW3	Bacteria
UniRef50_A0A2H5WQW8	Bacteria
UniRef50_A0A2H5WQZ1	Bacteria
UniRef50_A0A2H5WR55	Bacteria
UniRef50_A0A2H5WR61	Bacteria
UniRef50_A0A2H5WR82	Bacteria
UniRef50_A0A2H5WRD2	Bacteria
UniRef50_A0A2H5WRE9	Bacteria
UniRef50_A0A2H5WRG9	Bacteria
UniRef50_A0A2H5WRH0	Bacteria
UniRef50_A0A2H5WRK5	Bacteria
UniRef50_A0A2H5WRT2	Bacteria
UniRef50_A0A2H5WS70	Bacteria
UniRef50_A0A2H5WS94	Bacteria
UniRef50_A0A2H5WSB3	Bacteria
UniRef50_A0A2H5WSB9	Bacteria
UniRef50_A0A2H5WSC0	Bacteria
UniRef50_A0A2H5WSQ1	Bacteria
