UP_id	tax_group
UniRef50_A0A0W7Z2N1	Bacteria
UniRef50_A0A0W8BX99	Eukaryota
UniRef50_A0A0W8E8L2	unclassified
UniRef50_A0A0W8EJ67	Bacteria
UniRef50_A0A0W8F8D1	unclassified
UniRef50_A0A0W8F924	unclassified
UniRef50_A0A0W8FKU5	unclassified
UniRef50_A0A0W8I2Z0	Bacteria
UniRef50_A0A0W8IAI7	Bacteria
UniRef50_A0A0W8IGL5	Bacteria
UniRef50_A0A0W8II99	Bacteria
UniRef50_A0A0W8JFX6	Bacteria
UniRef50_A0A0X1SEU2	Bacteria
UniRef50_A0A0X1SGS2	Bacteria
UniRef50_A0A0X1T953	Bacteria
UniRef50_A0A0X1TJ53	Bacteria
UniRef50_A0A0X1TJX7	Bacteria
UniRef50_A0A0X1TL48	Bacteria
UniRef50_A0A0X1TLN4	Bacteria
UniRef50_A0A0X1U9C0	Bacteria
UniRef50_A0A0X3AMT8	Bacteria
UniRef50_A0A0X3ATL4	Bacteria
UniRef50_A0A0X3BKC8	Archaea
UniRef50_A0A0X3BNH6	Archaea
UniRef50_A0A0X3NHL3	Eukaryota
UniRef50_A0A0X3NXP3	Eukaryota
UniRef50_A0A0X3P3Q8	Eukaryota
UniRef50_A0A0X3PAH5	Eukaryota
UniRef50_A0A0X3PJ55	Eukaryota
UniRef50_A0A0X3PTK8	Eukaryota
UniRef50_A0A0X3U3Z5	Bacteria
UniRef50_A0A0X3UBK7	Bacteria
UniRef50_A0A0X6ZW10	Bacteria
UniRef50_A0A0X7A729	Bacteria
UniRef50_A0A0X7AAY9	Bacteria
UniRef50_A0A0X7AET4	Bacteria
UniRef50_A0A0X7BA11	Bacteria
UniRef50_A0A0X7BBH4	Bacteria
UniRef50_A0A0X7BCF8	Bacteria
UniRef50_A0A0X7BCV3	Bacteria
UniRef50_A0A0X7BDS9	Bacteria
UniRef50_A0A0X7BEU7	Bacteria
UniRef50_A0A0X7BF51	Bacteria
UniRef50_A0A0X7BFG5	Bacteria
UniRef50_A0A0X7JNQ7	Bacteria
UniRef50_A0A0X7K6H5	Bacteria
UniRef50_A0A0X8BTV8	Bacteria
UniRef50_A0A0X8C0V7	Bacteria
UniRef50_A0A0X8C4V2	Bacteria
UniRef50_A0A0X8C605	Bacteria
UniRef50_A0A0X8CHY1	Bacteria
UniRef50_A0A0X8D1Z5	Bacteria
UniRef50_A0A0X8E242	Bacteria
UniRef50_A0A0X8FM13	Bacteria
UniRef50_A0A0X8G7T5	Bacteria
UniRef50_A0A0X8GMM0	Bacteria
UniRef50_A0A0X8HCN4	Bacteria
UniRef50_A0A0X8JA12	Bacteria
UniRef50_A0A0X8JPT9	Bacteria
UniRef50_A0A0X8JTB6	Bacteria
UniRef50_A0A0X8K1F5	Bacteria
UniRef50_A0A0X8KN73	Bacteria
UniRef50_A0A0X8NXS1	Bacteria
UniRef50_A0A0X8R005	Bacteria
UniRef50_A0A0X8R151	Bacteria
UniRef50_A0A0X8R4G2	Bacteria
