UP_id	tax_group
UniRef50_A0A843GVG1	Archaea
UniRef50_A0A843GWB0	Archaea
UniRef50_A0A843GX29	Archaea
UniRef50_A0A843GXQ4	Archaea
UniRef50_A0A843HM14	Archaea
UniRef50_A0A843HRE5	Archaea
UniRef50_A0A843HV32	Archaea
UniRef50_A0A843HVJ7	Archaea
UniRef50_A0A843IGA2	Archaea
UniRef50_A0A843J778	Archaea
UniRef50_A0A843TAP2	Bacteria
UniRef50_A0A843Y9X6	Bacteria
UniRef50_A0A843YAJ2	Bacteria
UniRef50_A0A844HXD2	Bacteria
UniRef50_A0A844IKF5	Bacteria
UniRef50_A0A844Z2X4	Bacteria
UniRef50_A0A844Z301	Bacteria
UniRef50_A0A845BVI1	Bacteria
UniRef50_A0A845D7Y6	Bacteria
UniRef50_A0A845DAP3	Bacteria
UniRef50_A0A845DJ91	Bacteria
UniRef50_A0A845I142	Bacteria
UniRef50_A0A845L7Y8	Bacteria
UniRef50_A0A845LYG7	Bacteria
UniRef50_A0A845RNL0	Bacteria
UniRef50_A0A845X308	Bacteria
UniRef50_A0A845X329	Bacteria
UniRef50_A0A845X894	Bacteria
UniRef50_A0A845Y5A8	Bacteria
UniRef50_A0A846CPX4	Bacteria
UniRef50_A0A846F4Z4	Bacteria
UniRef50_A0A846F635	Bacteria
UniRef50_A0A846G0A2	Bacteria
UniRef50_A0A846LCN4	Bacteria
UniRef50_A0A846MMY0	Bacteria
UniRef50_A0A846P0W5	Archaea
UniRef50_A0A846PJW5	Archaea
UniRef50_A0A846PXZ6	Archaea
UniRef50_A0A846QDJ9	Archaea
UniRef50_A0A846QGZ8	Bacteria
UniRef50_A0A846QMM4	Bacteria
UniRef50_A0A846SNQ7	Archaea
UniRef50_A0A846T5N5	Bacteria
UniRef50_A0A846V8I3	Bacteria
UniRef50_A0A846VM02	Bacteria
UniRef50_A0A847A025	Bacteria
UniRef50_A0A847AZ32	Bacteria
UniRef50_A0A847BF90	Bacteria
UniRef50_A0A847C366	Bacteria
UniRef50_A0A847GQ31	Bacteria
UniRef50_A0A847GV63	Bacteria
UniRef50_A0A847H0S4	Bacteria
UniRef50_A0A847H521	Bacteria
UniRef50_A0A847H7L8	Bacteria
UniRef50_A0A847JZ87	Bacteria
UniRef50_A0A847P6Y6	Bacteria
UniRef50_A0A847QR18	Bacteria
UniRef50_A0A847RIW3	Bacteria
UniRef50_A0A847STM1	Archaea
UniRef50_A0A847SYK5	Archaea
UniRef50_A0A847VEU6	Bacteria
UniRef50_A0A847VW53	Bacteria
UniRef50_A0A847XCP1	Bacteria
UniRef50_A0A847YV04	Bacteria
UniRef50_A0A847ZSB9	Bacteria
UniRef50_A0A847ZX07	Bacteria
UniRef50_A0A848EH64	Bacteria
UniRef50_A0A848JF90	Bacteria
UniRef50_A0A848UEX7	Bacteria
UniRef50_A0A848ULQ1	Bacteria
UniRef50_A0A848UT75	Bacteria
UniRef50_A0A848UVX0	Bacteria
UniRef50_A0A848V5G4	Bacteria
UniRef50_A0A848VIN1	Bacteria
UniRef50_A0A848WEN0	Bacteria
UniRef50_A0A848X054	Bacteria
UniRef50_A0A848YLI1	Bacteria
UniRef50_A0A848YSN6	Bacteria
UniRef50_A0A848YZ43	Bacteria
UniRef50_A0A848Z6Q3	Bacteria
UniRef50_A0A848Z7L0	Bacteria
UniRef50_A0A848Z8J1	Bacteria
UniRef50_A0A848Z9R1	Bacteria
UniRef50_A0A848ZI48	Bacteria
UniRef50_A0A849AC84	Bacteria
UniRef50_A0A849ECI2	Bacteria
UniRef50_A0A849ED37	Bacteria
UniRef50_A0A849ED65	Bacteria
UniRef50_A0A849EDH1	Bacteria
UniRef50_A0A849K512	Bacteria
UniRef50_A0A849KX09	Bacteria
UniRef50_A0A849NIF1	Bacteria
UniRef50_A0A849R5R5	Archaea
UniRef50_A0A849R5R8	Archaea
UniRef50_A0A849RDN3	Archaea
UniRef50_A0A849REK8	Bacteria
UniRef50_A0A849U2D1	Bacteria
UniRef50_A0A849WAD0	Bacteria
UniRef50_A0A849WCH0	Bacteria
UniRef50_A0A849WJZ5	Bacteria
UniRef50_A0A849Y269	Bacteria
UniRef50_A0A849Y3Z5	Bacteria
UniRef50_A0A849Y5U1	Bacteria
UniRef50_A0A849Y8P6	Bacteria
UniRef50_A0A849Z553	Bacteria
UniRef50_A0A849Z5U9	Bacteria
UniRef50_A0A849Z9C7	Bacteria
UniRef50_A0A849ZAR2	Bacteria
UniRef50_A0A850B0B9	Bacteria
UniRef50_A0A850B3S9	Bacteria
UniRef50_A0A850BGK4	Bacteria
UniRef50_A0A850BIG8	Bacteria
UniRef50_A0A850BKF9	Bacteria
UniRef50_A0A850C7K7	Bacteria
UniRef50_A0A850HU02	Bacteria
UniRef50_A0A850HZW5	Bacteria
UniRef50_A0A850I312	Bacteria
UniRef50_A0A850I488	Bacteria
UniRef50_A0A850K9C8	Bacteria
UniRef50_A0A850KS42	Bacteria
UniRef50_A0A850P7Q2	Bacteria
UniRef50_A0A850PNB9	Bacteria
UniRef50_A0A850RKL1	Bacteria
UniRef50_A0A851IAD5	Bacteria
UniRef50_A0A852J0Q7	Eukaryota
UniRef50_A0A852QGI1	Bacteria
UniRef50_A0A853GLE9	Bacteria
UniRef50_A0A853I5E2	Bacteria
UniRef50_A0A853IGN0	Bacteria
UniRef50_A0A853IH13	Bacteria
UniRef50_A0A853II14	Bacteria
UniRef50_A0A853II72	Bacteria
UniRef50_A0A853IQ42	Bacteria
UniRef50_A0A853JU44	Bacteria
UniRef50_A0A853KVU0	Bacteria
UniRef50_A0A853PKA0	Bacteria
UniRef50_A0A855GI17	Bacteria
UniRef50_A0A855HG92	Bacteria
UniRef50_A0A857JA49	Bacteria
UniRef50_A0A857JAT7	Bacteria
UniRef50_A0A857JRV0	Bacteria
UniRef50_A0A858MRQ9	Viruses
UniRef50_A0A858NFW6	Viruses
UniRef50_A0A858NGK5	Viruses
UniRef50_A0A858NHK2	Viruses
UniRef50_A0A858NHQ8	Viruses
UniRef50_A0A858NJN4	Viruses
UniRef50_A0A858NK33	Viruses
UniRef50_A0A858NKG5	Viruses
UniRef50_A0A858NKI7	Viruses
UniRef50_A0A858NL03	Viruses
UniRef50_A0A858NLI8	Viruses
UniRef50_A0A858NLK2	Viruses
UniRef50_A0A858NLT6	Viruses
UniRef50_A0A858NQK9	Viruses
UniRef50_A0A858NT74	Viruses
UniRef50_A0A858NTI2	Viruses
UniRef50_A0A858NTJ3	Viruses
UniRef50_A0A858RPA2	Bacteria
UniRef50_A0A859P450	Bacteria
UniRef50_A0A873WAS1	Viruses
UniRef50_A0A873WD97	Viruses
UniRef50_A0A873WDL1	Viruses
