UP_id	tax_group
UniRef50_Q6ZNY3	Eukaryota
UniRef50_Q6ZR97	Eukaryota
UniRef50_Q6ZVB3	Eukaryota
UniRef50_Q75BW6	Eukaryota
UniRef50_Q775A8	Viruses
UniRef50_Q7PXI9	Eukaryota
UniRef50_Q7TU69	Bacteria
UniRef50_Q7U5N5	Bacteria
UniRef50_Q7U6I7	Bacteria
UniRef50_Q7UHW9	Bacteria
UniRef50_Q7UPG4	Bacteria
UniRef50_Q7UYQ6	Bacteria
UniRef50_Q7VCK7	Bacteria
UniRef50_Q7WP51	Bacteria
UniRef50_Q7WVU3	Bacteria
UniRef50_Q7XKG6	Eukaryota
UniRef50_Q815P5	Bacteria
UniRef50_Q82T36	Bacteria
UniRef50_Q834R3	Bacteria
UniRef50_Q83B36	Bacteria
UniRef50_Q83EV3	Bacteria
UniRef50_Q87X14	Bacteria
UniRef50_Q89I89	Bacteria
UniRef50_Q8A8T6	Bacteria
UniRef50_Q8AXW9	Eukaryota
UniRef50_Q8DNZ9	Bacteria
UniRef50_Q8DR60	Bacteria
UniRef50_Q8EVT1	Bacteria
UniRef50_Q8GNY6	Bacteria
UniRef50_Q8K9C3	Bacteria
UniRef50_Q8NF05	Eukaryota
UniRef50_Q8PP46	Bacteria
UniRef50_Q8RA67	Bacteria
UniRef50_Q8TDU0	Eukaryota
UniRef50_Q8UES8	Bacteria
UniRef50_Q8VRC4	Bacteria
UniRef50_Q8WP36	Eukaryota
UniRef50_Q8WWK9	Eukaryota
UniRef50_Q925Z2	Bacteria
UniRef50_Q93244	Eukaryota
UniRef50_Q94MQ5	Viruses
UniRef50_Q95NZ8	Eukaryota
UniRef50_Q96KL7	Eukaryota
UniRef50_Q97EQ4	Bacteria
UniRef50_Q981J4	Bacteria
UniRef50_Q984S9	Bacteria
UniRef50_Q99Q81	Bacteria
UniRef50_Q9A437	Bacteria
UniRef50_Q9A4Q5	Bacteria
UniRef50_Q9A9V5	Bacteria
UniRef50_Q9ABY6	Bacteria
UniRef50_Q9CIM0	Bacteria
UniRef50_Q9CJ30	Bacteria
UniRef50_Q9G8N4	Eukaryota
UniRef50_Q9HUJ8	Bacteria
UniRef50_Q9HUK1	Bacteria
UniRef50_Q9HWD2	Bacteria
UniRef50_Q9I3T5	Bacteria
UniRef50_Q9I6M5	Bacteria
UniRef50_Q9JFR8	Viruses
UniRef50_Q9JJG9	Eukaryota
UniRef50_Q9KWN1	Bacteria
UniRef50_Q9MCN8	Viruses
UniRef50_Q9MCU7	Viruses
UniRef50_Q9MSC2	Eukaryota
UniRef50_Q9NR31	Eukaryota
UniRef50_Q9PN07	Bacteria
UniRef50_Q9RA63	Bacteria
UniRef50_Q9RDX2	Bacteria
UniRef50_Q9RZ46	Bacteria
UniRef50_Q9S1J2	Bacteria
UniRef50_Q9S1K1	Bacteria
UniRef50_Q9S5D9	Bacteria
UniRef50_Q9U0E6	Eukaryota
UniRef50_Q9UI62	Eukaryota
UniRef50_Q9UPN3	Eukaryota
UniRef50_Q9VQL1	Eukaryota
UniRef50_Q9VVW7	Eukaryota
UniRef50_Q9Y1X4	Eukaryota
UniRef50_Q9Y6N3	Eukaryota
UniRef50_Q9ZE37	Bacteria
UniRef50_R0ANQ6	Bacteria
UniRef50_R0NUZ5	Bacteria
UniRef50_R1CWY9	Eukaryota
UniRef50_R4JFA2	Viruses
