UP_id	tax_group
UniRef50_A0A3M1JHX0	Bacteria
UniRef50_A0A3M1JIM9	Bacteria
UniRef50_A0A3M1K3B5	Bacteria
UniRef50_A0A3M1KHG4	Bacteria
UniRef50_A0A3M1KWJ8	Bacteria
UniRef50_A0A3M1LGU4	Archaea
UniRef50_A0A3M1MG67	Bacteria
UniRef50_A0A3M1MPY0	Bacteria
UniRef50_A0A3M1ND68	Bacteria
UniRef50_A0A3M1NI58	Archaea
UniRef50_A0A3M1NLL3	Bacteria
UniRef50_A0A3M1NVN9	Bacteria
UniRef50_A0A3M1NVQ6	Bacteria
UniRef50_A0A3M1P9S5	Bacteria
UniRef50_A0A3M1PCA4	Bacteria
UniRef50_A0A3M1Q2S5	Bacteria
UniRef50_A0A3M1Q4Z6	Bacteria
UniRef50_A0A3M1Q559	Bacteria
UniRef50_A0A3M1QH20	Bacteria
UniRef50_A0A3M1QHP4	Bacteria
UniRef50_A0A3M1RV08	Bacteria
UniRef50_A0A3M1RZJ6	Bacteria
UniRef50_A0A3M1S7B2	Bacteria
UniRef50_A0A3M1SDA9	Bacteria
UniRef50_A0A3M1SJP7	Bacteria
UniRef50_A0A3M1SRN2	Bacteria
UniRef50_A0A3M1TPT7	Bacteria
UniRef50_A0A3M1TQ15	Bacteria
UniRef50_A0A3M1TRX5	Bacteria
UniRef50_A0A3M1U0S8	Archaea
UniRef50_A0A3M1UT92	Archaea
UniRef50_A0A3M1UXL4	Bacteria
UniRef50_A0A3M1V0C6	Bacteria
UniRef50_A0A3M1VQQ4	Archaea
UniRef50_A0A3M1VR81	Archaea
UniRef50_A0A3M1XXN3	Bacteria
UniRef50_A0A3M1Y3D7	Bacteria
UniRef50_A0A3M1YEE6	Bacteria
UniRef50_A0A3M1YG68	Bacteria
UniRef50_A0A3M1YLM5	Bacteria
UniRef50_A0A3M1YSH8	Bacteria
UniRef50_A0A3M1Z5B9	Bacteria
UniRef50_A0A3M1ZIL3	Bacteria
UniRef50_A0A3M1ZN59	Bacteria
UniRef50_A0A3M1ZQT2	Bacteria
UniRef50_A0A3M2A542	Bacteria
UniRef50_A0A3M2ABN8	Bacteria
UniRef50_A0A3M2ABS2	Bacteria
UniRef50_A0A3M2AYN8	Bacteria
UniRef50_A0A3M2B8I4	Bacteria
UniRef50_A0A3M2BMG6	Bacteria
UniRef50_A0A3M2BQP3	Bacteria
UniRef50_A0A3M2BWF9	Bacteria
UniRef50_A0A3M2BX68	Bacteria
UniRef50_A0A3M2BYG8	Bacteria
UniRef50_A0A3M2C1M0	Bacteria
UniRef50_A0A3M2C394	Bacteria
UniRef50_A0A3M2CMG7	Bacteria
UniRef50_A0A3M2CPQ4	Bacteria
UniRef50_A0A3M2D2P3	Bacteria
UniRef50_A0A3M2DIE3	Bacteria
UniRef50_A0A3M2DUV8	Bacteria
UniRef50_A0A3M2EYR9	Bacteria
UniRef50_A0A3M2FGD2	Bacteria
UniRef50_A0A3M2G2A1	Bacteria
UniRef50_A0A3M2HF67	Bacteria
UniRef50_A0A3M3EUL3	Bacteria
UniRef50_A0A3M3XE96	Bacteria
UniRef50_A0A3M3ZFL1	Bacteria
UniRef50_A0A3M4A2X8	Bacteria
UniRef50_A0A3M5JAP1	Bacteria
UniRef50_A0A3M6QZZ8	Bacteria
UniRef50_A0A3M6TIB9	Eukaryota
UniRef50_A0A3M6TQP0	Eukaryota
UniRef50_A0A3M6TT32	Eukaryota
UniRef50_A0A3M6TWF9	Eukaryota
UniRef50_A0A3M6UC94	Eukaryota
UniRef50_A0A3M6UD18	Eukaryota
UniRef50_A0A3M6UEW5	Eukaryota
UniRef50_A0A3M6ULJ6	Eukaryota
UniRef50_A0A3M6UV78	Eukaryota
