UP_id	tax_group
UniRef50_A0A7J6CQV1	Eukaryota
UniRef50_A0A7J6KIY4	Eukaryota
UniRef50_A0A7J6KV86	Eukaryota
UniRef50_A0A7J6N1B2	Eukaryota
UniRef50_A0A7J6P5K0	Eukaryota
UniRef50_A0A7J6YR11	Eukaryota
UniRef50_A0A7J6YR49	Eukaryota
UniRef50_A0A7J6YRQ6	Eukaryota
UniRef50_A0A7J6YS75	Eukaryota
UniRef50_A0A7J6YUU4	Eukaryota
UniRef50_A0A7J6YV14	Eukaryota
UniRef50_A0A7J6Z3V0	Eukaryota
UniRef50_A0A7J6Z4R5	Eukaryota
UniRef50_A0A7J6ZC65	Eukaryota
UniRef50_A0A7J6ZG39	Eukaryota
UniRef50_A0A7J6ZNR2	Eukaryota
UniRef50_A0A7J6ZPE4	Eukaryota
UniRef50_A0A7J6ZQZ8	Eukaryota
UniRef50_A0A7J6ZSQ4	Eukaryota
UniRef50_A0A7J6ZSR8	Eukaryota
UniRef50_A0A7J6ZUI5	Eukaryota
UniRef50_A0A7J7A9C5	Eukaryota
UniRef50_A0A7J7AI40	Eukaryota
UniRef50_A0A7J7AMT0	Eukaryota
UniRef50_A0A7J7AYC9	Eukaryota
UniRef50_A0A7J7BJ85	Eukaryota
UniRef50_A0A7J7BL78	Eukaryota
UniRef50_A0A7J7BR40	Eukaryota
UniRef50_A0A7J7E1G6	Eukaryota
UniRef50_A0A7J7EAL8	Eukaryota
UniRef50_A0A7J7FX13	Eukaryota
UniRef50_A0A7J7J3G5	Eukaryota
UniRef50_A0A7J7J825	Eukaryota
UniRef50_A0A7J7JDJ8	Eukaryota
UniRef50_A0A7J7JIH6	Eukaryota
UniRef50_A0A7J7JKK1	Eukaryota
UniRef50_A0A7J7JM81	Eukaryota
UniRef50_A0A7J7JY26	Eukaryota
UniRef50_A0A7J7JZ51	Eukaryota
UniRef50_A0A7J7K2D7	Eukaryota
UniRef50_A0A7J7K2P4	Eukaryota
UniRef50_A0A7J7K635	Eukaryota
UniRef50_A0A7J7KG82	Eukaryota
UniRef50_A0A7J7KH01	Eukaryota
UniRef50_A0A7J7KTX4	Eukaryota
UniRef50_A0A7J7M7S6	Eukaryota
UniRef50_A0A7J7MRE0	Eukaryota
UniRef50_A0A7J7Q6Q3	Eukaryota
UniRef50_A0A7J7QTB5	Eukaryota
UniRef50_A0A7J7WZW1	Eukaryota
UniRef50_A0A7J7Y9W1	Eukaryota
UniRef50_A0A7J7Z467	Eukaryota
UniRef50_A0A7J7Z4C3	Eukaryota
UniRef50_A0A7J8CIA5	Eukaryota
UniRef50_A0A7J8DT42	Eukaryota
UniRef50_A0A7J8F183	Eukaryota
UniRef50_A0A7J8FS06	Eukaryota
UniRef50_A0A7J8GAX4	Eukaryota
UniRef50_A0A7J8H1C1	Eukaryota
UniRef50_A0A7J8HRN8	Eukaryota
UniRef50_A0A7J8HS49	Eukaryota
UniRef50_A0A7J8HTB0	Eukaryota
UniRef50_A0A7J8IZL5	Eukaryota
UniRef50_A0A7J8J7U9	Eukaryota
UniRef50_A0A7J9Q3V4	Archaea
UniRef50_A0A7J9QBW9	Archaea
UniRef50_A0A7J9R2V0	Archaea
UniRef50_A0A7J9RHM9	Archaea
UniRef50_A0A7J9SQ66	Archaea
UniRef50_A0A7J9TI97	Archaea
UniRef50_A0A7J9TMA2	Archaea
UniRef50_A0A7J9W2H1	Bacteria
UniRef50_A0A7J9WJA2	Bacteria
UniRef50_A0A7J9WRG0	Bacteria
UniRef50_A0A7J9WS99	Bacteria
UniRef50_A0A7J9X0S8	Bacteria
UniRef50_A0A7J9YNS6	Bacteria
UniRef50_A0A7J9ZHR0	Bacteria
UniRef50_A0A7K0A4L8	Bacteria
UniRef50_A0A7K0AAA8	Bacteria
UniRef50_A0A7K0D4E8	Bacteria
UniRef50_A0A7K0EB12	Bacteria
UniRef50_A0A7K0ED44	Bacteria
UniRef50_A0A7K0F0R1	Bacteria
UniRef50_A0A7K0GNX7	Bacteria
UniRef50_A0A7K0J1T4	Bacteria
UniRef50_A0A7K0JRH3	Bacteria
UniRef50_A0A7K0L8Y1	Bacteria
UniRef50_A0A7K0LUM1	Bacteria
UniRef50_A0A7K0LW14	Bacteria
UniRef50_A0A7K0LY01	Bacteria
UniRef50_A0A7K0MUD9	Bacteria
UniRef50_A0A7K0NBI6	Bacteria
UniRef50_A0A7K0P5G0	Bacteria
UniRef50_A0A7K0PBI8	Bacteria
UniRef50_A0A7K0PFS3	Bacteria
UniRef50_A0A7K0PKV5	Bacteria
UniRef50_A0A7K0PLA0	Bacteria
UniRef50_A0A7K0PLL1	Bacteria
UniRef50_A0A7K0PNJ0	Bacteria
UniRef50_A0A7K0R6Q0	Bacteria
UniRef50_A0A7K0RAU0	Bacteria
UniRef50_A0A7K0RH49	Bacteria
UniRef50_A0A7K0RL11	Bacteria
UniRef50_A0A7K0RZ23	Bacteria
UniRef50_A0A7K0S203	Bacteria
UniRef50_A0A7K0S4E1	Bacteria
UniRef50_A0A7K0S6F3	Bacteria
UniRef50_A0A7K0S963	Bacteria
UniRef50_A0A7K0THN8	Bacteria
UniRef50_A0A7K0TWE5	Bacteria
UniRef50_A0A7K0U3N5	Bacteria
UniRef50_A0A7K0UXF6	Bacteria
UniRef50_A0A7K0V4N4	Bacteria
UniRef50_A0A7K0VHV5	Bacteria
UniRef50_A0A7K0VQP9	Bacteria
UniRef50_A0A7K0VSM8	Bacteria
UniRef50_A0A7K0VTR7	Bacteria
UniRef50_A0A7K0VTV3	Bacteria
UniRef50_A0A7K0VU87	Bacteria
UniRef50_A0A7K0VUT9	Bacteria
UniRef50_A0A7K0VUY1	Bacteria
UniRef50_A0A7K0VWK2	Bacteria
UniRef50_A0A7K0VYB2	Bacteria
UniRef50_A0A7K0XCN7	Bacteria
UniRef50_A0A7K0XDE8	Bacteria
UniRef50_A0A7K0XKT5	Bacteria
UniRef50_A0A7K0YA43	Bacteria
UniRef50_A0A7K0YHE6	Bacteria
UniRef50_A0A7K0Z2W7	Bacteria
UniRef50_A0A7K0Z6P7	Bacteria
UniRef50_A0A7K0Z9N0	Bacteria
UniRef50_A0A7K0ZBC6	Bacteria
UniRef50_A0A7K0ZEB4	Bacteria
UniRef50_A0A7K0ZFX4	Bacteria
UniRef50_A0A7K0ZHD4	Bacteria
UniRef50_A0A7K0ZJ17	Bacteria
UniRef50_A0A7K0ZMP5	Bacteria
UniRef50_A0A7K0ZQ17	Bacteria
UniRef50_A0A7K0ZS57	Bacteria
UniRef50_A0A7K1AST5	Bacteria
UniRef50_A0A7K1BCL1	Bacteria
UniRef50_A0A7K1BRW1	Bacteria
UniRef50_A0A7K1CA09	Bacteria
UniRef50_A0A7K1CUA1	Bacteria
UniRef50_A0A7K1CV38	Bacteria
UniRef50_A0A7K1DFR1	Bacteria
UniRef50_A0A7K1DGX8	Bacteria
UniRef50_A0A7K1DJQ5	Bacteria
UniRef50_A0A7K1DJU6	Bacteria
UniRef50_A0A7K1DJY3	Bacteria
UniRef50_A0A7K1DT41	Bacteria
UniRef50_A0A7K1DXA6	Bacteria
UniRef50_A0A7K1EEQ6	Bacteria
UniRef50_A0A7K1EUE1	Bacteria
UniRef50_A0A7K1GGM5	Bacteria
UniRef50_A0A7K1GSD2	Bacteria
UniRef50_A0A7K1IBQ2	Bacteria
UniRef50_A0A7K1IRF7	Bacteria
UniRef50_A0A7K1IV85	Bacteria
UniRef50_A0A7K1QG49	Bacteria
UniRef50_A0A7K1QNE3	Bacteria
UniRef50_A0A7K1RFS6	Bacteria
UniRef50_A0A7K1S9G6	Bacteria
UniRef50_A0A7K1SHN7	Bacteria
UniRef50_A0A7K1SKP6	Bacteria
UniRef50_A0A7K1SKT1	Bacteria
UniRef50_A0A7K1SVS6	Bacteria
UniRef50_A0A7K1Y2E6	Bacteria
UniRef50_A0A7K1ZPS9	Bacteria
UniRef50_A0A7K1ZQ99	Bacteria
UniRef50_A0A7K2BB23	Bacteria
UniRef50_A0A7K2BBJ7	Bacteria
UniRef50_A0A7K2BUU5	Bacteria
UniRef50_A0A7K2BYK1	Bacteria
UniRef50_A0A7K2CV60	Bacteria
UniRef50_A0A7K2DX47	Bacteria
UniRef50_A0A7K2DZQ4	Bacteria
UniRef50_A0A7K2E7B0	Bacteria
UniRef50_A0A7K2E8A5	Bacteria
UniRef50_A0A7K2EB98	Bacteria
UniRef50_A0A7K2JLN9	Bacteria
UniRef50_A0A7K2QJT6	Bacteria
UniRef50_A0A7K2TG91	Bacteria
UniRef50_A0A7K3J0K7	Bacteria
UniRef50_A0A7K3L388	Bacteria
UniRef50_A0A7K3LS01	Bacteria
UniRef50_A0A7K3NNI0	Bacteria
UniRef50_A0A7K3UKK1	Bacteria
UniRef50_A0A7K3WMS2	Bacteria
UniRef50_A0A7K3WR31	Bacteria
UniRef50_A0A7K3YGY0	Archaea
UniRef50_A0A7K3ZFU4	Archaea
UniRef50_A0A7K3ZHQ1	Archaea
UniRef50_A0A7K3ZI51	Archaea
UniRef50_A0A7K3ZI78	Archaea
UniRef50_A0A7K3ZI96	Archaea
UniRef50_A0A7K3ZIM7	Archaea
UniRef50_A0A7K3ZZN9	Archaea
UniRef50_A0A7K4A2N3	Archaea
UniRef50_A0A7K4CS36	Archaea
UniRef50_A0A7K4DQT0	Archaea
UniRef50_A0A7K4DQV1	Archaea
UniRef50_A0A7K4F9F1	Archaea
UniRef50_A0A7K4FJK7	Archaea
UniRef50_A0A7K4FU67	Archaea
UniRef50_A0A7K4GW75	Archaea
UniRef50_A0A7K4GWF9	Archaea
UniRef50_A0A7K4GZB7	Archaea
UniRef50_A0A7K4H190	Archaea
UniRef50_A0A7K4H1X9	Archaea
UniRef50_A0A7K4H3M3	Archaea
UniRef50_A0A7K4H4A7	Archaea
UniRef50_A0A7K4H677	Archaea
UniRef50_A0A7K4H7R8	Archaea
UniRef50_A0A7K4ITC1	Eukaryota
UniRef50_A0A7K4MDX5	Archaea
UniRef50_A0A7K4MQT2	Archaea
UniRef50_A0A7K4MRA9	Archaea
UniRef50_A0A7K4MRH1	Archaea
UniRef50_A0A7K4MRJ2	Archaea
UniRef50_A0A7K4MS80	Archaea
UniRef50_A0A7K4MW84	Archaea
UniRef50_A0A7K4MWD8	Archaea
UniRef50_A0A7K4MWU7	Archaea
UniRef50_A0A7K4MWV7	Archaea
UniRef50_A0A7K4MWY4	Archaea
UniRef50_A0A7K4MXB1	Archaea
UniRef50_A0A7K4MXZ6	Archaea
UniRef50_A0A7K4MYC9	Archaea
UniRef50_A0A7K4MYN2	Archaea
UniRef50_A0A7K4SSA6	Eukaryota
UniRef50_A0A7K5AEV3	Eukaryota
UniRef50_A0A7K5TBX2	Eukaryota
UniRef50_A0A7K5W2N0	Eukaryota
UniRef50_A0A7K6VQZ6	Eukaryota
UniRef50_A0A7K7Y1A1	Eukaryota
UniRef50_A0A7K8TBU2	Eukaryota
UniRef50_A0A7K8WYN2	Eukaryota
UniRef50_A0A7K8X8Y4	Eukaryota
UniRef50_A0A7K8XKB3	Eukaryota
UniRef50_A0A7K9C233	Eukaryota
UniRef50_A0A7K9JY01	Eukaryota
UniRef50_A0A7K9R1G4	Eukaryota
UniRef50_A0A7K9YAN2	Eukaryota
UniRef50_A0A7L0RW68	Eukaryota
UniRef50_A0A7L1G511	Eukaryota
UniRef50_A0A7L1JXW8	Eukaryota
UniRef50_A0A7L1MHS2	Eukaryota
UniRef50_A0A7L1MYE4	Eukaryota
UniRef50_A0A7L1YY87	Eukaryota
UniRef50_A0A7L1ZMT0	Eukaryota
UniRef50_A0A7L2KGX3	Eukaryota
UniRef50_A0A7L2S7H7	Eukaryota
UniRef50_A0A7L2XIL9	Eukaryota
UniRef50_A0A7L3BEU4	Eukaryota
UniRef50_A0A7L3IVN3	Eukaryota
UniRef50_A0A7L4QGD9	Archaea
UniRef50_A0A7L4QWK7	Archaea
UniRef50_A0A7L4RKC8	Archaea
UniRef50_A0A7L4ZYJ8	Bacteria
UniRef50_A0A7L5BCR9	Bacteria
UniRef50_A0A7L5BK46	Bacteria
UniRef50_A0A7L5JSM0	Bacteria
UniRef50_A0A7L5XUS3	Bacteria
UniRef50_A0A7L5YNN5	Bacteria
UniRef50_A0A7L6A8B8	Bacteria
UniRef50_A0A7L6AN69	Bacteria
UniRef50_A0A7L6BQK8	Bacteria
UniRef50_A0A7L7LBC7	Bacteria
UniRef50_A0A7L7SG18	Viruses
UniRef50_A0A7L7SP58	Viruses
UniRef50_A0A7L7SP98	Viruses
UniRef50_A0A7L7SSF9	Viruses
UniRef50_A0A7L7SY09	Viruses
UniRef50_A0A7L7YTV1	Viruses
UniRef50_A0A7L8AF76	Bacteria
UniRef50_A0A7L8AH97	Bacteria
UniRef50_A0A7L8G675	Viruses
UniRef50_A0A7L8W3B4	Bacteria
UniRef50_A0A7L8ZES1	Viruses
UniRef50_A0A7L9A7R5	Eukaryota
UniRef50_A0A7L9QBS2	unclassified
UniRef50_A0A7L9RTW8	Bacteria
UniRef50_A0A7L9RTZ1	Bacteria
UniRef50_A0A7L9RUG2	Bacteria
UniRef50_A0A7M1IEI6	Viruses
UniRef50_A0A7M1Q2M4	Bacteria
