UP_id	tax_group
UniRef50_C5C0J3	Bacteria
UniRef50_C5DA84	Bacteria
UniRef50_C5EWZ3	Bacteria
UniRef50_C5NUW0	Bacteria
UniRef50_C5NVT8	Bacteria
UniRef50_C5NW00	Bacteria
UniRef50_C5NWM2	Bacteria
UniRef50_C5NX86	Bacteria
UniRef50_C5NX90	Bacteria
UniRef50_C5NYZ3	Bacteria
UniRef50_C5QNV8	Bacteria
UniRef50_C5QTB4	Bacteria
UniRef50_C6C3L1	Bacteria
UniRef50_C6PS09	Bacteria
UniRef50_C6WTI9	Bacteria
UniRef50_C7HTE6	Bacteria
UniRef50_C7MAF4	Bacteria
UniRef50_C7MCP1	Bacteria
UniRef50_C7PBI4	Bacteria
UniRef50_C7PCJ6	Bacteria
UniRef50_C7Q2V1	Bacteria
UniRef50_C7RDG0	Bacteria
UniRef50_C8NIB0	Bacteria
UniRef50_C8PNC9	Bacteria
UniRef50_C8XUN8	Viruses
UniRef50_C9A5S5	Bacteria
UniRef50_C9KJH6	Bacteria
UniRef50_C9P8E5	Bacteria
UniRef50_C9RCN8	Bacteria
UniRef50_C9ZXZ0	Eukaryota
UniRef50_D0BL58	Bacteria
UniRef50_D0DW03	Bacteria
UniRef50_D0IZ00	Bacteria
UniRef50_D0JAI7	Bacteria
UniRef50_D0LNC1	Bacteria
UniRef50_D0LPA5	Bacteria
UniRef50_D0LU40	Bacteria
UniRef50_D0MF26	Bacteria
UniRef50_D0RSW9	Bacteria
UniRef50_D0UMZ1	Eukaryota
UniRef50_D1AKJ2	Bacteria
UniRef50_D1BMX3	Bacteria
UniRef50_D1BPB6	Bacteria
UniRef50_D1CB21	Bacteria
UniRef50_D1K108	Bacteria
UniRef50_D1K9K6	Bacteria
UniRef50_D1KJV3	Viruses
UniRef50_D1PWT6	Bacteria
UniRef50_D1YA70	Bacteria
UniRef50_D1YA88	Bacteria
UniRef50_D1YB43	Bacteria
UniRef50_D1YMD0	Bacteria
UniRef50_D2B1W3	Bacteria
UniRef50_D2R0S3	Bacteria
UniRef50_D2TES8	Viruses
UniRef50_D2VH66	Eukaryota
UniRef50_D2VIQ6	Eukaryota
UniRef50_D2VY99	Eukaryota
UniRef50_D2XB94	Viruses
UniRef50_D2Z498	Bacteria
UniRef50_D3BLC1	Eukaryota
UniRef50_D3DGQ4	Bacteria
UniRef50_D3H6X2	Bacteria
UniRef50_D3LWE4	Bacteria
UniRef50_D3NQV0	Bacteria
UniRef50_D3NTA2	Bacteria
UniRef50_D3NV01	Bacteria
UniRef50_D3P5G2	Bacteria
UniRef50_D3PEI9	Bacteria
UniRef50_D3PI51	Eukaryota
UniRef50_D3RWC5	Bacteria
UniRef50_D3S1V9	Archaea
UniRef50_D3S309	Archaea
UniRef50_D3W0F9	Viruses
UniRef50_D4N338	Bacteria
UniRef50_D4N346	Bacteria
UniRef50_D4RWF4	Bacteria
UniRef50_D4S441	Bacteria
UniRef50_D4S875	Bacteria
UniRef50_D4VNP8	Bacteria
UniRef50_D4Z0T7	Bacteria
UniRef50_D4Z0U0	Bacteria
UniRef50_D4Z2M8	Bacteria
UniRef50_D5AQB2	Bacteria
UniRef50_D5AQS0	Bacteria
UniRef50_D5BPD2	Bacteria
UniRef50_D5BQS2	Bacteria
UniRef50_D5BSF0	Bacteria
UniRef50_D5BTR9	Bacteria
UniRef50_D5BYE6	Bacteria
UniRef50_D5C4G8	Bacteria
UniRef50_D5MES8	Bacteria
UniRef50_D5MRY8	Eukaryota
UniRef50_D5RT18	Bacteria
UniRef50_D5XCU3	Bacteria
UniRef50_D5XFC1	Bacteria
UniRef50_D6I8F5	Bacteria
UniRef50_D6MSI1	Viruses
UniRef50_D6PEH0	Viruses
UniRef50_D6PF41	Viruses
UniRef50_D6PFC8	Viruses
UniRef50_D6PFF8	Viruses
UniRef50_D6PFG3	Viruses
UniRef50_D6PFG7	Viruses
UniRef50_D6PFH1	Viruses
UniRef50_D6PFH2	Viruses
UniRef50_D6PFS4	Viruses
UniRef50_D6PH85	Viruses
UniRef50_D6PHB3	Viruses
UniRef50_D6PHG5	Viruses
UniRef50_D6PHN1	Viruses
UniRef50_D6PHY9	Viruses
UniRef50_D6PI23	Viruses
UniRef50_D6PIU1	Viruses
UniRef50_D6PIU3	Viruses
UniRef50_D6PJV3	unclassified
UniRef50_D6PK90	unclassified
UniRef50_D6PL47	unclassified
UniRef50_D6PL49	unclassified
UniRef50_D6PL53	unclassified
UniRef50_D6PL78	unclassified
UniRef50_D6PLB8	unclassified
UniRef50_D6U3Y9	Bacteria
UniRef50_D7A1L4	Bacteria
UniRef50_D7CUS7	Bacteria
UniRef50_D7F487	Eukaryota
UniRef50_D7FS52	Eukaryota
UniRef50_D7GXD9	Bacteria
UniRef50_D8FWV8	Bacteria
UniRef50_D8JVX1	Bacteria
UniRef50_D8JXX9	Bacteria
UniRef50_D8M2T4	Eukaryota
UniRef50_D8UKU2	Eukaryota
UniRef50_D9PID3	unclassified
UniRef50_D9VQ26	Bacteria
UniRef50_E0MRK2	Bacteria
UniRef50_E0MVL0	Bacteria
UniRef50_E0V8V8	Eukaryota
UniRef50_E0V968	Eukaryota
UniRef50_E0VB37	Eukaryota
UniRef50_E0VBA6	Eukaryota
UniRef50_E0VCR6	Eukaryota
UniRef50_E0VEE1	Eukaryota
UniRef50_E0VEG8	Eukaryota
UniRef50_E0VEK3	Eukaryota
UniRef50_E0VF73	Eukaryota
UniRef50_E0VFM6	Eukaryota
UniRef50_E0VFP8	Eukaryota
UniRef50_E0VFQ5	Eukaryota
UniRef50_E0VH20	Eukaryota
UniRef50_E0VHV6	Eukaryota
UniRef50_E0VJQ7	Eukaryota
UniRef50_E0VJV7	Eukaryota
UniRef50_E0VLD5	Eukaryota
UniRef50_E0VLX2	Eukaryota
UniRef50_E0VMI1	Eukaryota
UniRef50_E0VMV6	Eukaryota
UniRef50_E0VP29	Eukaryota
